trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
240,4.0741976195289045,0.0,0.0,0.0,12.0,0.65,m2~26-v1.tif,f5~59-v1.tif,7.062561850401741,102,14.0,27.0
241,3.076151263969459,0.0,0.0,0.0,12.0,0.65,m4~42-v1.tif,f3~33-v1.tif,6.9549088713182154,102,15.0,27.0
242,1.3647010044306485,0.0,0.0,0.0,12.0,0.65,m2~29-v1.tif,f2~26-v1.tif,6.931085207884884,102,16.0,27.0
243,3.9019623636142717,0.0,0.0,0.0,12.0,0.65,m4~48-v1.tif,f1~16-v1.tif,6.511631008689915,102,17.0,27.0
244,3.1197847422800367,0.0,0.0,0.0,12.0,0.65,m1~12-v1.tif,f3~35-v1.tif,7.302371114935235,102,18.0,27.0
245,0.0,2.6872042021293403,0.0,1.0,12.0,0.65,m2~29-v1.tif,f2~26-v1.tif,8.141211105936293,102,19.0,27.0
246,3.0065837889739164,0.0,0.0,1.0,12.0,0.65,m1~12-v1.tif,f3~37-v1.tif,8.336054864393796,102,20.0,27.0
247,3.003988222009712,0.0,0.0,0.0,12.0,0.65,m2~28-v1.tif,f4~43-v1.tif,6.526262450585094,102,21.0,27.0
248,4.071475894077826,0.0,0.0,0.0,12.0,0.65,m4~42-v1.tif,f4~46-v1.tif,6.867187081488285,102,22.0,27.0
249,3.706708246133669,0.0,0.0,0.0,12.0,0.65,m5~53-v1.tif,f2~26-v1.tif,7.397000162793354,102,23.0,27.0
250,4.198536857061199,0.0,0.0,0.0,12.0,0.65,m2~24-v1.tif,f5~59-v1.tif,7.788427873275381,102,24.0,27.0
251,0.0,2.8000280995154614,0.0,1.0,12.0,0.65,m4~47-v1.tif,f5~59-v1.tif,8.601560707329567,102,25.0,27.0
252,0.0,0.7990857895315098,0.0,0.0,12.0,0.65,m2~27-v1.tif,f5~54-v1.tif,8.049731235241698,102,26.0,27.0
253,0.0,3.7936967058125983,1.0,0.0,13.0,0.35,m2~28-v1.tif,f2~21-v1.tif,7.439634624393894,109,0.0,18.0
254,0.0,3.721656281419085,0.0,0.0,13.0,0.35,m5~52-v1.tif,f3~37-v1.tif,7.41150314462744,109,1.0,18.0
255,0.0,2.3708913687006525,0.0,0.0,13.0,0.35,m1~19-v1.tif,f2~21-v1.tif,8.946319779359635,109,2.0,18.0
256,0.0,2.7503825591640334,0.0,0.0,13.0,0.35,m4~43-v1.tif,f2~21-v1.tif,7.093092390678373,109,3.0,18.0
257,0.0,4.216393489909845,0.0,0.0,13.0,0.35,m3~35-v1.tif,f5~59-v1.tif,8.107056536019305,109,4.0,18.0
258,2.1123203356125932,0.0,0.0,1.0,13.0,0.35,m2~27-v1.tif,f1~12-v1.tif,8.044395988529535,109,5.0,18.0
259,0.0,2.600082577850142,0.0,1.0,13.0,0.35,m4~47-v1.tif,f4~43-v1.tif,6.846244411125512,109,6.0,18.0
260,0.0,3.1749482683287593,0.0,0.0,13.0,0.35,m2~28-v1.tif,f3~31-v1.tif,7.556381236145098,109,7.0,18.0
261,0.0,3.354009470671869,0.0,0.0,13.0,0.35,m1~19-v1.tif,f3~37-v1.tif,7.6412248696508644,109,8.0,18.0
262,3.2483712305180377,0.0,0.0,1.0,13.0,0.35,m1~17-v1.tif,f5~58-v1.tif,6.664842504877803,109,9.0,18.0
263,0.0,1.638248361740319,0.0,1.0,13.0,0.35,m2~29-v1.tif,f5~58-v1.tif,6.643330829151719,109,10.0,18.0
264,0.0,3.2762073104002227,0.0,0.0,13.0,0.35,m1~12-v1.tif,f1~16-v1.tif,7.111694802033851,109,11.0,18.0
265,4.019228814669498,0.0,0.0,1.0,13.0,0.35,m2~27-v1.tif,f4~43-v1.tif,8.013569092978527,109,12.0,18.0
266,0.0,2.36117280914777,0.0,1.0,13.0,0.35,m2~27-v1.tif,f3~33-v1.tif,6.880636589599659,109,13.0,18.0
267,0.0,2.7869951418711554,0.0,0.0,13.0,0.35,m2~28-v1.tif,f3~35-v1.tif,7.740605069399841,109,14.0,18.0
268,4.201687600988874,0.0,0.0,1.0,13.0,0.35,m1~15-v1.tif,f3~33-v1.tif,9.458726892237216,109,15.0,18.0
269,1.969367571286681,0.0,0.0,0.0,13.0,0.35,m1~12-v1.tif,f5~56-v1.tif,8.728954279922776,109,16.0,18.0
270,0.0,2.2874425299827514,0.0,1.0,13.0,0.35,m4~42-v1.tif,f3~33-v1.tif,6.981441405859149,109,17.0,18.0
271,3.8498556453563526,0.0,1.0,1.0,14.0,0.65,m3~34-v1.tif,f2~21-v1.tif,7.742453274853732,102,0.0,23.0
272,1.7735532145741113,0.0,0.0,0.0,14.0,0.65,m4~47-v1.tif,f3~33-v1.tif,9.030188172475594,102,1.0,23.0
273,3.455116288255295,0.0,0.0,0.0,14.0,0.65,m2~26-v1.tif,f3~31-v1.tif,6.703328199464759,102,2.0,23.0
