trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
180,2.4962793040667615,0.0,0.0,1.0,8.0,0.75,m5~52-v1.tif,f3~36-v1.tif,6.273675208999999,102,15.0,18.0
181,0.0,3.917198384996135,0.0,1.0,8.0,0.75,m4~42-v1.tif,f1~12-v1.tif,6.996471843999999,102,16.0,18.0
182,2.814597677704652,0.0,0.0,1.0,8.0,0.75,m4~47-v1.tif,f5~58-v1.tif,8.482623584,102,17.0,18.0
183,1.8641684993494878,0.0,1.0,0.0,9.0,0.25,m2~24-v1.tif,f2~22-v1.tif,6.118962945,109,0.0,16.0
184,0.0,3.323251714925433,0.0,1.0,9.0,0.25,m1~18-v1.tif,f1~11-v1.tif,9.319084644,109,1.0,16.0
185,2.043569770455711,0.0,0.0,1.0,9.0,0.25,m3~34-v1.tif,f3~35-v1.tif,6.553907212,109,2.0,16.0
186,0.0,2.81646159757277,0.0,1.0,9.0,0.25,m1~18-v1.tif,f5~58-v1.tif,6.206747957,109,3.0,16.0
187,0.0,2.576150072920064,0.0,0.0,9.0,0.25,m4~410-v1.tif,f5~56-v1.tif,9.176654878999999,109,4.0,16.0
188,2.3540740410049135,0.0,0.0,1.0,9.0,0.25,m4~47-v1.tif,f1~12-v1.tif,8.778043002999999,109,5.0,16.0
189,0.0,3.428888512543498,0.0,1.0,9.0,0.25,m4~47-v1.tif,f5~59-v1.tif,6.6455411479999995,109,6.0,16.0
190,3.9700180443463977,0.0,0.0,1.0,9.0,0.25,m5~51-v1.tif,f3~37-v1.tif,6.161457564,109,7.0,16.0
191,0.0,1.7418085822067062,0.0,1.0,9.0,0.25,m3~36-v1.tif,f3~37-v1.tif,7.115323056,109,8.0,16.0
192,0.0,1.0979274599531048,0.0,0.0,9.0,0.25,m2~27-v1.tif,f4~46-v1.tif,9.176654878999999,109,9.0,16.0
193,0.0,3.8689393837411754,0.0,0.0,9.0,0.25,m5~52-v1.tif,f5~59-v1.tif,8.225208136000001,109,10.0,16.0
194,0.0,3.477131423390511,0.0,0.0,9.0,0.25,m1~17-v1.tif,f3~36-v1.tif,6.161457564,109,11.0,16.0
195,0.0,2.0189304529686134,0.0,0.0,9.0,0.25,m2~28-v1.tif,f4~45-v1.tif,6.214641238,109,12.0,16.0
196,2.7238860720093587,0.0,0.0,1.0,9.0,0.25,m1~17-v1.tif,f5~56-v1.tif,6.197338695,109,13.0,16.0
197,0.0,1.9200273741744953,0.0,1.0,9.0,0.25,m3~36-v1.tif,f3~36-v1.tif,7.401030339,109,14.0,16.0
198,0.0,2.807990155463713,0.0,0.0,9.0,0.25,m2~24-v1.tif,f1~16-v1.tif,6.551136357000001,109,15.0,16.0
199,0.0,4.561429617575838,1.0,0.0,10.0,0.75,m4~410-v1.tif,f3~31-v1.tif,7.680859047999999,102,0.0,18.0
200,2.707974306411615,0.0,0.0,1.0,10.0,0.75,m4~43-v1.tif,f4~46-v1.tif,7.023105083,102,1.0,18.0
201,1.845646318205593,0.0,0.0,0.0,10.0,0.75,m1~17-v1.tif,f4~45-v1.tif,6.807756658,102,2.0,18.0
202,0.0,1.1081422795335465,0.0,1.0,10.0,0.75,m1~15-v1.tif,f3~31-v1.tif,6.830602832,102,3.0,18.0
203,2.7755643310108122,0.0,0.0,1.0,10.0,0.75,m3~36-v1.tif,f1~11-v1.tif,8.33580511,102,4.0,18.0
204,3.3101074152544925,0.0,0.0,0.0,10.0,0.75,m4~48-v1.tif,f4~43-v1.tif,6.118962945,102,5.0,18.0
205,0.0,3.3655731893696785,0.0,1.0,10.0,0.75,m5~52-v1.tif,f2~22-v1.tif,6.825359341,102,6.0,18.0
206,4.294188996150392,0.0,0.0,1.0,10.0,0.75,m4~48-v1.tif,f3~31-v1.tif,6.214641238,102,7.0,18.0
207,3.181255934372318,0.0,0.0,0.0,10.0,0.75,m4~42-v1.tif,f2~21-v1.tif,7.217684582,102,8.0,18.0
208,3.039285453723066,0.0,0.0,0.0,10.0,0.75,m1~18-v1.tif,f2~22-v1.tif,9.297171513,102,9.0,18.0
209,0.0,2.0823738071613365,0.0,1.0,10.0,0.75,m2~29-v1.tif,f5~56-v1.tif,6.161457564,102,10.0,18.0
210,2.249323627996387,0.0,0.0,1.0,10.0,0.75,m4~47-v1.tif,f3~36-v1.tif,8.637534138,102,11.0,18.0
211,3.182514280164217,0.0,0.0,0.0,10.0,0.75,m1~12-v1.tif,f3~36-v1.tif,6.737836669,102,12.0,18.0
212,3.630697454776485,0.0,0.0,0.0,10.0,0.75,m3~34-v1.tif,f1~16-v1.tif,6.5996902660000005,102,13.0,18.0
213,0.0,3.7261862377053845,0.0,1.0,10.0,0.75,m1~12-v1.tif,f3~35-v1.tif,7.521907167,102,14.0,18.0
214,0.0,3.6656033675837287,0.0,0.0,10.0,0.75,m5~53-v1.tif,f1~16-v1.tif,6.214641238,102,15.0,18.0
215,0.0,4.2069818880612075,0.0,0.0,10.0,0.75,m4~48-v1.tif,f3~35-v1.tif,6.253368926,102,16.0,18.0
216,4.149413479184492,0.0,0.0,1.0,10.0,0.75,m2~24-v1.tif,f3~36-v1.tif,6.198782992999999,102,17.0,18.0
217,0.0,2.711432567997758,1.0,1.0,11.0,0.25,m4~48-v1.tif,f4~43-v1.tif,6.763984022000001,109,0.0,24.0
218,0.0,1.7842216054146982,0.0,0.0,11.0,0.25,m5~51-v1.tif,f1~12-v1.tif,6.996471843999999,109,1.0,24.0
219,0.0,3.6929910606291756,0.0,0.0,11.0,0.25,m3~35-v1.tif,f3~36-v1.tif,6.142144361000001,109,2.0,24.0
220,3.6257920564497983,0.0,0.0,1.0,11.0,0.25,m4~48-v1.tif,f5~59-v1.tif,9.319084644,109,3.0,24.0
221,0.0,3.0682737460445306,0.0,1.0,11.0,0.25,m2~26-v1.tif,f4~45-v1.tif,9.794354736,109,4.0,24.0
222,1.6175544892661815,0.0,0.0,1.0,11.0,0.25,m2~28-v1.tif,f2~26-v1.tif,7.833443911,109,5.0,24.0
223,0.0,2.4801760582884897,0.0,1.0,11.0,0.25,m2~28-v1.tif,f5~54-v1.tif,7.833443911,109,6.0,24.0
224,3.8900655438805574,0.0,0.0,1.0,11.0,0.25,m2~28-v1.tif,f5~58-v1.tif,8.778043002999999,109,7.0,24.0
