trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,3.1820145490319867,0.0,1.0,0.0,0.0,0.85,m2~27-v1.tif,f2~22-v1.tif,7.680859047999999,102,0.0,9.0
1,0.0,2.4079392975677494,0.0,1.0,0.0,0.85,m5~52-v1.tif,f3~33-v1.tif,7.401030339,102,1.0,9.0
2,1.915472976588253,0.0,0.0,1.0,0.0,0.85,m2~24-v1.tif,f2~21-v1.tif,6.351721297,102,2.0,9.0
3,1.9716084467683932,0.0,0.0,0.0,0.0,0.85,m2~28-v1.tif,f1~16-v1.tif,6.737836669,102,3.0,9.0
4,3.1941203091714465,0.0,0.0,0.0,0.0,0.85,m2~27-v1.tif,f4~45-v1.tif,8.33580511,102,4.0,9.0
5,2.84244436128737,0.0,0.0,0.0,0.0,0.85,m4~47-v1.tif,f4~43-v1.tif,8.342266416000001,102,5.0,9.0
6,3.143102967795174,0.0,0.0,0.0,0.0,0.85,m1~15-v1.tif,f4~45-v1.tif,6.394658274,102,6.0,9.0
7,3.9952208420712685,0.0,0.0,0.0,0.0,0.85,m2~24-v1.tif,f5~54-v1.tif,6.660214379,102,7.0,9.0
8,3.13448028167913,0.0,0.0,0.0,0.0,0.85,m5~51-v1.tif,f5~56-v1.tif,8.106125764,102,8.0,9.0
9,0.0,3.5187688586917663,1.0,1.0,1.0,0.15000000000000002,m1~17-v1.tif,f3~31-v1.tif,7.37655801,109,0.0,13.0
10,0.0,3.7274005572716935,0.0,0.0,1.0,0.15000000000000002,m2~27-v1.tif,f1~11-v1.tif,8.249659815,109,1.0,13.0
11,0.0,4.331301123090599,0.0,0.0,1.0,0.15000000000000002,m3~34-v1.tif,f2~21-v1.tif,6.830602832,109,2.0,13.0
12,0.0,2.518100926549459,0.0,0.0,1.0,0.15000000000000002,m3~35-v1.tif,f3~37-v1.tif,6.214641238,109,3.0,13.0
13,0.0,3.7318280583807817,0.0,0.0,1.0,0.15000000000000002,m2~29-v1.tif,f3~35-v1.tif,7.186002987,109,4.0,13.0
14,0.0,2.0503670769285236,0.0,0.0,1.0,0.15000000000000002,m4~410-v1.tif,f1~16-v1.tif,6.5996902660000005,109,5.0,13.0
15,0.0,3.6680464743651333,0.0,0.0,1.0,0.15000000000000002,m1~15-v1.tif,f1~11-v1.tif,6.763984022000001,109,6.0,13.0
16,0.0,1.9531718731240726,0.0,0.0,1.0,0.15000000000000002,m2~27-v1.tif,f1~11-v1.tif,7.401030339,109,7.0,13.0
17,0.0,1.8720499815037457,0.0,0.0,1.0,0.15000000000000002,m5~53-v1.tif,f4~43-v1.tif,7.37655801,109,8.0,13.0
18,0.0,4.572132197963725,0.0,0.0,1.0,0.15000000000000002,m4~47-v1.tif,f4~46-v1.tif,7.217684582,109,9.0,13.0
19,0.0,3.9150231891755447,0.0,0.0,1.0,0.15000000000000002,m2~29-v1.tif,f3~31-v1.tif,6.830602832,109,10.0,13.0
20,0.0,3.055475051211509,0.0,0.0,1.0,0.15000000000000002,m1~12-v1.tif,f5~59-v1.tif,8.316670306,109,11.0,13.0
21,0.0,2.8632312361318935,0.0,0.0,1.0,0.15000000000000002,m1~15-v1.tif,f2~21-v1.tif,6.996471843999999,109,12.0,13.0
22,0.0,2.2500980674984934,1.0,0.0,2.0,0.85,m4~42-v1.tif,f5~51-v1.tif,7.966205196000001,102,0.0,10.0
23,3.5290725914156678,0.0,0.0,1.0,2.0,0.85,m4~48-v1.tif,f2~22-v1.tif,6.763984022000001,102,1.0,10.0
24,3.1101480093688703,0.0,0.0,0.0,2.0,0.85,m1~17-v1.tif,f3~33-v1.tif,6.197338695,102,2.0,10.0
25,1.6907159172727049,0.0,0.0,0.0,2.0,0.85,m5~53-v1.tif,f5~56-v1.tif,7.966205196000001,102,3.0,10.0
26,2.5063307655918026,0.0,0.0,0.0,2.0,0.85,m2~29-v1.tif,f5~58-v1.tif,6.996471843999999,102,4.0,10.0
27,4.030779500928519,0.0,0.0,0.0,2.0,0.85,m1~12-v1.tif,f3~36-v1.tif,7.186002987,102,5.0,10.0
28,0.0,1.992162195760161,0.0,1.0,2.0,0.85,m1~17-v1.tif,f5~54-v1.tif,6.273675208999999,102,6.0,10.0
29,3.939097291258381,0.0,0.0,1.0,2.0,0.85,m2~27-v1.tif,f1~16-v1.tif,7.217684582,102,7.0,10.0
30,2.02816196528238,0.0,0.0,0.0,2.0,0.85,m3~36-v1.tif,f3~36-v1.tif,6.636062481000001,102,8.0,10.0
31,2.1605761182264245,0.0,0.0,0.0,2.0,0.85,m4~48-v1.tif,f3~36-v1.tif,7.37655801,102,9.0,10.0
32,0.0,4.097465156014497,1.0,1.0,3.0,0.15000000000000002,m3~34-v1.tif,f4~45-v1.tif,8.316670306,109,0.0,12.0
33,0.0,3.3760941629782697,0.0,0.0,3.0,0.15000000000000002,m4~48-v1.tif,f2~21-v1.tif,9.623171909,109,1.0,12.0
34,0.0,2.4160334716352336,0.0,0.0,3.0,0.15000000000000002,m3~35-v1.tif,f2~21-v1.tif,9.794354736,109,2.0,12.0
35,0.0,2.309418706807535,0.0,0.0,3.0,0.15000000000000002,m4~47-v1.tif,f1~16-v1.tif,8.225208136000001,109,3.0,12.0
36,2.4338774817555318,0.0,0.0,1.0,3.0,0.15000000000000002,m4~47-v1.tif,f2~26-v1.tif,6.317521856,109,4.0,12.0
37,0.0,3.8187141352282383,0.0,1.0,3.0,0.15000000000000002,m5~52-v1.tif,f1~16-v1.tif,7.115323056,109,5.0,12.0
38,0.0,4.280514881851223,0.0,0.0,3.0,0.15000000000000002,m2~26-v1.tif,f5~54-v1.tif,6.394658274,109,6.0,12.0
39,0.0,3.9591792443094764,0.0,0.0,3.0,0.15000000000000002,m4~47-v1.tif,f3~35-v1.tif,7.833443911,109,7.0,12.0
40,0.0,2.5197247279345785,0.0,0.0,3.0,0.15000000000000002,m4~48-v1.tif,f4~45-v1.tif,6.6455411479999995,109,8.0,12.0
41,0.0,4.0797602054281565,0.0,0.0,3.0,0.15000000000000002,m3~34-v1.tif,f5~59-v1.tif,7.833443911,109,9.0,12.0
42,3.924722641393357,0.0,0.0,1.0,3.0,0.15000000000000002,m2~27-v1.tif,f4~46-v1.tif,7.023105083,109,10.0,12.0
43,0.0,3.760214331110166,0.0,1.0,3.0,0.15000000000000002,m3~34-v1.tif,f3~33-v1.tif,7.833443911,109,11.0,12.0
44,2.9307297589083356,0.0,1.0,1.0,4.0,0.85,m2~27-v1.tif,f4~43-v1.tif,6.5996902660000005,102,0.0,9.0
45,1.7664152260797623,0.0,0.0,0.0,4.0,0.85,m2~28-v1.tif,f3~36-v1.tif,7.401030339,102,1.0,9.0
46,3.425165837424498,0.0,0.0,0.0,4.0,0.85,m1~12-v1.tif,f2~26-v1.tif,7.680859047999999,102,2.0,9.0
47,4.412638697606804,0.0,0.0,0.0,4.0,0.85,m2~28-v1.tif,f3~35-v1.tif,8.316670306,102,3.0,9.0
48,2.658768198088827,0.0,0.0,0.0,4.0,0.85,m1~15-v1.tif,f2~21-v1.tif,8.482623584,102,4.0,9.0
49,2.6701523141342025,0.0,0.0,0.0,4.0,0.85,m3~35-v1.tif,f5~51-v1.tif,6.142144361000001,102,5.0,9.0
50,0.0,1.9352981049020408,0.0,1.0,4.0,0.85,m2~28-v1.tif,f5~56-v1.tif,6.807756658,102,6.0,9.0
51,3.2048101812000556,0.0,0.0,1.0,4.0,0.85,m4~48-v1.tif,f3~33-v1.tif,7.217684582,102,7.0,9.0
