trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
320,2.474524836,0,0,1,10,0.65,m4~48-v1.tif,f4~45-v1.tif,6.830602832,102,23,27
321,2.694957879,0,0,0,10,0.65,m5~53-v1.tif,f2~21-v1.tif,6.510286276,102,24,27
322,3.611438094,0,0,0,10,0.65,m1~12-v1.tif,f3~36-v1.tif,9.176654879,102,25,27
323,3.097924601,0,0,0,10,0.65,m2~24-v1.tif,f3~31-v1.tif,9.379149067,102,26,27
324,3.340131389,0,1,0,11,0.35,m3~34-v1.tif,f2~26-v1.tif,8.249659815,109,0,32
325,0,1.944183149,0,1,11,0.35,m2~29-v1.tif,f2~26-v1.tif,8.106125764,109,1,32
326,0,-0.04289483,0,0,11,0.35,m4~42-v1.tif,f1~12-v1.tif,6.351721297,109,2,32
327,0,4.375847127,0,0,11,0.35,m3~36-v1.tif,f5~54-v1.tif,6.394658274,109,3,32
328,0,2.213759204,0,0,11,0.35,m1~15-v1.tif,f4~43-v1.tif,6.118962945,109,4,32
329,0,1.82104878,0,0,11,0.35,m3~35-v1.tif,f3~35-v1.tif,8.225208136,109,5,32
330,3.111954094,0,0,1,11,0.35,m4~43-v1.tif,f5~56-v1.tif,6.317521856,109,6,32
331,3.260014652,0,0,0,11,0.35,m4~42-v1.tif,f5~58-v1.tif,7.028919838,109,7,32
332,4.084497861,0,0,0,11,0.35,m1~19-v1.tif,f5~56-v1.tif,7.501984415,109,8,32
333,0,2.966610271,0,1,11,0.35,m5~52-v1.tif,f4~45-v1.tif,8.342266416,109,9,32
334,0,3.755314827,0,0,11,0.35,m3~35-v1.tif,f1~12-v1.tif,6.807756658,109,10,32
335,0,3.18291193,0,0,11,0.35,m2~27-v1.tif,f5~58-v1.tif,8.796708647,109,11,32
336,0,2.302511461,0,0,11,0.35,m1~17-v1.tif,f2~26-v1.tif,6.660214379,109,12,32
337,0,2.292891254,0,0,11,0.35,m2~24-v1.tif,f3~31-v1.tif,9.794354736,109,13,32
338,0,1.678236461,0,0,11,0.35,m4~48-v1.tif,f3~33-v1.tif,6.830287768,109,14,32
339,0,2.889384784,0,0,11,0.35,m4~47-v1.tif,f5~51-v1.tif,6.629621234,109,15,32
340,0,3.477054918,0,0,11,0.35,m1~17-v1.tif,f2~22-v1.tif,6.737836669,109,16,32
