trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
320,0.0,1.7976370359633800,0.0,0.0,15.0,0.35,m4~48-v1.tif,f4~45-v1.tif,6.8306028319,109,16.0,20.0
321,0.0,3.4645941306175000,0.0,0.0,15.0,0.35,m5~53-v1.tif,f2~21-v1.tif,6.5102862759,109,17.0,20.0
322,1.8298346402808500,0.0,0.0,1.0,15.0,0.35,m1~12-v1.tif,f3~36-v1.tif,9.1766548792,109,18.0,20.0
323,0.0,3.24353937061146,0.0,1.0,15.0,0.35,m2~24-v1.tif,f3~31-v1.tif,9.3791490669,109,19.0,20.0
324,-0.10216469991246200,0.0,1.0,1.0,16.0,0.65,m3~34-v1.tif,f2~26-v1.tif,8.2496598149,102,0.0,20.0
325,4.259515903698870,0.0,0.0,0.0,16.0,0.65,m2~29-v1.tif,f2~26-v1.tif,8.1061257643,102,1.0,20.0
326,3.008207466530450,0.0,0.0,0.0,16.0,0.65,m4~42-v1.tif,f1~12-v1.tif,6.3517212972,102,2.0,20.0
327,4.184871525015090,0.0,0.0,0.0,16.0,0.65,m3~36-v1.tif,f5~54-v1.tif,6.3946582741,102,3.0,20.0
328,3.7323677121994500,0.0,0.0,0.0,16.0,0.65,m1~15-v1.tif,f4~43-v1.tif,6.1189629448,102,4.0,20.0
329,3.5331538432372500,0.0,0.0,0.0,16.0,0.65,m3~35-v1.tif,f3~35-v1.tif,8.2252081357,102,5.0,20.0
330,3.128534295958100,0.0,0.0,0.0,16.0,0.65,m4~43-v1.tif,f5~56-v1.tif,6.3175218564,102,6.0,20.0
331,0.0,3.6007888619323100,0.0,1.0,16.0,0.65,m4~42-v1.tif,f5~58-v1.tif,7.028919838,102,7.0,20.0
332,0.0,4.785919284914880,0.0,0.0,16.0,0.65,m1~19-v1.tif,f5~56-v1.tif,7.501984415,102,8.0,20.0
333,0.0,4.398704159247600,0.0,0.0,16.0,0.65,m5~52-v1.tif,f4~45-v1.tif,8.3422664164,102,9.0,20.0
334,3.9603781931959300,0.0,0.0,1.0,16.0,0.65,m3~35-v1.tif,f1~12-v1.tif,6.8077566584,102,10.0,20.0
335,3.330520091592620,0.0,0.0,0.0,16.0,0.65,m2~27-v1.tif,f5~58-v1.tif,8.7967086465,102,11.0,20.0
336,2.943726904955340,0.0,0.0,0.0,16.0,0.65,m1~17-v1.tif,f2~26-v1.tif,6.6602143789,102,12.0,20.0
337,0.0,3.6958946056193800,0.0,1.0,16.0,0.65,m2~24-v1.tif,f3~31-v1.tif,9.7943547361,102,13.0,20.0
338,4.911408086023750,0.0,0.0,1.0,16.0,0.65,m4~48-v1.tif,f3~33-v1.tif,6.8302877675,102,14.0,20.0
339,0.0,2.708470568352350,0.0,1.0,16.0,0.65,m4~47-v1.tif,f5~51-v1.tif,6.6296212335,102,15.0,20.0
340,0.0,2.696502710455260,0.0,0.0,16.0,0.65,m1~17-v1.tif,f2~22-v1.tif,6.7378366692,102,16.0,20.0
341,2.7976790502383600,0.0,0.0,1.0,16.0,0.65,m2~26-v1.tif,f3~36-v1.tif,6.2146412383,102,17.0,20.0
342,2.111631047656500,0.0,0.0,0.0,16.0,0.65,m5~52-v1.tif,f1~16-v1.tif,6.253368926,102,18.0,20.0
343,1.232304774237870,0.0,0.0,0.0,16.0,0.65,m4~43-v1.tif,f3~31-v1.tif,7.1153230556,102,19.0,20.0
344,0.0,5.150926257798990,1.0,1.0,17.0,0.35,m2~28-v1.tif,f4~46-v1.tif,7.2176845819,109,0.0,22.0
345,1.9434122387542000,0.0,0.0,1.0,17.0,0.35,m4~47-v1.tif,f1~11-v1.tif,6.1973386952,109,1.0,22.0
346,0.0,2.8681209607900000,0.0,1.0,17.0,0.35,m4~410-v1.tif,f5~59-v1.tif,7.5219071665,109,2.0,22.0
347,0.0,3.445099050682100,0.0,0.0,17.0,0.35,m1~12-v1.tif,f5~54-v1.tif,7.1860029867,109,3.0,22.0
348,0.0,2.8633368547073900,0.0,0.0,17.0,0.35,m3~35-v1.tif,f2~22-v1.tif,7.833443911,109,4.0,22.0
349,0.0,1.4331633341235500,0.0,0.0,17.0,0.35,m1~12-v1.tif,f5~58-v1.tif,6.5511363568,109,5.0,22.0
350,0.0,3.8590576906460200,0.0,0.0,17.0,0.35,m2~28-v1.tif,f2~21-v1.tif,6.8253593412,109,6.0,22.0
351,2.5895500331354800,0.0,0.0,1.0,17.0,0.35,m3~34-v1.tif,f1~11-v1.tif,7.9662051958,109,7.0,22.0
352,0.0,4.138479210962810,0.0,1.0,17.0,0.35,m3~34-v1.tif,f1~11-v1.tif,8.316670306,109,8.0,22.0
