trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
240,0.0,5.707645060846120,0.0,1.0,8.0,0.65,m3~36-v1.tif,f3~31-v1.tif,8.7780430033,102,10.0,35.0
241,3.720152250330830,0.0,0.0,1.0,8.0,0.65,m4~48-v1.tif,f5~58-v1.tif,6.8306028319,102,11.0,35.0
242,0.0,3.0122463394632400,0.0,1.0,8.0,0.65,m3~36-v1.tif,f1~16-v1.tif,9.2971715128,102,12.0,35.0
243,2.393631393490900,0.0,0.0,1.0,8.0,0.65,m5~52-v1.tif,f3~37-v1.tif,8.796708646500000,102,13.0,35.0
244,0.0,2.72461014441743,0.0,1.0,8.0,0.65,m1~17-v1.tif,f1~16-v1.tif,6.9964718438,102,14.0,35.0
245,4.559311530326130,0.0,0.0,1.0,8.0,0.65,m4~48-v1.tif,f4~43-v1.tif,8.4826235838,102,15.0,35.0
246,0.0,2.7234132812669400,0.0,1.0,8.0,0.65,m3~36-v1.tif,f1~12-v1.tif,7.9748496299000000,102,16.0,35.0
247,0.0,3.19273321138927,0.0,0.0,8.0,0.65,m3~34-v1.tif,f4~46-v1.tif,6.5102862759,102,17.0,35.0
248,0.0,5.794079214870000,0.0,0.0,8.0,0.65,m4~48-v1.tif,f5~59-v1.tif,6.1189629448,102,18.0,35.0
249,1.5285904799296200,0.0,0.0,1.0,8.0,0.65,m2~29-v1.tif,f5~51-v1.tif,7.186002986700000,102,19.0,35.0
250,0.0,0.3102895107625870,0.0,1.0,8.0,0.65,m3~34-v1.tif,f1~11-v1.tif,6.5996902655,102,20.0,35.0
251,5.4321421236232000,0.0,0.0,1.0,8.0,0.65,m5~51-v1.tif,f5~54-v1.tif,8.335805110400000,102,21.0,35.0
252,0.0,3.1840362632818700,0.0,1.0,8.0,0.65,m5~51-v1.tif,f1~16-v1.tif,6.6296212335,102,22.0,35.0
253,1.918611933957690,0.0,0.0,1.0,8.0,0.65,m5~51-v1.tif,f1~12-v1.tif,6.737836669200000,102,23.0,35.0
254,4.124792310056040,0.0,0.0,0.0,8.0,0.65,m3~34-v1.tif,f2~26-v1.tif,6.2146412383000000,102,24.0,35.0
255,2.8554908009547300,0.0,0.0,0.0,8.0,0.65,m2~24-v1.tif,f3~31-v1.tif,9.6231719091,102,25.0,35.0
256,2.91766875337014,0.0,0.0,0.0,8.0,0.65,m2~24-v1.tif,f5~51-v1.tif,6.5511363568,102,26.0,35.0
257,3.0537718822494600,0.0,0.0,0.0,8.0,0.65,m3~36-v1.tif,f2~22-v1.tif,8.316670306,102,27.0,35.0
258,1.600704145499680,0.0,0.0,0.0,8.0,0.65,m1~12-v1.tif,f5~56-v1.tif,6.6602143789,102,28.0,35.0
259,3.0794719035539900,0.0,0.0,0.0,8.0,0.65,m3~35-v1.tif,f2~22-v1.tif,6.532901353400000,102,29.0,35.0
260,1.660540436988560,0.0,0.0,0.0,8.0,0.65,m4~410-v1.tif,f4~45-v1.tif,6.763984022100000,102,30.0,35.0
261,1.9516483930418700,0.0,0.0,0.0,8.0,0.65,m3~34-v1.tif,f5~59-v1.tif,9.3190846444,102,31.0,35.0
262,2.1564087822433600,0.0,0.0,0.0,8.0,0.65,m3~34-v1.tif,f2~21-v1.tif,7.833443911,102,32.0,35.0
263,2.1472788026869000,0.0,0.0,0.0,8.0,0.65,m1~19-v1.tif,f4~43-v1.tif,7.401030339200000,102,33.0,35.0
264,0.05102710499770650,0.0,0.0,0.0,8.0,0.65,m2~28-v1.tif,f3~36-v1.tif,7.5219071665,102,34.0,35.0
265,0.0,4.147718158913380,1.0,1.0,9.0,0.35,m4~43-v1.tif,f4~43-v1.tif,7.028919838000000,109,0.0,32.0
266,0.0,2.526778072392420,0.0,0.0,9.0,0.35,m4~48-v1.tif,f3~35-v1.tif,8.2496598149,109,1.0,32.0
267,0.0,3.6235901144576000,0.0,0.0,9.0,0.35,m4~410-v1.tif,f3~36-v1.tif,9.7943547361,109,2.0,32.0
268,3.107090447818890,0.0,0.0,1.0,9.0,0.35,m1~18-v1.tif,f1~11-v1.tif,6.1987829926,109,3.0,32.0
269,0.0,3.7511614347374500,0.0,1.0,9.0,0.35,m4~42-v1.tif,f1~16-v1.tif,6.2067479573,109,4.0,32.0
270,0.0,3.134038207129430,0.0,0.0,9.0,0.35,m2~28-v1.tif,f5~59-v1.tif,7.023105083,109,5.0,32.0
271,0.0,2.2328498030067900,0.0,0.0,9.0,0.35,m5~53-v1.tif,f5~56-v1.tif,7.718719605,109,6.0,32.0
272,0.0,0.9802294682582590,0.0,0.0,9.0,0.35,m1~12-v1.tif,f2~21-v1.tif,9.1766548792,109,7.0,32.0
273,3.7610559632751900,0.0,0.0,1.0,9.0,0.35,m5~52-v1.tif,f2~26-v1.tif,6.394658274100000,109,8.0,32.0
274,2.4294739571939300,0.0,0.0,0.0,9.0,0.35,m2~29-v1.tif,f5~54-v1.tif,8.1061257643,109,9.0,32.0
275,0.0,2.1858319519504100,0.0,1.0,9.0,0.35,m5~53-v1.tif,f3~37-v1.tif,6.1421443606,109,10.0,32.0
276,2.8940362864950300,0.0,0.0,1.0,9.0,0.35,m3~36-v1.tif,f3~33-v1.tif,6.253368926,109,11.0,32.0
277,0.0,2.9073603849938400,0.0,1.0,9.0,0.35,m1~17-v1.tif,f2~26-v1.tif,7.6808590475,109,12.0,32.0
278,0.0,3.3853314688991900,0.0,0.0,9.0,0.35,m4~48-v1.tif,f3~33-v1.tif,6.1973386952,109,13.0,32.0
279,0.0,1.7935716153362300,0.0,0.0,9.0,0.35,m1~17-v1.tif,f3~36-v1.tif,9.3791490669,109,14.0,32.0
280,4.274660117711860,0.0,0.0,1.0,9.0,0.35,m2~24-v1.tif,f3~31-v1.tif,7.966205195800000,109,15.0,32.0
281,0.0,3.7617880592265900,0.0,1.0,9.0,0.35,m2~27-v1.tif,f5~56-v1.tif,6.6455411483,109,16.0,32.0
282,0.0,2.0074369722939000,0.0,0.0,9.0,0.35,m1~12-v1.tif,f2~22-v1.tif,6.1614575639,109,17.0,32.0
283,1.947084634649770,0.0,0.0,1.0,9.0,0.35,m3~34-v1.tif,f3~37-v1.tif,8.6375341376,109,18.0,32.0
284,0.0,1.8250212558969200,0.0,1.0,9.0,0.35,m5~51-v1.tif,f4~43-v1.tif,8.3422664164,109,19.0,32.0
285,0.0,3.266444544047270,0.0,0.0,9.0,0.35,m5~53-v1.tif,f5~59-v1.tif,6.8302877675,109,20.0,32.0
286,0.0,2.3128493866233400,0.0,0.0,9.0,0.35,m3~36-v1.tif,f3~37-v1.tif,6.807756658400000,109,21.0,32.0
287,0.0,3.8666430213001900,0.0,0.0,9.0,0.35,m2~28-v1.tif,f3~37-v1.tif,7.2176845819,109,22.0,32.0
288,0.0,4.420458312081180,0.0,0.0,9.0,0.35,m1~12-v1.tif,f4~45-v1.tif,6.5539072123,109,23.0,32.0
289,0.0,4.219165315976960,0.0,0.0,9.0,0.35,m1~12-v1.tif,f4~45-v1.tif,6.2736752093000000,109,24.0,32.0
290,0.0,4.7369323502095200,0.0,0.0,9.0,0.35,m1~18-v1.tif,f3~33-v1.tif,6.3175218564,109,25.0,32.0
291,2.884842259032190,0.0,0.0,1.0,9.0,0.35,m2~26-v1.tif,f1~16-v1.tif,6.8236166026,109,26.0,32.0
292,0.0,0.9143561743638480,0.0,1.0,9.0,0.35,m1~17-v1.tif,f5~54-v1.tif,6.3517212972,109,27.0,32.0
293,2.2866958421043300,0.0,0.0,1.0,9.0,0.35,m1~12-v1.tif,f2~26-v1.tif,7.501984415,109,28.0,32.0
294,2.4630888559557800,0.0,0.0,0.0,9.0,0.35,m4~43-v1.tif,f3~31-v1.tif,6.6360624811,109,29.0,32.0
295,0.0,3.063917365259280,0.0,1.0,9.0,0.35,m2~28-v1.tif,f3~37-v1.tif,8.360017595,109,30.0,32.0
296,0.0,4.495851170098530,0.0,0.0,9.0,0.35,m5~51-v1.tif,f3~36-v1.tif,6.8253593412,109,31.0,32.0
297,3.86664341700945,0.0,1.0,1.0,10.0,0.65,m1~18-v1.tif,f1~12-v1.tif,7.115323055600000,102,0.0,30.0
298,2.5962737613480000,0.0,0.0,0.0,10.0,0.65,m4~42-v1.tif,f3~33-v1.tif,8.2252081357,102,1.0,30.0
299,2.8559106283137900,0.0,0.0,0.0,10.0,0.65,m4~410-v1.tif,f5~59-v1.tif,7.3765580097,102,2.0,30.0
