trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
180,3.234880641,0,0,0,8,0.85,m3~36-v1.tif,f3~31-v1.tif,6.830602832,102,1,33
181,3.334699,0,0,0,8,0.85,m4~48-v1.tif,f5~58-v1.tif,6.510286276,102,2,33
182,3.851029027,0,0,0,8,0.85,m3~36-v1.tif,f1~16-v1.tif,9.176654879,102,3,33
183,3.245809515,0,0,0,8,0.85,m5~52-v1.tif,f3~37-v1.tif,9.379149067,102,4,33
184,3.66195769,0,0,0,8,0.85,m1~17-v1.tif,f1~16-v1.tif,8.249659815,102,5,33
185,4.305222565,0,0,0,8,0.85,m4~48-v1.tif,f4~43-v1.tif,8.106125764,102,6,33
186,3.263717145,0,0,0,8,0.85,m3~36-v1.tif,f1~12-v1.tif,6.351721297,102,7,33
187,2.145510411,0,0,0,8,0.85,m3~34-v1.tif,f4~46-v1.tif,6.394658274,102,8,33
188,4.215738672,0,0,0,8,0.85,m4~48-v1.tif,f5~59-v1.tif,6.118962945,102,9,33
189,2.122865136,0,0,0,8,0.85,m2~29-v1.tif,f5~51-v1.tif,8.225208136,102,10,33
190,4.298099279,0,0,0,8,0.85,m3~34-v1.tif,f1~11-v1.tif,6.317521856,102,11,33
191,3.793179326,0,0,0,8,0.85,m5~51-v1.tif,f5~54-v1.tif,7.028919838,102,12,33
192,3.382164505,0,0,0,8,0.85,m5~51-v1.tif,f1~16-v1.tif,7.501984415,102,13,33
193,4.651580961,0,0,0,8,0.85,m5~51-v1.tif,f1~12-v1.tif,8.342266416,102,14,33
194,3.029736912,0,0,0,8,0.85,m3~34-v1.tif,f2~26-v1.tif,6.807756658,102,15,33
195,1.985376393,0,0,0,8,0.85,m2~24-v1.tif,f3~31-v1.tif,8.796708647,102,16,33
196,4.190226594,0,0,0,8,0.85,m2~24-v1.tif,f5~51-v1.tif,6.660214379,102,17,33
197,1.520687381,0,0,0,8,0.85,m3~36-v1.tif,f2~22-v1.tif,9.794354736,102,18,33
198,1.60265349,0,0,0,8,0.85,m1~12-v1.tif,f5~56-v1.tif,6.830287768,102,19,33
199,3.452302713,0,0,0,8,0.85,m3~35-v1.tif,f2~22-v1.tif,6.629621234,102,20,33
200,0,3.336845679,0,1,8,0.85,m4~410-v1.tif,f4~45-v1.tif,6.737836669,102,21,33
201,3.786230565,0,0,1,8,0.85,m3~34-v1.tif,f5~59-v1.tif,6.214641238,102,22,33
202,0,2.739230593,0,1,8,0.85,m3~34-v1.tif,f2~21-v1.tif,6.253368926,102,23,33
203,0,3.247115877,0,0,8,0.85,m1~19-v1.tif,f4~43-v1.tif,7.115323056,102,24,33
204,3.874143189,0,0,1,8,0.85,m2~28-v1.tif,f3~36-v1.tif,7.217684582,102,25,33
205,3.669053063,0,0,0,8,0.85,m4~43-v1.tif,f4~43-v1.tif,6.197338695,102,26,33
206,1.921116013,0,0,0,8,0.85,m4~48-v1.tif,f3~35-v1.tif,7.521907167,102,27,33
207,2.074505127,0,0,0,8,0.85,m4~410-v1.tif,f3~36-v1.tif,7.186002987,102,28,33
208,5.414615127,0,0,0,8,0.85,m1~18-v1.tif,f1~11-v1.tif,7.833443911,102,29,33
209,0,2.423722636,0,1,8,0.85,m4~42-v1.tif,f1~16-v1.tif,6.551136357,102,30,33
210,3.990242859,0,0,1,8,0.85,m2~28-v1.tif,f5~59-v1.tif,6.825359341,102,31,33
211,0,2.25197172,0,1,8,0.85,m5~53-v1.tif,f5~56-v1.tif,7.966205196,102,32,33
212,2.716446425,0,1,1,9,0.15,m1~12-v1.tif,f2~21-v1.tif,8.316670306,109,0,33
213,0,1.612602439,0,1,9,0.15,m5~52-v1.tif,f2~26-v1.tif,6.599690266,109,1,33
214,0,4.86255117,0,0,9,0.15,m2~29-v1.tif,f5~54-v1.tif,6.142144361,109,2,33
215,3.876584398,0,0,1,9,0.15,m5~53-v1.tif,f3~37-v1.tif,6.996471844,109,3,33
216,2.717013326,0,0,0,9,0.15,m3~36-v1.tif,f3~33-v1.tif,7.37655801,109,4,33
217,0,1.634950169,0,1,9,0.15,m1~17-v1.tif,f2~26-v1.tif,6.198782993,109,5,33
218,0,3.981707073,0,0,9,0.15,m4~48-v1.tif,f3~33-v1.tif,6.823616603,109,6,33
219,0,1.682884567,0,0,9,0.15,m1~17-v1.tif,f3~36-v1.tif,7.023105083,109,7,33
220,0,3.663477951,0,0,9,0.15,m2~24-v1.tif,f3~31-v1.tif,7.97484963,109,8,33
221,0,2.160514007,0,0,9,0.15,m2~27-v1.tif,f5~56-v1.tif,8.33580511,109,9,33
222,0,4.175812836,0,0,9,0.15,m1~12-v1.tif,f2~22-v1.tif,6.763984022,109,10,33
223,0,4.173913574,0,0,9,0.15,m3~34-v1.tif,f3~37-v1.tif,8.482623584,109,11,33
224,0,3.535717266,0,0,9,0.15,m5~51-v1.tif,f4~43-v1.tif,7.718719605,109,12,33
225,0,5.031218195,0,0,9,0.15,m5~53-v1.tif,f5~59-v1.tif,8.637534138,109,13,33
226,0,4.658155703,0,0,9,0.15,m3~36-v1.tif,f3~37-v1.tif,7.401030339,109,14,33
227,0,3.521787285,0,0,9,0.15,m2~28-v1.tif,f3~37-v1.tif,9.623171909,109,15,33
228,0,2.509966283,0,0,9,0.15,m1~12-v1.tif,f4~45-v1.tif,6.273675209,109,16,33
229,0,1.307540706,0,0,9,0.15,m1~12-v1.tif,f4~45-v1.tif,8.360017595,109,17,33
230,0,4.244023004,0,0,9,0.15,m1~18-v1.tif,f3~33-v1.tif,6.532901353,109,18,33
231,0,2.567694951,0,0,9,0.15,m2~26-v1.tif,f1~16-v1.tif,6.161457564,109,19,33
232,0,3.405737561,0,0,9,0.15,m1~17-v1.tif,f5~54-v1.tif,7.680859048,109,20,33
233,0,3.823080064,0,0,9,0.15,m1~12-v1.tif,f2~26-v1.tif,8.778043003,109,21,33
234,0,4.761319096,0,0,9,0.15,m4~43-v1.tif,f3~31-v1.tif,6.636062481,109,22,33
235,0,3.778259412,0,0,9,0.15,m2~28-v1.tif,f3~37-v1.tif,9.319084644,109,23,33
236,0,2.617064379,0,0,9,0.15,m5~51-v1.tif,f3~36-v1.tif,6.553907212,109,24,33
237,0,3.539030709,0,0,9,0.15,m1~18-v1.tif,f1~12-v1.tif,6.206747957,109,25,33
238,0,2.656956636,0,0,9,0.15,m4~42-v1.tif,f3~33-v1.tif,9.297171513,109,26,33
239,0.740694778,0,0,1,9,0.15,m4~410-v1.tif,f5~59-v1.tif,6.645541148,109,27,33
