trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,1.9334147626998400,0.0,1.0,0.0,0.0,0.65,m2~29-v1.tif,f5~59-v1.tif,6.8306028319,102,0.0,15.0
1,2.0573685384751300,0.0,0.0,0.0,0.0,0.65,m2~29-v1.tif,f5~56-v1.tif,6.5102862759,102,1.0,15.0
2,1.065778412910230,0.0,0.0,0.0,0.0,0.65,m4~47-v1.tif,f5~59-v1.tif,9.1766548792,102,2.0,15.0
3,0.0,2.8241745476577000,0.0,1.0,0.0,0.65,m3~35-v1.tif,f5~59-v1.tif,9.3791490669,102,3.0,15.0
4,2.9623587370133900,0.0,0.0,1.0,0.0,0.65,m5~53-v1.tif,f1~16-v1.tif,8.2496598149,102,4.0,15.0
5,5.164734657330210,0.0,0.0,0.0,0.0,0.65,m2~29-v1.tif,f2~21-v1.tif,8.1061257643,102,5.0,15.0
6,4.622219178958030,0.0,0.0,0.0,0.0,0.65,m2~28-v1.tif,f4~43-v1.tif,6.3517212972,102,6.0,15.0
7,4.829842973009590,0.0,0.0,0.0,0.0,0.65,m1~15-v1.tif,f2~26-v1.tif,6.3946582741,102,7.0,15.0
8,1.5537220153257300,0.0,0.0,0.0,0.0,0.65,m2~28-v1.tif,f3~35-v1.tif,6.1189629448,102,8.0,15.0
9,3.7144465243667300,0.0,0.0,0.0,0.0,0.65,m1~18-v1.tif,f4~43-v1.tif,8.2252081357,102,9.0,15.0
10,3.35035125321411,0.0,0.0,0.0,0.0,0.65,m2~24-v1.tif,f2~26-v1.tif,6.3175218564,102,10.0,15.0
11,2.808431573340090,0.0,0.0,0.0,0.0,0.65,m4~43-v1.tif,f1~11-v1.tif,7.028919838,102,11.0,15.0
12,0.0,3.2394650187032400,0.0,1.0,0.0,0.65,m1~15-v1.tif,f5~59-v1.tif,7.501984415,102,12.0,15.0
13,0.6402257955737060,0.0,0.0,1.0,0.0,0.65,m4~47-v1.tif,f3~37-v1.tif,8.3422664164,102,13.0,15.0
14,3.335904589102730,0.0,0.0,0.0,0.0,0.65,m4~410-v1.tif,f3~35-v1.tif,6.8077566584,102,14.0,15.0
15,4.360503831413270,0.0,1.0,0.0,1.0,0.35,m2~29-v1.tif,f2~26-v1.tif,8.7967086465,109,0.0,21.0
16,0.0,1.1482159445805800,0.0,1.0,1.0,0.35,m3~36-v1.tif,f3~37-v1.tif,6.6602143789,109,1.0,21.0
17,4.053984042126920,0.0,0.0,1.0,1.0,0.35,m3~35-v1.tif,f1~16-v1.tif,9.7943547361,109,2.0,21.0
18,2.604027015444450,0.0,0.0,0.0,1.0,0.35,m5~52-v1.tif,f1~16-v1.tif,6.8302877675,109,3.0,21.0
19,0.0,2.900859970194580,0.0,1.0,1.0,0.35,m2~26-v1.tif,f1~16-v1.tif,6.6296212335,109,4.0,21.0
20,3.913068760520770,0.0,0.0,1.0,1.0,0.35,m3~36-v1.tif,f3~36-v1.tif,6.7378366692,109,5.0,21.0
21,0.0,2.8436955273495800,0.0,1.0,1.0,0.35,m4~42-v1.tif,f2~22-v1.tif,6.2146412383,109,6.0,21.0
22,0.0,1.3147736328114500,0.0,0.0,1.0,0.35,m1~19-v1.tif,f3~31-v1.tif,6.253368926,109,7.0,21.0
23,0.0,2.4458755181607200,0.0,0.0,1.0,0.35,m4~48-v1.tif,f4~43-v1.tif,7.1153230556,109,8.0,21.0
24,0.0,2.495507431975850,0.0,0.0,1.0,0.35,m1~12-v1.tif,f3~33-v1.tif,7.2176845819,109,9.0,21.0
25,0.0,2.237415150181750,0.0,0.0,1.0,0.35,m4~410-v1.tif,f3~31-v1.tif,6.1973386952,109,10.0,21.0
26,0.0,3.33941245874795,0.0,0.0,1.0,0.35,m2~26-v1.tif,f1~16-v1.tif,7.5219071665,109,11.0,21.0
27,0.0,3.30725059453357,0.0,0.0,1.0,0.35,m2~24-v1.tif,f2~21-v1.tif,7.1860029867,109,12.0,21.0
28,0.0,0.9017942072991240,0.0,0.0,1.0,0.35,m1~12-v1.tif,f5~54-v1.tif,7.833443911,109,13.0,21.0
29,0.0,2.2555327694272500,0.0,0.0,1.0,0.35,m1~17-v1.tif,f3~35-v1.tif,6.5511363568,109,14.0,21.0
30,2.5877474732242400,0.0,0.0,1.0,1.0,0.35,m1~19-v1.tif,f5~51-v1.tif,6.8253593412,109,15.0,21.0
31,0.0,1.503626747444410,0.0,1.0,1.0,0.35,m2~28-v1.tif,f5~56-v1.tif,7.9662051958,109,16.0,21.0
32,3.196967438846800,0.0,0.0,1.0,1.0,0.35,m3~34-v1.tif,f3~35-v1.tif,8.316670306,109,17.0,21.0
33,5.19552372342673,0.0,0.0,0.0,1.0,0.35,m2~24-v1.tif,f2~21-v1.tif,6.5996902655,109,18.0,21.0
34,0.0,2.3040306984958200,0.0,1.0,1.0,0.35,m2~29-v1.tif,f1~16-v1.tif,6.1421443606,109,19.0,21.0
35,4.372238359089880,0.0,0.0,1.0,1.0,0.35,m4~42-v1.tif,f5~54-v1.tif,6.9964718438,109,20.0,21.0
36,2.644963481534630,0.0,1.0,0.0,2.0,0.65,m4~48-v1.tif,f3~36-v1.tif,7.3765580097,102,0.0,23.0
37,0.0,0.7358648408713170,0.0,1.0,2.0,0.65,m2~28-v1.tif,f3~36-v1.tif,6.1987829926,102,1.0,23.0
38,0.0,3.239356282232760,0.0,0.0,2.0,0.65,m2~28-v1.tif,f3~33-v1.tif,6.8236166026,102,2.0,23.0
39,1.5358885505268500,0.0,0.0,1.0,2.0,0.65,m1~15-v1.tif,f2~26-v1.tif,7.023105083,102,3.0,23.0
40,1.9324405003192900,0.0,0.0,0.0,2.0,0.65,m5~52-v1.tif,f5~59-v1.tif,7.9748496299,102,4.0,23.0
41,2.235842839409450,0.0,0.0,0.0,2.0,0.65,m4~48-v1.tif,f5~56-v1.tif,8.3358051104,102,5.0,23.0
42,0.0,2.1184466871748100,0.0,1.0,2.0,0.65,m2~27-v1.tif,f1~16-v1.tif,6.7639840221,102,6.0,23.0
43,1.7551661577112200,0.0,0.0,1.0,2.0,0.65,m1~19-v1.tif,f1~12-v1.tif,8.4826235838,102,7.0,23.0
44,2.9994401856940300,0.0,0.0,0.0,2.0,0.65,m2~24-v1.tif,f4~43-v1.tif,7.718719605,102,8.0,23.0
45,1.363980803751950,0.0,0.0,0.0,2.0,0.65,m1~17-v1.tif,f3~35-v1.tif,8.6375341376,102,9.0,23.0
46,3.531916637633270,0.0,0.0,0.0,2.0,0.65,m1~15-v1.tif,f5~56-v1.tif,7.4010303392,102,10.0,23.0
47,0.0,3.5646575157761200,0.0,1.0,2.0,0.65,m5~53-v1.tif,f2~26-v1.tif,9.6231719091,102,11.0,23.0
48,3.1777545855781600,0.0,0.0,1.0,2.0,0.65,m2~28-v1.tif,f4~46-v1.tif,6.2736752093,102,12.0,23.0
49,2.578371532321420,0.0,0.0,0.0,2.0,0.65,m5~52-v1.tif,f5~58-v1.tif,8.360017595,102,13.0,23.0
50,5.979695734826140,0.0,0.0,0.0,2.0,0.65,m2~26-v1.tif,f2~21-v1.tif,6.5329013534,102,14.0,23.0
51,3.2919701652881100,0.0,0.0,0.0,2.0,0.65,m2~29-v1.tif,f2~21-v1.tif,6.1614575639,102,15.0,23.0
