trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
60,0.0,2.4383947966515587,0.0,0.0,1.0,0.35,m4~43-v1.tif,f4~46-v1.tif,7.043868355790785,109,24.0,38.0
61,0.0,3.0696880104082123,0.0,0.0,1.0,0.35,m2~27-v1.tif,f4~46-v1.tif,9.404936180690587,109,25.0,38.0
62,1.478319574671205,0.0,0.0,1.0,1.0,0.35,m4~410-v1.tif,f1~12-v1.tif,8.823816924716663,109,26.0,38.0
63,0.0,2.929164071860812,0.0,1.0,1.0,0.35,m3~34-v1.tif,f3~37-v1.tif,7.179375100519652,109,27.0,38.0
64,3.192605109818068,0.0,0.0,1.0,1.0,0.35,m4~48-v1.tif,f5~58-v1.tif,7.815365615235086,109,28.0,38.0
65,0.0,3.2343765660526014,0.0,1.0,1.0,0.35,m3~34-v1.tif,f1~16-v1.tif,7.161522262514428,109,29.0,38.0
66,0.0,2.5001307151267538,0.0,0.0,1.0,0.35,m3~34-v1.tif,f3~33-v1.tif,6.754494436823581,109,30.0,38.0
67,3.239335788280773,0.0,0.0,1.0,1.0,0.35,m2~28-v1.tif,f5~58-v1.tif,8.065388501971528,109,31.0,38.0
68,0.0,3.2693646470257303,0.0,1.0,1.0,0.35,m2~29-v1.tif,f3~31-v1.tif,7.8423030974902606,109,32.0,38.0
69,0.0,1.3050760237151773,0.0,0.0,1.0,0.35,m3~36-v1.tif,f3~35-v1.tif,7.443654961884717,109,33.0,38.0
70,4.120228471465736,0.0,0.0,1.0,1.0,0.35,m4~48-v1.tif,f5~56-v1.tif,7.060433784973265,109,34.0,38.0
71,2.9072251225648498,0.0,0.0,0.0,1.0,0.35,m2~27-v1.tif,f5~59-v1.tif,6.521745672860405,109,35.0,38.0
72,0.0,1.6624854073705466,0.0,1.0,1.0,0.35,m1~15-v1.tif,f2~26-v1.tif,8.271879132942033,109,36.0,38.0
73,0.0,3.768018983123521,0.0,0.0,1.0,0.35,m3~36-v1.tif,f4~43-v1.tif,7.1482913766787854,109,37.0,38.0
74,1.9775163026559694,0.0,1.0,1.0,2.0,0.65,m2~29-v1.tif,f3~36-v1.tif,6.835872965971627,102,0.0,25.0
75,0.0,3.621354163131844,0.0,1.0,2.0,0.65,m2~26-v1.tif,f3~36-v1.tif,7.9408915208090844,102,1.0,25.0
76,0.0,3.6919436579383644,0.0,0.0,2.0,0.65,m2~28-v1.tif,f2~26-v1.tif,6.534480243005626,102,2.0,25.0
77,0.0,3.478184056119656,0.0,0.0,2.0,0.65,m2~26-v1.tif,f3~37-v1.tif,8.19080931686919,102,3.0,25.0
78,3.471543518588693,0.0,0.0,1.0,2.0,0.65,m5~53-v1.tif,f1~11-v1.tif,8.43026975112076,102,4.0,25.0
79,4.25191104594089,0.0,0.0,0.0,2.0,0.65,m1~18-v1.tif,f5~59-v1.tif,7.488638576379502,102,5.0,25.0
80,0.0,2.8635664822286953,0.0,1.0,2.0,0.65,m2~24-v1.tif,f5~59-v1.tif,9.285079570591593,102,6.0,25.0
81,2.550366480891716,0.0,0.0,1.0,2.0,0.65,m2~28-v1.tif,f2~22-v1.tif,7.102874288070027,102,7.0,25.0
82,2.576504673783395,0.0,0.0,0.0,2.0,0.65,m2~29-v1.tif,f3~31-v1.tif,6.704470924883257,102,8.0,25.0
83,0.0,4.1440605731472555,0.0,1.0,2.0,0.65,m4~47-v1.tif,f2~22-v1.tif,6.829164630431398,102,9.0,25.0
84,1.503861086537554,0.0,0.0,1.0,2.0,0.65,m1~15-v1.tif,f2~21-v1.tif,9.137329919034393,102,10.0,25.0
85,0.0,2.6765750020037777,0.0,1.0,2.0,0.65,m1~15-v1.tif,f3~35-v1.tif,9.006950698237436,102,11.0,25.0
86,3.257728681396808,0.0,0.0,1.0,2.0,0.65,m1~15-v1.tif,f2~26-v1.tif,6.569912924182455,102,12.0,25.0
87,2.6808087032799635,0.0,0.0,0.0,2.0,0.65,m2~27-v1.tif,f1~11-v1.tif,8.750322035985711,102,13.0,25.0
88,0.0,3.3653993858876916,0.0,1.0,2.0,0.65,m2~26-v1.tif,f3~36-v1.tif,7.104861246086716,102,14.0,25.0
89,2.9016461511794747,0.0,0.0,1.0,2.0,0.65,m4~43-v1.tif,f1~11-v1.tif,7.609635846351237,102,15.0,25.0
90,5.096391585147645,0.0,0.0,0.0,2.0,0.65,m4~410-v1.tif,f5~51-v1.tif,6.554567442016079,102,16.0,25.0
91,0.0,2.1626701657170484,0.0,1.0,2.0,0.65,m1~19-v1.tif,f2~26-v1.tif,9.208029100785499,102,17.0,25.0
92,3.6117265382427233,0.0,0.0,1.0,2.0,0.65,m2~29-v1.tif,f3~37-v1.tif,7.379263982823738,102,18.0,25.0
93,0.0,2.214218994348577,0.0,1.0,2.0,0.65,m1~18-v1.tif,f3~31-v1.tif,7.457339168787864,102,19.0,25.0
94,2.5972924421299606,0.0,0.0,1.0,2.0,0.65,m4~43-v1.tif,f5~51-v1.tif,8.828697409419009,102,20.0,25.0
95,5.143559043218061,0.0,0.0,0.0,2.0,0.65,m2~29-v1.tif,f1~11-v1.tif,7.541775127396612,102,21.0,25.0
96,3.707605815960719,0.0,0.0,0.0,2.0,0.65,m3~35-v1.tif,f2~21-v1.tif,7.992157792201798,102,22.0,25.0
97,4.762117828908943,0.0,0.0,0.0,2.0,0.65,m1~19-v1.tif,f3~36-v1.tif,6.516020163770932,102,23.0,25.0
98,0.0,2.690165880672316,0.0,1.0,2.0,0.65,m4~48-v1.tif,f2~21-v1.tif,6.718930932409036,102,24.0,25.0
99,2.3354830634471613,0.0,1.0,1.0,3.0,0.35,m2~29-v1.tif,f5~59-v1.tif,9.270551776765164,109,0.0,22.0
100,0.0,3.4106888377560964,0.0,1.0,3.0,0.35,m2~24-v1.tif,f5~59-v1.tif,8.62368167373621,109,1.0,22.0
101,0.0,3.247515974829426,0.0,0.0,3.0,0.35,m1~19-v1.tif,f5~59-v1.tif,7.861401143779308,109,2.0,22.0
102,0.0,2.4285186274566204,0.0,0.0,3.0,0.35,m3~34-v1.tif,f5~59-v1.tif,6.6684996285612135,109,3.0,22.0
