trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
80,0,3.1676737034,0,1,7,0.15,m2~27-v1.tif,f4~45-v1.tif,6.8306028319,109,11,13
81,0,2.9163004809,0,0,7,0.15,m1~15-v1.tif,f2~26-v1.tif,6.5102862759,109,12,13
82,3.1719715699,0,1,1,8,0.85,m4~43-v1.tif,f5~51-v1.tif,9.1766548792,102,0,11
83,0.6727281094,0,0,0,8,0.85,m4~48-v1.tif,f2~22-v1.tif,9.3791490669,102,1,11
84,2.7347108411,0,0,0,8,0.85,m4~43-v1.tif,f5~58-v1.tif,8.2496598149,102,2,11
85,3.1038226232,0,0,0,8,0.85,m4~47-v1.tif,f5~51-v1.tif,8.1061257643,102,3,11
86,3.0657302576,0,0,0,8,0.85,m1~15-v1.tif,f4~43-v1.tif,6.3517212972,102,4,11
87,0,3.8855529785,0,1,8,0.85,m2~27-v1.tif,f1~11-v1.tif,6.3946582741,102,5,11
88,2.9583831799,0,0,1,8,0.85,m4~42-v1.tif,f2~22-v1.tif,6.1189629448,102,6,11
89,0,2.3746482864,0,1,8,0.85,m2~27-v1.tif,f3~31-v1.tif,8.2252081357,102,7,11
90,3.3847264027,0,0,1,8,0.85,m1~18-v1.tif,f5~58-v1.tif,6.3175218564,102,8,11
91,1.844941907,0,0,0,8,0.85,m3~36-v1.tif,f1~16-v1.tif,7.028919838,102,9,11
92,0,3.4328127533,0,1,8,0.85,m5~53-v1.tif,f2~26-v1.tif,7.501984415,102,10,11
93,0,3.8502885511,1,0,9,0.15,m3~34-v1.tif,f3~35-v1.tif,8.3422664164,109,0,7
94,0,3.4877517501,0,0,9,0.15,m5~52-v1.tif,f1~16-v1.tif,6.8077566584,109,1,7
95,0,2.973684308,0,0,9,0.15,m4~410-v1.tif,f3~36-v1.tif,8.7967086465,109,2,7
96,0,2.1110144055,0,0,9,0.15,m1~18-v1.tif,f5~59-v1.tif,6.6602143789,109,3,7
97,0,0.1047095329,0,0,9,0.15,m1~15-v1.tif,f1~11-v1.tif,9.7943547361,109,4,7
98,0,1.286594147,0,0,9,0.15,m3~34-v1.tif,f2~21-v1.tif,6.8302877675,109,5,7
99,0,2.4591980241,0,0,9,0.15,m2~26-v1.tif,f5~58-v1.tif,6.6296212335,109,6,7
100,1.644885256,0,1,1,10,0.85,m2~29-v1.tif,f3~35-v1.tif,6.7378366692,102,0,8
101,1.8324518048,0,0,0,10,0.85,m5~52-v1.tif,f3~31-v1.tif,6.2146412383,102,1,8
