trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
320,0,1.05695738648306,0,0,29,0.15,m4~48-v1.tif,f4~45-v1.tif,4.73060283190275E+00,109,4,9
321,0,2.4494913107753,0,0,29,0.15,m5~53-v1.tif,f2~21-v1.tif,4.41028627586139E+00,109,5,9
322,0,2.0850048771243,0,0,29,0.15,m1~12-v1.tif,f3~36-v1.tif,7.07665487915255E+00,109,6,9
323,0,1.50890371669681,0,0,29,0.15,m2~24-v1.tif,f3~31-v1.tif,7.27914906690699E+00,109,7,9
324,0,4.26229253157277,0,0,29,0.15,m3~34-v1.tif,f2~26-v1.tif,6.14965981492968E+00,109,8,9
325,2.44853676222883,0,1,1,30,0.85,m2~29-v1.tif,f2~26-v1.tif,6.00612576434112E+00,102,0,5
326,5.33288223384937,0,0,0,30,0.85,m4~42-v1.tif,f1~12-v1.tif,4.25172129717193E+00,102,1,5
327,3.32217720863271,0,0,0,30,0.85,m3~36-v1.tif,f5~54-v1.tif,4.29465827414238E+00,102,2,5
328,0,3.63608002733225,0,1,30,0.85,m1~15-v1.tif,f4~43-v1.tif,4.01896294482295E+00,102,3,5
329,2.19510168031408,0,0,1,30,0.85,m3~35-v1.tif,f3~35-v1.tif,6.12520813566097E+00,102,4,5
330,0,3.05351451795719,1,1,31,0.15,m4~43-v1.tif,f5~56-v1.tif,4.21752185644616E+00,109,0,9
331,0,3.22221637022624,0,0,31,0.15,m4~42-v1.tif,f5~58-v1.tif,4.92891983802881E+00,109,1,9
332,0,2.36539347813863,0,0,31,0.15,m1~19-v1.tif,f5~56-v1.tif,5.40198441503756E+00,109,2,9
333,0,3.73140247869991,0,0,31,0.15,m5~52-v1.tif,f4~45-v1.tif,6.24226641641967E+00,109,3,9
334,0,3.84630249665359,0,0,31,0.15,m3~35-v1.tif,f1~12-v1.tif,4.7077566584203E+00,109,4,9
335,0,3.6155255112862,0,0,31,0.15,m2~27-v1.tif,f5~58-v1.tif,6.69670864648909E+00,109,5,9
336,0,3.99864670687458,0,0,31,0.15,m1~17-v1.tif,f2~26-v1.tif,4.56021437892271E+00,109,6,9
337,0,2.75268994312121,0,0,31,0.15,m2~24-v1.tif,f3~31-v1.tif,7.69435473608617E+00,109,7,9
338,0,3.39493448535793,0,0,31,0.15,m4~48-v1.tif,f3~33-v1.tif,4.73028776752128E+00,109,8,9
339,3.05021234841803,0,1,1,32,0.85,m4~47-v1.tif,f5~51-v1.tif,4.52962123348955E+00,102,0,6
340,2.08631007837374,0,0,0,32,0.85,m1~17-v1.tif,f2~22-v1.tif,4.637836669163E+00,102,1,6
341,3.1208746554899,0,0,0,32,0.85,m2~26-v1.tif,f3~36-v1.tif,4.11464123827516E+00,102,2,6
342,3.30953948885082,0,0,0,32,0.85,m5~52-v1.tif,f1~16-v1.tif,4.15336892599197E+00,102,3,6
343,3.3220576381075,0,0,0,32,0.85,m4~43-v1.tif,f3~31-v1.tif,5.01532305564109E+00,102,4,6
344,2.24620210098331,0,0,0,32,0.85,m2~28-v1.tif,f4~46-v1.tif,5.11768458194522E+00,102,5,6
345,0,3.18240831593595,1,1,33,0.15,m4~47-v1.tif,f1~11-v1.tif,4.09733869517463E+00,109,0,13
346,0,2.78316455669312,0,0,33,0.15,m4~410-v1.tif,f5~59-v1.tif,5.42190716647838E+00,109,1,13
347,0,1.79843037088747,0,0,33,0.15,m1~12-v1.tif,f5~54-v1.tif,5.0860029867475E+00,109,2,13
348,0,3.33977375116769,0,0,33,0.15,m3~35-v1.tif,f2~22-v1.tif,5.73344391103737E+00,109,3,13
349,0,3.97748476761306,0,0,33,0.15,m1~12-v1.tif,f5~58-v1.tif,4.45113635675735E+00,109,4,13
350,0,3.91005733791597,0,0,33,0.15,m2~28-v1.tif,f2~21-v1.tif,4.72535934115738E+00,109,5,13
351,0,4.53505874322485,0,0,33,0.15,m3~34-v1.tif,f1~11-v1.tif,5.86620519583572E+00,109,6,13
352,0,4.33516524958209,0,0,33,0.15,m3~34-v1.tif,f1~11-v1.tif,6.21667030595574E+00,109,7,13
353,3.50148118491957,0,0,1,33,0.15,m5~52-v1.tif,f4~43-v1.tif,4.49969026549541E+00,109,8,13
354,0,2.32778337980723,0,1,33,0.15,m5~52-v1.tif,f5~59-v1.tif,4.0421443606258E+00,109,9,13
355,0,4.24641497269175,0,0,33,0.15,m2~29-v1.tif,f5~51-v1.tif,4.89647184376644E+00,109,10,13
356,0,2.94561835237461,0,0,33,0.15,m5~53-v1.tif,f4~46-v1.tif,5.27655800968756E+00,109,11,13
357,0,1.77957026449007,0,0,33,0.15,m4~48-v1.tif,f5~56-v1.tif,4.09878299258078E+00,109,12,13
358,1.18894490732488,0,1,1,34,0.85,m4~47-v1.tif,f2~21-v1.tif,4.72361660262304E+00,102,0,6
359,1.8623166142065,0,0,0,34,0.85,m4~47-v1.tif,f5~51-v1.tif,4.92310508303812E+00,102,1,6
360,2.05030799043465,0,0,0,34,0.85,m4~47-v1.tif,f3~35-v1.tif,5.87484962987604E+00,102,2,6
361,0,2.55791184094736,0,1,34,0.85,m2~24-v1.tif,f1~16-v1.tif,6.23580511035336E+00,102,3,6
362,5.51578312992621,0,0,1,34,0.85,m1~17-v1.tif,f5~58-v1.tif,4.6639840220831E+00,102,4,6
363,1.33445341088767,0,0,0,34,0.85,m2~24-v1.tif,f2~21-v1.tif,6.38262358377382E+00,102,5,6
364,0,2.63774684268416,1,1,35,0.15,m4~47-v1.tif,f3~31-v1.tif,5.61871960504129E+00,109,0,9
365,0,4.45286854227788,0,0,35,0.15,m5~52-v1.tif,f2~26-v1.tif,6.53753413762226E+00,109,1,9
366,0,2.94532953976866,0,0,35,0.15,m1~15-v1.tif,f4~46-v1.tif,5.30103033918969E+00,109,2,9
367,0,4.02393445727465,0,0,35,0.15,m3~35-v1.tif,f5~56-v1.tif,7.52317190911325E+00,109,3,9
368,4.19529382865807,0,0,1,35,0.15,m2~29-v1.tif,f4~45-v1.tif,4.17367520925429E+00,109,4,9
369,3.16496068427378,0,0,0,35,0.15,m4~43-v1.tif,f1~12-v1.tif,6.26001759504416E+00,109,5,9
370,0,3.93061131652249,0,1,35,0.15,m2~29-v1.tif,f3~36-v1.tif,4.43290135340787E+00,109,6,9
371,0,3.09162986413488,0,0,35,0.15,m3~34-v1.tif,f3~33-v1.tif,4.06145756385261E+00,109,7,9
372,0,3.09608802958671,0,0,35,0.15,m1~15-v1.tif,f1~11-v1.tif,5.5808590474677E+00,109,8,9
373,2.40024980370338,0,1,1,36,0.85,m4~43-v1.tif,f5~59-v1.tif,6.67804300325489E+00,102,0,6
374,3.73961253292232,0,0,0,36,0.85,m1~19-v1.tif,f5~58-v1.tif,4.53606248109487E+00,102,1,6
375,0,3.03107452288636,0,1,36,0.85,m3~35-v1.tif,f3~33-v1.tif,7.21908464442173E+00,102,2,6
376,2.76161783480581,0,0,1,36,0.85,m1~12-v1.tif,f3~36-v1.tif,4.45390721229213E+00,102,3,6
377,3.20344556082278,0,0,0,36,0.85,m2~28-v1.tif,f1~16-v1.tif,4.10674795728589E+00,102,4,6
378,2.8203141866424,0,0,0,36,0.85,m2~27-v1.tif,f5~54-v1.tif,7.19717151281072E+00,102,5,6
379,2.17265189052151,0,1,0,37,0.15,m1~12-v1.tif,f4~45-v1.tif,4.54554114830053E+00,109,0,10
380,0,3.51163490377153,0,1,37,0.15,m3~36-v1.tif,f5~51-v1.tif,5.60270787256669E+00,109,1,10
381,0,5.31992266322359,0,0,37,0.15,m1~15-v1.tif,f3~36-v1.tif,4.59834040978203E+00,109,2,10
382,0,3.48548071204645,0,0,37,0.15,m4~47-v1.tif,f3~33-v1.tif,4.47785441312797E+00,109,3,10
383,0,3.73724682670129,0,0,37,0.15,m4~47-v1.tif,f1~11-v1.tif,5.47709267625594E+00,109,4,10
384,0,2.90639991239682,0,0,37,0.15,m2~28-v1.tif,f3~36-v1.tif,7.34722160063979E+00,109,5,10
385,0,4.7254511991908,0,0,37,0.15,m2~24-v1.tif,f3~33-v1.tif,5.31092479756048E+00,109,6,10
386,0,2.13140505947612,0,0,37,0.15,m2~26-v1.tif,f4~46-v1.tif,4.69596192261817E+00,109,7,10
387,0,2.45681163759537,0,0,37,0.15,m4~48-v1.tif,f1~11-v1.tif,4.66052947478734E+00,109,8,10
388,0,3.56294801874094,0,0,37,0.15,m1~17-v1.tif,f5~51-v1.tif,6.58168432360264E+00,109,9,10
389,3.06564804158621,0,1,1,38,0.85,m3~34-v1.tif,f2~22-v1.tif,5.06807645982528E+00,102,0,11
390,2.34229526375559,0,0,0,38,0.85,m2~26-v1.tif,f1~12-v1.tif,6.8142027038379E+00,102,1,11
391,3.20848092052163,0,0,0,38,0.85,m1~12-v1.tif,f2~22-v1.tif,5.85210018899832E+00,102,2,11
392,1.98330529224979,0,0,0,38,0.85,m4~47-v1.tif,f4~45-v1.tif,4.43882751833529E+00,102,3,11
393,2.82823209949682,0,0,0,38,0.85,m1~12-v1.tif,f3~31-v1.tif,4.11650812653335E+00,102,4,11
394,2.52298012209331,0,0,0,38,0.85,m4~47-v1.tif,f2~21-v1.tif,5.1600146880898E+00,102,5,11
395,0.998800146577133,0,0,0,38,0.85,m4~410-v1.tif,f5~59-v1.tif,4.75434226571212E+00,102,6,11
396,2.85959490918982,0,0,0,38,0.85,m2~27-v1.tif,f5~56-v1.tif,4.25574381687295E+00,102,7,11
397,2.70031764281474,0,0,0,38,0.85,m1~19-v1.tif,f5~59-v1.tif,5.32426972946725E+00,102,8,11
