trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,3.37244732530492,0,1,0,0,0.85,m2~29-v1.tif,f5~59-v1.tif,4.73060283190275E+00,102,0,7
1,1.98649643063597,0,0,0,0,0.85,m2~29-v1.tif,f5~56-v1.tif,4.41028627586139E+00,102,1,7
2,0,2.94752410439964,0,1,0,0.85,m4~47-v1.tif,f5~59-v1.tif,7.07665487915255E+00,102,2,7
3,0.02560020971629,0,0,1,0,0.85,m3~35-v1.tif,f5~59-v1.tif,7.27914906690699E+00,102,3,7
4,3.91728021767894,0,0,0,0,0.85,m5~53-v1.tif,f1~16-v1.tif,6.14965981492968E+00,102,4,7
5,2.07401237815626,0,0,0,0,0.85,m2~29-v1.tif,f2~21-v1.tif,6.00612576434112E+00,102,5,7
6,4.21558530597508,0,0,0,0,0.85,m2~28-v1.tif,f4~43-v1.tif,4.25172129717193E+00,102,6,7
7,0,1.93246807346256,1,1,1,0.15,m1~15-v1.tif,f2~26-v1.tif,4.29465827414238E+00,109,0,14
8,3.90841479303751,0,0,1,1,0.15,m2~28-v1.tif,f3~35-v1.tif,4.01896294482295E+00,109,1,14
9,0,1.45462288458218,0,1,1,0.15,m1~18-v1.tif,f4~43-v1.tif,6.12520813566097E+00,109,2,14
10,0,3.62056792017382,0,0,1,0.15,m2~24-v1.tif,f2~26-v1.tif,4.21752185644616E+00,109,3,14
11,0,5.02460047784856,0,0,1,0.15,m4~43-v1.tif,f1~11-v1.tif,4.92891983802881E+00,109,4,14
12,0,3.12163457331826,0,0,1,0.15,m1~15-v1.tif,f5~59-v1.tif,5.40198441503756E+00,109,5,14
13,0,3.43609457138647,0,0,1,0.15,m4~47-v1.tif,f3~37-v1.tif,6.24226641641967E+00,109,6,14
14,0,3.14059913642756,0,0,1,0.15,m4~410-v1.tif,f3~35-v1.tif,4.7077566584203E+00,109,7,14
15,0,2.04520610632329,0,0,1,0.15,m2~29-v1.tif,f2~26-v1.tif,6.69670864648909E+00,109,8,14
16,0,3.13796178813679,0,0,1,0.15,m3~36-v1.tif,f3~37-v1.tif,4.56021437892271E+00,109,9,14
17,2.22917933225862,0,0,1,1,0.15,m3~35-v1.tif,f1~16-v1.tif,7.69435473608617E+00,109,10,14
18,0,3.71060856252597,0,1,1,0.15,m5~52-v1.tif,f1~16-v1.tif,4.73028776752128E+00,109,11,14
19,4.24804299293056,0,0,1,1,0.15,m2~26-v1.tif,f1~16-v1.tif,4.52962123348955E+00,109,12,14
20,0,2.29621011208378,0,1,1,0.15,m3~36-v1.tif,f3~36-v1.tif,4.637836669163E+00,109,13,14
21,1.25817261567227,0,1,1,2,0.85,m4~42-v1.tif,f2~22-v1.tif,4.11464123827516E+00,102,0,11
22,2.07095470316948,0,0,0,2,0.85,m1~19-v1.tif,f3~31-v1.tif,4.15336892599197E+00,102,1,11
23,3.53155774139128,0,0,0,2,0.85,m4~48-v1.tif,f4~43-v1.tif,5.01532305564109E+00,102,2,11
24,3.57223645279389,0,0,0,2,0.85,m1~12-v1.tif,f3~33-v1.tif,5.11768458194522E+00,102,3,11
25,1.62831394007765,0,0,0,2,0.85,m4~410-v1.tif,f3~31-v1.tif,4.09733869517463E+00,102,4,11
26,2.94680727092995,0,0,0,2,0.85,m2~26-v1.tif,f1~16-v1.tif,5.42190716647838E+00,102,5,11
27,4.70273429382391,0,0,0,2,0.85,m2~24-v1.tif,f2~21-v1.tif,5.0860029867475E+00,102,6,11
28,1.82101578584897,0,0,0,2,0.85,m1~12-v1.tif,f5~54-v1.tif,5.73344391103737E+00,102,7,11
29,3.35750600513175,0,0,0,2,0.85,m1~17-v1.tif,f3~35-v1.tif,4.45113635675735E+00,102,8,11
30,1.96953018459283,0,0,0,2,0.85,m1~19-v1.tif,f5~51-v1.tif,4.72535934115738E+00,102,9,11
31,2.37913686560647,0,0,0,2,0.85,m2~28-v1.tif,f5~56-v1.tif,5.86620519583572E+00,102,10,11
32,0,3.06988221306481,1,1,3,0.15,m3~34-v1.tif,f3~35-v1.tif,6.21667030595574E+00,109,0,7
33,0,2.35285555478548,0,0,3,0.15,m2~24-v1.tif,f2~21-v1.tif,4.49969026549541E+00,109,1,7
34,0,2.53141244594454,0,0,3,0.15,m2~29-v1.tif,f1~16-v1.tif,4.0421443606258E+00,109,2,7
35,0,1.42020713468207,0,0,3,0.15,m4~42-v1.tif,f5~54-v1.tif,4.89647184376644E+00,109,3,7
36,0,3.69289384930181,0,0,3,0.15,m4~48-v1.tif,f3~36-v1.tif,5.27655800968756E+00,109,4,7
37,0,3.27507065339616,0,0,3,0.15,m2~28-v1.tif,f3~36-v1.tif,4.09878299258078E+00,109,5,7
38,0,3.50038457606643,0,0,3,0.15,m2~28-v1.tif,f3~33-v1.tif,4.72361660262304E+00,109,6,7
39,3.24689783732077,0,1,1,4,0.85,m1~15-v1.tif,f2~26-v1.tif,4.92310508303812E+00,102,0,8
40,3.71489594899011,0,0,0,4,0.85,m5~52-v1.tif,f5~59-v1.tif,5.87484962987604E+00,102,1,8
41,3.86327089763563,0,0,0,4,0.85,m4~48-v1.tif,f5~56-v1.tif,6.23580511035336E+00,102,2,8
42,2.39659269844291,0,0,0,4,0.85,m2~27-v1.tif,f1~16-v1.tif,4.6639840220831E+00,102,3,8
43,2.08611159145139,0,0,0,4,0.85,m1~19-v1.tif,f1~12-v1.tif,6.38262358377382E+00,102,4,8
44,3.21723832288333,0,0,0,4,0.85,m2~24-v1.tif,f4~43-v1.tif,5.61871960504129E+00,102,5,8
45,1.27797777214243,0,0,0,4,0.85,m1~17-v1.tif,f3~35-v1.tif,6.53753413762226E+00,102,6,8
46,0,3.11663918659747,0,1,4,0.85,m1~15-v1.tif,f5~56-v1.tif,5.30103033918969E+00,102,7,8
47,0,6.25979407062985,1,0,5,0.15,m5~53-v1.tif,f2~26-v1.tif,7.52317190911325E+00,109,0,14
48,0,4.3436705286406,0,0,5,0.15,m2~28-v1.tif,f4~46-v1.tif,4.17367520925429E+00,109,1,14
49,0,2.5581107326792,0,0,5,0.15,m5~52-v1.tif,f5~58-v1.tif,6.26001759504416E+00,109,2,14
50,0,1.76403263593299,0,0,5,0.15,m2~26-v1.tif,f2~21-v1.tif,4.43290135340787E+00,109,3,14
51,0,6.14635317222139,0,0,5,0.15,m2~29-v1.tif,f2~21-v1.tif,4.06145756385261E+00,109,4,14
52,0,3.74504808601033,0,0,5,0.15,m5~52-v1.tif,f3~31-v1.tif,5.5808590474677E+00,109,5,14
53,0,2.54871825349715,0,0,5,0.15,m1~15-v1.tif,f3~37-v1.tif,6.67804300325489E+00,109,6,14
54,0,3.94825053620271,0,0,5,0.15,m4~43-v1.tif,f2~22-v1.tif,4.53606248109487E+00,109,7,14
55,0,2.82381853147804,0,0,5,0.15,m2~28-v1.tif,f4~45-v1.tif,7.21908464442173E+00,109,8,14
56,0,2.65880878496151,0,0,5,0.15,m2~29-v1.tif,f4~45-v1.tif,4.45390721229213E+00,109,9,14
57,0,4.7229601786249,0,0,5,0.15,m2~29-v1.tif,f5~54-v1.tif,4.10674795728589E+00,109,10,14
58,0,2.7969384181422,0,0,5,0.15,m2~29-v1.tif,f3~31-v1.tif,7.19717151281072E+00,109,11,14
59,0,4.18750715493388,0,0,5,0.15,m2~28-v1.tif,f1~11-v1.tif,4.54554114830053E+00,109,12,14
60,0,4.00814644984371,0,0,5,0.15,m5~52-v1.tif,f4~46-v1.tif,5.60270787256669E+00,109,13,14
61,3.97362417070576,0,1,1,6,0.85,m3~35-v1.tif,f4~45-v1.tif,4.59834040978203E+00,102,0,8
62,0,2.61510533509448,0,1,6,0.85,m4~48-v1.tif,f3~36-v1.tif,4.47785441312797E+00,102,1,8
