trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
60,3.805623812,0,0,0,4,0.85,m2~27-v1.tif,f4~45-v1.tif,6.830602832,102,8,20
61,3.235656214,0,0,0,4,0.85,m1~15-v1.tif,f2~26-v1.tif,6.510286276,102,9,20
62,2.888020121,0,0,0,4,0.85,m4~43-v1.tif,f5~51-v1.tif,9.176654879,102,10,20
63,2.330928292,0,0,0,4,0.85,m4~48-v1.tif,f2~22-v1.tif,9.379149067,102,11,20
64,2.929435092,0,0,0,4,0.85,m4~43-v1.tif,f5~58-v1.tif,8.249659815,102,12,20
65,0,3.246448379,0,1,4,0.85,m4~47-v1.tif,f5~51-v1.tif,8.106125764,102,13,20
66,4.144686162,0,0,1,4,0.85,m1~15-v1.tif,f4~43-v1.tif,6.351721297,102,14,20
67,3.183448381,0,0,0,4,0.85,m2~27-v1.tif,f1~11-v1.tif,6.394658274,102,15,20
68,2.116230394,0,0,0,4,0.85,m4~42-v1.tif,f2~22-v1.tif,6.118962945,102,16,20
69,2.5219073,0,0,0,4,0.85,m2~27-v1.tif,f3~31-v1.tif,8.225208136,102,17,20
70,3.787943257,0,0,0,4,0.85,m1~18-v1.tif,f5~58-v1.tif,6.317521856,102,18,20
71,0,5.336007526,0,1,4,0.85,m3~36-v1.tif,f1~16-v1.tif,7.028919838,102,19,20
72,2.481043911,0,1,1,5,0.15,m5~53-v1.tif,f2~26-v1.tif,7.501984415,109,0,25
73,2.48371171,0,0,0,5,0.15,m3~34-v1.tif,f3~35-v1.tif,8.342266416,109,1,25
74,0,3.241436628,0,1,5,0.15,m5~52-v1.tif,f1~16-v1.tif,6.807756658,109,2,25
75,0,4.29703775,0,0,5,0.15,m4~410-v1.tif,f3~36-v1.tif,8.796708647,109,3,25
76,0,3.993945119,0,0,5,0.15,m1~18-v1.tif,f5~59-v1.tif,6.660214379,109,4,25
77,0,2.689409566,0,0,5,0.15,m1~15-v1.tif,f1~11-v1.tif,9.794354736,109,5,25
78,0,2.88604317,0,0,5,0.15,m3~34-v1.tif,f2~21-v1.tif,6.830287768,109,6,25
79,0,0.910285229,0,0,5,0.15,m2~26-v1.tif,f5~58-v1.tif,6.629621234,109,7,25
80,2.917470607,0,0,1,5,0.15,m2~29-v1.tif,f3~35-v1.tif,6.737836669,109,8,25
81,0,3.157634104,0,1,5,0.15,m5~52-v1.tif,f3~31-v1.tif,6.214641238,109,9,25
82,0,3.129008388,0,0,5,0.15,m2~28-v1.tif,f5~58-v1.tif,6.253368926,109,10,25
83,0,2.797940575,0,0,5,0.15,m3~36-v1.tif,f3~35-v1.tif,7.115323056,109,11,25
84,3.141655124,0,0,1,5,0.15,m2~29-v1.tif,f4~43-v1.tif,7.217684582,109,12,25
85,0,3.087281746,0,1,5,0.15,m3~36-v1.tif,f2~26-v1.tif,6.197338695,109,13,25
86,0,2.306094331,0,0,5,0.15,m1~19-v1.tif,f4~46-v1.tif,7.521907167,109,14,25
87,1.608076134,0,0,1,5,0.15,m3~34-v1.tif,f1~16-v1.tif,7.186002987,109,15,25
88,0,3.58375673,0,1,5,0.15,m2~24-v1.tif,f3~35-v1.tif,7.833443911,109,16,25
89,0,4.003015455,0,0,5,0.15,m4~410-v1.tif,f5~51-v1.tif,6.551136357,109,17,25
90,0,2.964445417,0,0,5,0.15,m1~12-v1.tif,f3~31-v1.tif,6.825359341,109,18,25
91,0,2.058161035,0,0,5,0.15,m2~24-v1.tif,f2~21-v1.tif,7.966205196,109,19,25
92,0,2.672182178,0,0,5,0.15,m4~47-v1.tif,f5~58-v1.tif,8.316670306,109,20,25
93,1.359879624,0,0,1,5,0.15,m1~12-v1.tif,f5~56-v1.tif,6.599690266,109,21,25
94,0,2.222454242,0,1,5,0.15,m5~53-v1.tif,f4~43-v1.tif,6.142144361,109,22,25
95,3.861350918,0,0,1,5,0.15,m1~17-v1.tif,f2~26-v1.tif,6.996471844,109,23,25
96,1.887527686,0,0,0,5,0.15,m4~43-v1.tif,f3~31-v1.tif,7.37655801,109,24,25
97,0,2.706048652,1,1,6,0.85,m3~36-v1.tif,f3~35-v1.tif,6.198782993,102,0,19
98,0,2.935869452,0,0,6,0.85,m1~12-v1.tif,f3~37-v1.tif,6.823616603,102,1,19
99,2.869569102,0,0,1,6,0.85,m1~17-v1.tif,f4~46-v1.tif,7.023105083,102,2,19
100,4.678903431,0,0,0,6,0.85,m5~53-v1.tif,f3~36-v1.tif,7.97484963,102,3,19
101,1.951763042,0,0,0,6,0.85,m5~52-v1.tif,f5~51-v1.tif,8.33580511,102,4,19
102,1.17010295,0,0,0,6,0.85,m2~26-v1.tif,f5~59-v1.tif,6.763984022,102,5,19
103,0,2.018863525,0,1,6,0.85,m1~15-v1.tif,f4~45-v1.tif,8.482623584,102,6,19
104,3.393975804,0,0,1,6,0.85,m3~35-v1.tif,f3~37-v1.tif,7.718719605,102,7,19
105,2.699096842,0,0,0,6,0.85,m4~410-v1.tif,f2~21-v1.tif,8.637534138,102,8,19
106,2.733607907,0,0,0,6,0.85,m4~48-v1.tif,f3~36-v1.tif,7.401030339,102,9,19
107,3.624141536,0,0,0,6,0.85,m1~19-v1.tif,f1~12-v1.tif,9.623171909,102,10,19
108,2.689724459,0,0,0,6,0.85,m5~52-v1.tif,f3~36-v1.tif,6.273675209,102,11,19
109,4.586508393,0,0,0,6,0.85,m3~36-v1.tif,f3~37-v1.tif,8.360017595,102,12,19
110,1.963828266,0,0,0,6,0.85,m2~26-v1.tif,f5~54-v1.tif,6.532901353,102,13,19
111,1.372615427,0,0,0,6,0.85,m2~28-v1.tif,f2~21-v1.tif,6.161457564,102,14,19
112,3.330537491,0,0,0,6,0.85,m2~28-v1.tif,f5~58-v1.tif,7.680859048,102,15,19
113,4.147471583,0,0,0,6,0.85,m2~26-v1.tif,f4~43-v1.tif,8.778043003,102,16,19
114,2.357298588,0,0,0,6,0.85,m3~34-v1.tif,f3~33-v1.tif,6.636062481,102,17,19
115,2.451850241,0,0,0,6,0.85,m4~43-v1.tif,f2~21-v1.tif,9.319084644,102,18,19
116,0,3.376632582,1,1,7,0.15,m5~52-v1.tif,f3~37-v1.tif,6.553907212,109,0,25
117,2.375159748,0,0,1,7,0.15,m1~15-v1.tif,f2~21-v1.tif,6.206747957,109,1,25
118,0,3.144604615,0,1,7,0.15,m2~28-v1.tif,f3~33-v1.tif,9.297171513,109,2,25
119,0,3.583781897,0,0,7,0.15,m2~24-v1.tif,f3~36-v1.tif,6.645541148,109,3,25
