trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
60,3.2447907470710837,0.0,0.0,0.0,6.0,0.75,m2~29-v1.tif,f3~33-v1.tif,4.473123917976537,102,3.0,18.0
61,0.0,1.6076722599436624,0.0,1.0,6.0,0.75,m4~48-v1.tif,f5~58-v1.tif,7.376858259258344,102,4.0,18.0
62,3.410192683636875,0.0,0.0,1.0,6.0,0.75,m4~47-v1.tif,f3~31-v1.tif,4.224652988073014,102,5.0,18.0
63,3.659891669188158,0.0,0.0,0.0,6.0,0.75,m3~36-v1.tif,f2~22-v1.tif,4.433184568962684,102,6.0,18.0
64,2.9483004194209705,0.0,0.0,0.0,6.0,0.75,m1~12-v1.tif,f3~37-v1.tif,4.247455258632534,102,7.0,18.0
65,0.0,4.071108490542823,0.0,1.0,6.0,0.75,m1~12-v1.tif,f3~31-v1.tif,4.3025444481014015,102,8.0,18.0
66,4.261396929481835,0.0,0.0,1.0,6.0,0.75,m4~47-v1.tif,f5~59-v1.tif,9.269077871421644,102,9.0,18.0
67,2.9446964012909933,0.0,0.0,0.0,6.0,0.75,m5~52-v1.tif,f4~46-v1.tif,8.70782580621803,102,10.0,18.0
68,3.5771428718713723,0.0,0.0,0.0,6.0,0.75,m4~42-v1.tif,f1~11-v1.tif,5.062835662209005,102,11.0,18.0
69,2.4656272981669516,0.0,0.0,0.0,6.0,0.75,m3~36-v1.tif,f5~59-v1.tif,5.9378626964920995,102,12.0,18.0
70,3.0981760123915056,0.0,0.0,0.0,6.0,0.75,m1~15-v1.tif,f5~56-v1.tif,4.637797815363231,102,13.0,18.0
71,0.0,3.7820807510103487,0.0,1.0,6.0,0.75,m5~51-v1.tif,f5~59-v1.tif,9.339398117266596,102,14.0,18.0
72,0.0,2.0868616395248196,0.0,0.0,6.0,0.75,m3~34-v1.tif,f2~21-v1.tif,10.835407265546543,102,15.0,18.0
73,2.566537558366233,0.0,0.0,1.0,6.0,0.75,m1~19-v1.tif,f3~31-v1.tif,4.928315275453753,102,16.0,18.0
74,3.2723699739064855,0.0,0.0,0.0,6.0,0.75,m2~26-v1.tif,f5~51-v1.tif,4.292096448815342,102,17.0,18.0
75,0.0,2.3654442254772587,1.0,1.0,7.0,0.25,m5~52-v1.tif,f3~33-v1.tif,4.641067345665767,109,0.0,4.0
76,0.0,2.6313226548305875,0.0,0.0,7.0,0.25,m4~48-v1.tif,f4~45-v1.tif,4.7817129497716335,109,1.0,4.0
77,0.0,2.1812226586404693,0.0,0.0,7.0,0.25,m2~27-v1.tif,f4~46-v1.tif,6.172389826430643,109,2.0,4.0
78,3.0947612095227153,0.0,0.0,1.0,7.0,0.25,m5~51-v1.tif,f3~37-v1.tif,9.621964275512735,109,3.0,4.0
79,2.385933919444124,0.0,1.0,0.0,8.0,0.75,m2~29-v1.tif,f1~16-v1.tif,9.555400608136633,102,0.0,8.0
80,2.592329929398339,0.0,0.0,0.0,8.0,0.75,m1~19-v1.tif,f3~33-v1.tif,7.481152758493327,102,1.0,8.0
81,0.0,3.7011465727785664,0.0,1.0,8.0,0.75,m1~12-v1.tif,f5~51-v1.tif,4.247648256133878,102,2.0,8.0
82,0.0,2.9609469526898122,0.0,0.0,8.0,0.75,m4~47-v1.tif,f1~16-v1.tif,4.063773892520379,102,3.0,8.0
83,4.269234652003011,0.0,0.0,1.0,8.0,0.75,m2~27-v1.tif,f5~56-v1.tif,6.579285135095308,102,4.0,8.0
84,1.8917909279488954,0.0,0.0,0.0,8.0,0.75,m2~29-v1.tif,f3~36-v1.tif,6.242314767913438,102,5.0,8.0
85,4.8597615177712115,0.0,0.0,0.0,8.0,0.75,m3~36-v1.tif,f2~22-v1.tif,4.485833431125963,102,6.0,8.0
86,0.0,4.327390389466634,0.0,1.0,8.0,0.75,m4~42-v1.tif,f1~16-v1.tif,6.238539340661259,102,7.0,8.0
87,2.697262205630511,0.0,1.0,1.0,9.0,0.25,m2~24-v1.tif,f1~16-v1.tif,6.040044920466252,109,0.0,5.0
88,0.0,3.3154237623546177,0.0,1.0,9.0,0.25,m4~48-v1.tif,f3~37-v1.tif,7.654175030303093,109,1.0,5.0
89,0.0,2.6275720352468324,0.0,0.0,9.0,0.25,m4~42-v1.tif,f5~51-v1.tif,5.550484570331948,109,2.0,5.0
90,0.0,3.341231007137365,0.0,0.0,9.0,0.25,m4~47-v1.tif,f3~35-v1.tif,11.48259104436374,109,3.0,5.0
91,4.20972016122259,0.0,0.0,1.0,9.0,0.25,m5~53-v1.tif,f2~21-v1.tif,9.960713308653778,109,4.0,5.0
92,4.018350678567559,0.0,1.0,0.0,10.0,0.75,m3~35-v1.tif,f2~26-v1.tif,5.3267206139541905,102,0.0,9.0
93,2.788465948607729,0.0,0.0,0.0,10.0,0.75,m3~36-v1.tif,f4~46-v1.tif,6.819408874536546,102,1.0,9.0
94,0.0,3.2420755348634542,0.0,1.0,10.0,0.75,m3~34-v1.tif,f2~26-v1.tif,4.492913762092773,102,2.0,9.0
95,3.620637923357103,0.0,0.0,1.0,10.0,0.75,m2~29-v1.tif,f4~45-v1.tif,4.514459555128297,102,3.0,9.0
96,1.7502194268529663,0.0,0.0,0.0,10.0,0.75,m2~28-v1.tif,f5~59-v1.tif,4.555194064018359,102,4.0,9.0
97,4.604316772029485,0.0,0.0,0.0,10.0,0.75,m1~17-v1.tif,f1~16-v1.tif,5.870153514927907,102,5.0,9.0
98,1.93108660362322,0.0,0.0,0.0,10.0,0.75,m3~35-v1.tif,f3~35-v1.tif,5.036638195514634,102,6.0,9.0
99,2.9413436324382003,0.0,0.0,0.0,10.0,0.75,m3~36-v1.tif,f5~59-v1.tif,10.370031690399282,102,7.0,9.0
100,0.0,1.9783627232028471,0.0,1.0,10.0,0.75,m2~27-v1.tif,f1~16-v1.tif,9.310351709149176,102,8.0,9.0
101,0.0,3.7739491625873276,1.0,0.0,11.0,0.25,m5~52-v1.tif,f1~16-v1.tif,5.175270111133192,109,0.0,13.0
102,2.666913696263147,0.0,0.0,1.0,11.0,0.25,m1~19-v1.tif,f2~21-v1.tif,5.002669210659484,109,1.0,13.0
103,0.0,2.7274654157507676,0.0,1.0,11.0,0.25,m2~24-v1.tif,f3~37-v1.tif,5.190375144073767,109,2.0,13.0
104,0.0,3.1027610289334495,0.0,0.0,11.0,0.25,m1~15-v1.tif,f1~16-v1.tif,7.6960073636927975,109,3.0,13.0
105,3.1884874786689164,0.0,0.0,1.0,11.0,0.25,m2~29-v1.tif,f2~21-v1.tif,5.356726896925992,109,4.0,13.0
106,3.74584695373935,0.0,0.0,0.0,11.0,0.25,m5~51-v1.tif,f5~59-v1.tif,5.7263909668458775,109,5.0,13.0
107,0.0,2.747355702299166,0.0,1.0,11.0,0.25,m4~43-v1.tif,f3~36-v1.tif,5.801085284297794,109,6.0,13.0
