trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
160,2.1874765742,0,0,0,16,0.85,m2~28-v1.tif,f3~31-v1.tif,6.8306028319,102,6,10
161,0,3.2219837886,0,1,16,0.85,m5~53-v1.tif,f1~11-v1.tif,6.5102862759,102,7,10
162,3.6326410241,0,0,1,16,0.85,m2~27-v1.tif,f3~36-v1.tif,9.1766548792,102,8,10
163,0,2.7898748303,0,1,16,0.85,m5~52-v1.tif,f3~36-v1.tif,9.3791490669,102,9,10
164,0,0.7545917909,1,0,17,0.15,m2~27-v1.tif,f1~16-v1.tif,8.2496598149,109,0,10
165,0,2.6320820675,0,0,17,0.15,m1~19-v1.tif,f2~22-v1.tif,8.1061257643,109,1,10
166,0,3.4951694853,0,0,17,0.15,m4~47-v1.tif,f4~43-v1.tif,6.3517212972,109,2,10
167,0,3.7851235309,0,0,17,0.15,m3~34-v1.tif,f2~26-v1.tif,6.3946582741,109,3,10
168,2.3867994593,0,0,1,17,0.15,m4~48-v1.tif,f1~16-v1.tif,6.1189629448,109,4,10
169,0,5.2352536893,0,1,17,0.15,m3~35-v1.tif,f2~21-v1.tif,8.2252081357,109,5,10
170,0,0.6795746121,0,0,17,0.15,m2~28-v1.tif,f2~21-v1.tif,6.3175218564,109,6,10
171,0,3.3252722136,0,0,17,0.15,m4~43-v1.tif,f3~37-v1.tif,7.028919838,109,7,10
172,0,2.1508487355,0,0,17,0.15,m2~29-v1.tif,f4~43-v1.tif,7.501984415,109,8,10
173,0,5.9132199564,0,0,17,0.15,m3~34-v1.tif,f2~22-v1.tif,8.3422664164,109,9,10
174,0,3.2129903713,1,0,18,0.85,m4~47-v1.tif,f5~58-v1.tif,6.8077566584,102,0,18
175,4.3808386547,0,0,1,18,0.85,m1~12-v1.tif,f5~56-v1.tif,8.7967086465,102,1,18
176,4.1154055687,0,0,0,18,0.85,m1~15-v1.tif,f5~51-v1.tif,6.6602143789,102,2,18
177,2.2798877566,0,0,0,18,0.85,m4~42-v1.tif,f3~37-v1.tif,9.7943547361,102,3,18
178,0,1.6597542646,0,1,18,0.85,m4~42-v1.tif,f2~21-v1.tif,6.8302877675,102,4,18
179,2.5031869119,0,0,1,18,0.85,m3~35-v1.tif,f3~33-v1.tif,6.6296212335,102,5,18
180,3.1746760784,0,0,0,18,0.85,m1~15-v1.tif,f1~16-v1.tif,6.7378366692,102,6,18
181,0,4.0608260643,0,1,18,0.85,m4~47-v1.tif,f5~51-v1.tif,6.2146412383,102,7,18
182,3.7546138703,0,0,1,18,0.85,m1~12-v1.tif,f2~26-v1.tif,6.253368926,102,8,18
183,2.2549539833,0,0,0,18,0.85,m2~28-v1.tif,f2~26-v1.tif,7.1153230556,102,9,18
184,0,1.9172420898,0,1,18,0.85,m4~410-v1.tif,f3~36-v1.tif,7.2176845819,102,10,18
