trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,1.433418849,0,1,0,0,0.65,m2~29-v1.tif,f5~59-v1.tif,6.830602832,102,0,15
1,2.077916588,0,0,0,0,0.65,m2~29-v1.tif,f5~56-v1.tif,6.510286276,102,1,15
2,3.809739565,0,0,0,0,0.65,m4~47-v1.tif,f5~59-v1.tif,9.176654879,102,2,15
3,1.92656777,0,0,0,0,0.65,m3~35-v1.tif,f5~59-v1.tif,9.379149067,102,3,15
4,1.038716358,0,0,0,0,0.65,m5~53-v1.tif,f1~16-v1.tif,8.249659815,102,4,15
5,1.411130585,0,0,0,0,0.65,m2~29-v1.tif,f2~21-v1.tif,8.106125764,102,5,15
6,4.040740731,0,0,0,0,0.65,m2~28-v1.tif,f4~43-v1.tif,6.351721297,102,6,15
7,2.339639798,0,0,0,0,0.65,m1~15-v1.tif,f2~26-v1.tif,6.394658274,102,7,15
8,4.065298878,0,0,0,0,0.65,m2~28-v1.tif,f3~35-v1.tif,6.118962945,102,8,15
9,0,2.288155692,0,1,0,0.65,m1~18-v1.tif,f4~43-v1.tif,8.225208136,102,9,15
10,0,2.379663881,0,0,0,0.65,m2~24-v1.tif,f2~26-v1.tif,6.317521856,102,10,15
11,0,3.383429759,0,0,0,0.65,m4~43-v1.tif,f1~11-v1.tif,7.028919838,102,11,15
12,2.01888108,0,0,1,0,0.65,m1~15-v1.tif,f5~59-v1.tif,7.501984415,102,12,15
13,4.192754713,0,0,0,0,0.65,m4~47-v1.tif,f3~37-v1.tif,8.342266416,102,13,15
14,2.964454677,0,0,0,0,0.65,m4~410-v1.tif,f3~35-v1.tif,6.807756658,102,14,15
15,0,2.723593211,1,1,1,0.35,m2~29-v1.tif,f2~26-v1.tif,8.796708647,109,0,22
16,1.677461088,0,0,1,1,0.35,m3~36-v1.tif,f3~37-v1.tif,6.660214379,109,1,22
17,0,2.279877422,0,1,1,0.35,m3~35-v1.tif,f1~16-v1.tif,9.794354736,109,2,22
18,0,2.930107339,0,0,1,0.35,m5~52-v1.tif,f1~16-v1.tif,6.830287768,109,3,22
19,0,2.938653363,0,0,1,0.35,m2~26-v1.tif,f1~16-v1.tif,6.629621234,109,4,22
20,0,3.104818423,0,0,1,0.35,m3~36-v1.tif,f3~36-v1.tif,6.737836669,109,5,22
21,0,1.390541055,0,0,1,0.35,m4~42-v1.tif,f2~22-v1.tif,6.214641238,109,6,22
22,4.423365255,0,0,1,1,0.35,m1~19-v1.tif,f3~31-v1.tif,6.253368926,109,7,22
23,0,1.853518555,0,1,1,0.35,m4~48-v1.tif,f4~43-v1.tif,7.115323056,109,8,22
24,0,2.820013278,0,0,1,0.35,m1~12-v1.tif,f3~33-v1.tif,7.217684582,109,9,22
25,4.346388823,0,0,1,1,0.35,m4~410-v1.tif,f3~31-v1.tif,6.197338695,109,10,22
26,0,3.300633808,0,1,1,0.35,m2~26-v1.tif,f1~16-v1.tif,7.521907167,109,11,22
27,0,0.574616868,0,0,1,0.35,m2~24-v1.tif,f2~21-v1.tif,7.186002987,109,12,22
28,4.022428847,0,0,1,1,0.35,m1~12-v1.tif,f5~54-v1.tif,7.833443911,109,13,22
29,0,3.350351283,0,1,1,0.35,m1~17-v1.tif,f3~35-v1.tif,6.551136357,109,14,22
30,0,3.083477919,0,0,1,0.35,m1~19-v1.tif,f5~51-v1.tif,6.825359341,109,15,22
31,0,3.388559656,0,0,1,0.35,m2~28-v1.tif,f5~56-v1.tif,7.966205196,109,16,22
32,0,1.944458305,0,0,1,0.35,m3~34-v1.tif,f3~35-v1.tif,8.316670306,109,17,22
33,0,2.418719196,0,0,1,0.35,m2~24-v1.tif,f2~21-v1.tif,6.599690266,109,18,22
34,0,2.227204637,0,0,1,0.35,m2~29-v1.tif,f1~16-v1.tif,6.142144361,109,19,22
