trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,1.809027692,0,1,0,0,0.85,m2~29-v1.tif,f5~59-v1.tif,6.830602832,102,0,7
1,0,3.10349474,0,1,0,0.85,m2~29-v1.tif,f5~56-v1.tif,6.510286276,102,1,7
2,5.245153041,0,0,1,0,0.85,m4~47-v1.tif,f5~59-v1.tif,9.176654879,102,2,7
3,4.477378614,0,0,0,0,0.85,m3~35-v1.tif,f5~59-v1.tif,9.379149067,102,3,7
4,4.11481767,0,0,0,0,0.85,m5~53-v1.tif,f1~16-v1.tif,8.249659815,102,4,7
5,3.591136644,0,0,0,0,0.85,m2~29-v1.tif,f2~21-v1.tif,8.106125764,102,5,7
6,2.215829472,0,0,0,0,0.85,m2~28-v1.tif,f4~43-v1.tif,6.351721297,102,6,7
7,0,3.321315406,1,1,1,0.15,m1~15-v1.tif,f2~26-v1.tif,6.394658274,109,0,6
8,0,3.431119348,0,0,1,0.15,m2~28-v1.tif,f3~35-v1.tif,6.118962945,109,1,6
9,0,2.750543751,0,0,1,0.15,m1~18-v1.tif,f4~43-v1.tif,8.225208136,109,2,6
10,0,3.781279064,0,0,1,0.15,m2~24-v1.tif,f2~26-v1.tif,6.317521856,109,3,6
11,1.612038811,0,0,1,1,0.15,m4~43-v1.tif,f1~11-v1.tif,7.028919838,109,4,6
12,0,2.763290425,0,1,1,0.15,m1~15-v1.tif,f5~59-v1.tif,7.501984415,109,5,6
13,2.709278436,0,1,1,2,0.85,m4~47-v1.tif,f3~37-v1.tif,8.342266416,102,0,13
14,3.390353338,0,0,0,2,0.85,m4~410-v1.tif,f3~35-v1.tif,6.807756658,102,1,13
15,0.480530041,0,0,0,2,0.85,m2~29-v1.tif,f2~26-v1.tif,8.796708647,102,2,13
16,0,2.178077201,0,1,2,0.85,m3~36-v1.tif,f3~37-v1.tif,6.660214379,102,3,13
17,2.869862167,0,0,1,2,0.85,m3~35-v1.tif,f1~16-v1.tif,9.794354736,102,4,13
18,2.313248676,0,0,0,2,0.85,m5~52-v1.tif,f1~16-v1.tif,6.830287768,102,5,13
19,3.607094935,0,0,0,2,0.85,m2~26-v1.tif,f1~16-v1.tif,6.629621234,102,6,13
20,0,2.40986862,0,1,2,0.85,m3~36-v1.tif,f3~36-v1.tif,6.737836669,102,7,13
21,2.834591625,0,0,1,2,0.85,m4~42-v1.tif,f2~22-v1.tif,6.214641238,102,8,13
22,3.095806602,0,0,0,2,0.85,m1~19-v1.tif,f3~31-v1.tif,6.253368926,102,9,13
23,0,4.644578373,0,1,2,0.85,m4~48-v1.tif,f4~43-v1.tif,7.115323056,102,10,13
24,3.544847389,0,0,1,2,0.85,m1~12-v1.tif,f3~33-v1.tif,7.217684582,102,11,13
25,0,3.438068812,0,1,2,0.85,m4~410-v1.tif,f3~31-v1.tif,6.197338695,102,12,13
26,0,4.304976932,1,0,3,0.15,m2~26-v1.tif,f1~16-v1.tif,7.521907167,109,0,16
27,0,3.437316206,0,0,3,0.15,m2~24-v1.tif,f2~21-v1.tif,7.186002987,109,1,16
28,0,3.835230066,0,0,3,0.15,m1~12-v1.tif,f5~54-v1.tif,7.833443911,109,2,16
29,0,1.769074459,0,0,3,0.15,m1~17-v1.tif,f3~35-v1.tif,6.551136357,109,3,16
30,0,2.45729535,0,0,3,0.15,m1~19-v1.tif,f5~51-v1.tif,6.825359341,109,4,16
31,0,2.842179199,0,0,3,0.15,m2~28-v1.tif,f5~56-v1.tif,7.966205196,109,5,16
32,2.495808191,0,0,1,3,0.15,m3~34-v1.tif,f3~35-v1.tif,8.316670306,109,6,16
33,0,3.059485096,0,1,3,0.15,m2~24-v1.tif,f2~21-v1.tif,6.599690266,109,7,16
34,1.59506692,0,0,1,3,0.15,m2~29-v1.tif,f1~16-v1.tif,6.142144361,109,8,16
35,0,4.469522194,0,1,3,0.15,m4~42-v1.tif,f5~54-v1.tif,6.996471844,109,9,16
36,0,3.798733906,0,0,3,0.15,m4~48-v1.tif,f3~36-v1.tif,7.37655801,109,10,16
37,0,3.006535065,0,0,3,0.15,m2~28-v1.tif,f3~36-v1.tif,6.198782993,109,11,16
38,0,3.439884432,0,0,3,0.15,m2~28-v1.tif,f3~33-v1.tif,6.823616603,109,12,16
39,0,2.024986234,0,0,3,0.15,m1~15-v1.tif,f2~26-v1.tif,7.023105083,109,13,16
40,0,3.333848251,0,0,3,0.15,m5~52-v1.tif,f5~59-v1.tif,7.97484963,109,14,16
41,4.510747751,0,0,1,3,0.15,m4~48-v1.tif,f5~56-v1.tif,8.33580511,109,15,16
42,3.612024432,0,1,0,4,0.85,m2~27-v1.tif,f1~16-v1.tif,6.763984022,102,0,11
43,3.009697267,0,0,0,4,0.85,m1~19-v1.tif,f1~12-v1.tif,8.482623584,102,1,11
44,0,2.849448756,0,1,4,0.85,m2~24-v1.tif,f4~43-v1.tif,7.718719605,102,2,11
45,0,2.815367821,0,0,4,0.85,m1~17-v1.tif,f3~35-v1.tif,8.637534138,102,3,11
46,2.718477675,0,0,1,4,0.85,m1~15-v1.tif,f5~56-v1.tif,7.401030339,102,4,11
