trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
180,0,2.453819306,1,1,23,0.15,m3~36-v1.tif,f3~31-v1.tif,6.830602832,109,0,13
181,0,3.014834995,0,0,23,0.15,m4~48-v1.tif,f5~58-v1.tif,6.510286276,109,1,13
182,0,0.908845906,0,0,23,0.15,m3~36-v1.tif,f1~16-v1.tif,9.176654879,109,2,13
183,0,2.618177005,0,0,23,0.15,m5~52-v1.tif,f3~37-v1.tif,9.379149067,109,3,13
184,0,3.853889877,0,0,23,0.15,m1~17-v1.tif,f1~16-v1.tif,8.249659815,109,4,13
185,0,3.262213001,0,0,23,0.15,m4~48-v1.tif,f4~43-v1.tif,8.106125764,109,5,13
186,0,1.9945398,0,0,23,0.15,m3~36-v1.tif,f1~12-v1.tif,6.351721297,109,6,13
187,0,3.477124257,0,0,23,0.15,m3~34-v1.tif,f4~46-v1.tif,6.394658274,109,7,13
188,0,2.789511347,0,0,23,0.15,m4~48-v1.tif,f5~59-v1.tif,6.118962945,109,8,13
189,0,1.224993019,0,0,23,0.15,m2~29-v1.tif,f5~51-v1.tif,8.225208136,109,9,13
190,0,2.67301545,0,0,23,0.15,m3~34-v1.tif,f1~11-v1.tif,6.317521856,109,10,13
191,0,3.557330416,0,0,23,0.15,m5~51-v1.tif,f5~54-v1.tif,7.028919838,109,11,13
192,3.479528444,0,0,1,23,0.15,m5~51-v1.tif,f1~16-v1.tif,7.501984415,109,12,13
193,4.058070717,0,1,0,24,0.85,m5~51-v1.tif,f1~12-v1.tif,8.342266416,102,0,9
194,3.793187895,0,0,0,24,0.85,m3~34-v1.tif,f2~26-v1.tif,6.807756658,102,1,9
195,2.338031739,0,0,0,24,0.85,m2~24-v1.tif,f3~31-v1.tif,8.796708647,102,2,9
196,4.21067691,0,0,0,24,0.85,m2~24-v1.tif,f5~51-v1.tif,6.660214379,102,3,9
197,3.757604325,0,0,0,24,0.85,m3~36-v1.tif,f2~22-v1.tif,9.794354736,102,4,9
198,3.999111184,0,0,0,24,0.85,m1~12-v1.tif,f5~56-v1.tif,6.830287768,102,5,9
199,2.07491113,0,0,0,24,0.85,m3~35-v1.tif,f2~22-v1.tif,6.629621234,102,6,9
200,1.16090973,0,0,0,24,0.85,m4~410-v1.tif,f4~45-v1.tif,6.737836669,102,7,9
201,3.096454496,0,0,0,24,0.85,m3~34-v1.tif,f5~59-v1.tif,6.214641238,102,8,9
202,0,3.302964041,1,1,25,0.15,m3~34-v1.tif,f2~21-v1.tif,6.253368926,109,0,9
203,0,1.189471267,0,0,25,0.15,m1~19-v1.tif,f4~43-v1.tif,7.115323056,109,1,9
204,0,3.81950338,0,0,25,0.15,m2~28-v1.tif,f3~36-v1.tif,7.217684582,109,2,9
205,0,3.56889625,0,0,25,0.15,m4~43-v1.tif,f4~43-v1.tif,6.197338695,109,3,9
206,0,2.062378025,0,0,25,0.15,m4~48-v1.tif,f3~35-v1.tif,7.521907167,109,4,9
207,3.715463426,0,0,1,25,0.15,m4~410-v1.tif,f3~36-v1.tif,7.186002987,109,5,9
208,2.573816029,0,0,0,25,0.15,m1~18-v1.tif,f1~11-v1.tif,7.833443911,109,6,9
209,0,2.165365412,0,1,25,0.15,m4~42-v1.tif,f1~16-v1.tif,6.551136357,109,7,9
210,0,3.77484267,0,0,25,0.15,m2~28-v1.tif,f5~59-v1.tif,6.825359341,109,8,9
211,0,1.631208133,1,0,26,0.85,m5~53-v1.tif,f5~56-v1.tif,7.966205196,102,0,8
212,1.98547064,0,0,1,26,0.85,m1~12-v1.tif,f2~21-v1.tif,8.316670306,102,1,8
213,2.987231924,0,0,0,26,0.85,m5~52-v1.tif,f2~26-v1.tif,6.599690266,102,2,8
214,3.371626095,0,0,0,26,0.85,m2~29-v1.tif,f5~54-v1.tif,6.142144361,102,3,8
215,2.995598637,0,0,0,26,0.85,m5~53-v1.tif,f3~37-v1.tif,6.996471844,102,4,8
216,3.09713676,0,0,0,26,0.85,m3~36-v1.tif,f3~33-v1.tif,7.37655801,102,5,8
217,3.117128285,0,0,0,26,0.85,m1~17-v1.tif,f2~26-v1.tif,6.198782993,102,6,8
