trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
60,0,1.924896538,0,1,8,0.75,m2~27-v1.tif,f4~45-v1.tif,6.830602832,102,11,17
61,3.831728845,0,0,1,8,0.75,m1~15-v1.tif,f2~26-v1.tif,6.510286276,102,12,17
62,2.803944952,0,0,0,8,0.75,m4~43-v1.tif,f5~51-v1.tif,9.176654879,102,13,17
63,0,3.116448239,0,1,8,0.75,m4~48-v1.tif,f2~22-v1.tif,9.379149067,102,14,17
64,3.607701994,0,0,1,8,0.75,m4~43-v1.tif,f5~58-v1.tif,8.249659815,102,15,17
65,3.335158508,0,0,0,8,0.75,m4~47-v1.tif,f5~51-v1.tif,8.106125764,102,16,17
66,0,3.77104975,1,1,9,0.25,m1~15-v1.tif,f4~43-v1.tif,6.351721297,109,0,7
67,0,2.391570321,0,0,9,0.25,m2~27-v1.tif,f1~11-v1.tif,6.394658274,109,1,7
68,0,5.30914656,0,0,9,0.25,m4~42-v1.tif,f2~22-v1.tif,6.118962945,109,2,7
69,0,2.40004512,0,0,9,0.25,m2~27-v1.tif,f3~31-v1.tif,8.225208136,109,3,7
70,3.470967813,0,0,1,9,0.25,m1~18-v1.tif,f5~58-v1.tif,6.317521856,109,4,7
71,0,4.458015232,0,1,9,0.25,m3~36-v1.tif,f1~16-v1.tif,7.028919838,109,5,7
72,3.352047323,0,0,1,9,0.25,m5~53-v1.tif,f2~26-v1.tif,7.501984415,109,6,7
73,0,3.377063207,1,1,10,0.75,m3~34-v1.tif,f3~35-v1.tif,8.342266416,102,0,8
74,1.042050639,0,0,1,10,0.75,m5~52-v1.tif,f1~16-v1.tif,6.807756658,102,1,8
75,3.670616772,0,0,0,10,0.75,m4~410-v1.tif,f3~36-v1.tif,8.796708647,102,2,8
76,3.450784008,0,0,0,10,0.75,m1~18-v1.tif,f5~59-v1.tif,6.660214379,102,3,8
77,1.583058829,0,0,0,10,0.75,m1~15-v1.tif,f1~11-v1.tif,9.794354736,102,4,8
78,4.296019324,0,0,0,10,0.75,m3~34-v1.tif,f2~21-v1.tif,6.830287768,102,5,8
79,3.041249078,0,0,0,10,0.75,m2~26-v1.tif,f5~58-v1.tif,6.629621234,102,6,8
80,0.834867679,0,0,0,10,0.75,m2~29-v1.tif,f3~35-v1.tif,6.737836669,102,7,8
81,0,2.826677356,1,1,11,0.25,m5~52-v1.tif,f3~31-v1.tif,6.214641238,109,0,9
82,0,1.721700221,0,0,11,0.25,m2~28-v1.tif,f5~58-v1.tif,6.253368926,109,1,9
83,0,2.489920413,0,0,11,0.25,m3~36-v1.tif,f3~35-v1.tif,7.115323056,109,2,9
84,2.90921919,0,0,1,11,0.25,m2~29-v1.tif,f4~43-v1.tif,7.217684582,109,3,9
85,2.447422272,0,0,0,11,0.25,m3~36-v1.tif,f2~26-v1.tif,6.197338695,109,4,9
86,0,1.851620409,0,1,11,0.25,m1~19-v1.tif,f4~46-v1.tif,7.521907167,109,5,9
87,0,1.833825808,0,0,11,0.25,m3~34-v1.tif,f1~16-v1.tif,7.186002987,109,6,9
88,0,1.941140593,0,0,11,0.25,m2~24-v1.tif,f3~35-v1.tif,7.833443911,109,7,9
89,0,4.704399187,0,0,11,0.25,m4~410-v1.tif,f5~51-v1.tif,6.551136357,109,8,9
90,3.677590875,0,1,1,12,0.75,m1~12-v1.tif,f3~31-v1.tif,6.825359341,102,0,14
91,2.623005636,0,0,0,12,0.75,m2~24-v1.tif,f2~21-v1.tif,7.966205196,102,1,14
92,3.910478077,0,0,0,12,0.75,m4~47-v1.tif,f5~58-v1.tif,8.316670306,102,2,14
93,3.934073645,0,0,0,12,0.75,m1~12-v1.tif,f5~56-v1.tif,6.599690266,102,3,14
94,0,3.629924374,0,1,12,0.75,m5~53-v1.tif,f4~43-v1.tif,6.142144361,102,4,14
95,2.591891511,0,0,1,12,0.75,m1~17-v1.tif,f2~26-v1.tif,6.996471844,102,5,14
96,0,3.209586775,0,1,12,0.75,m4~43-v1.tif,f3~31-v1.tif,7.37655801,102,6,14
97,1.604156927,0,0,1,12,0.75,m3~36-v1.tif,f3~35-v1.tif,6.198782993,102,7,14
98,0,2.50164667,0,1,12,0.75,m1~12-v1.tif,f3~37-v1.tif,6.823616603,102,8,14
99,0,4.44702661,0,0,12,0.75,m1~17-v1.tif,f4~46-v1.tif,7.023105083,102,9,14
100,0,4.678715115,0,0,12,0.75,m5~53-v1.tif,f3~36-v1.tif,7.97484963,102,10,14
101,3.113688832,0,0,1,12,0.75,m5~52-v1.tif,f5~51-v1.tif,8.33580511,102,11,14
102,2.506428354,0,0,0,12,0.75,m2~26-v1.tif,f5~59-v1.tif,6.763984022,102,12,14
103,1.66445001,0,0,0,12,0.75,m1~15-v1.tif,f4~45-v1.tif,8.482623584,102,13,14
104,0,2.605975376,1,1,13,0.25,m3~35-v1.tif,f3~37-v1.tif,7.718719605,109,0,13
105,0,3.426207598,0,0,13,0.25,m4~410-v1.tif,f2~21-v1.tif,8.637534138,109,1,13
106,0,2.758697886,0,0,13,0.25,m4~48-v1.tif,f3~36-v1.tif,7.401030339,109,2,13
107,0,2.5600178,0,0,13,0.25,m1~19-v1.tif,f1~12-v1.tif,9.623171909,109,3,13
108,1.405145191,0,0,1,13,0.25,m5~52-v1.tif,f3~36-v1.tif,6.273675209,109,4,13
109,2.238601613,0,0,0,13,0.25,m3~36-v1.tif,f3~37-v1.tif,8.360017595,109,5,13
110,0,4.750591203,0,1,13,0.25,m2~26-v1.tif,f5~54-v1.tif,6.532901353,109,6,13
111,4.769054728,0,0,1,13,0.25,m2~28-v1.tif,f2~21-v1.tif,6.161457564,109,7,13
112,0,3.092737563,0,1,13,0.25,m2~28-v1.tif,f5~58-v1.tif,7.680859048,109,8,13
113,0,3.780365756,0,0,13,0.25,m2~26-v1.tif,f4~43-v1.tif,8.778043003,109,9,13
114,4.220297966,0,0,1,13,0.25,m3~34-v1.tif,f3~33-v1.tif,6.636062481,109,10,13
115,0,3.423658959,0,1,13,0.25,m4~43-v1.tif,f2~21-v1.tif,9.319084644,109,11,13
116,1.634503397,0,0,1,13,0.25,m5~52-v1.tif,f3~37-v1.tif,6.553907212,109,12,13
117,1.783216377,0,1,0,14,0.75,m1~15-v1.tif,f2~21-v1.tif,6.206747957,102,0,11
118,4.129541239,0,0,0,14,0.75,m2~28-v1.tif,f3~33-v1.tif,9.297171513,102,1,11
119,0,2.106807854,0,1,14,0.75,m2~24-v1.tif,f3~36-v1.tif,6.645541148,102,2,11
