trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
120,0.0,1.9999620432875402,0.0,0.0,5.0,0.35,m3~35-v1.tif,f4~46-v1.tif,7.3528844964208036,109,24.0,25.0
121,4.3504538572249585,0.0,1.0,1.0,6.0,0.65,m4~410-v1.tif,f2~21-v1.tif,8.469977973520153,102,0.0,19.0
122,3.640824477345872,0.0,0.0,0.0,6.0,0.65,m3~34-v1.tif,f5~51-v1.tif,6.928862489815325,102,1.0,19.0
123,4.5692150641151805,0.0,0.0,0.0,6.0,0.65,m1~19-v1.tif,f1~16-v1.tif,6.983418193163379,102,2.0,19.0
124,3.5370589300881274,0.0,0.0,0.0,6.0,0.65,m1~12-v1.tif,f4~43-v1.tif,7.922498740963978,102,3.0,19.0
125,2.089632530995185,0.0,0.0,0.0,6.0,0.65,m2~29-v1.tif,f3~36-v1.tif,7.935263697366428,102,4.0,19.0
126,4.458266400605018,0.0,0.0,0.0,6.0,0.65,m4~48-v1.tif,f3~33-v1.tif,6.576285870497726,102,5.0,19.0
127,0.0,1.9516099029819765,0.0,1.0,6.0,0.65,m2~28-v1.tif,f2~22-v1.tif,7.947275589742114,102,6.0,19.0
128,2.431275591352423,0.0,0.0,1.0,6.0,0.65,m5~51-v1.tif,f5~59-v1.tif,8.078799915103659,102,7.0,19.0
129,1.9575949135666826,0.0,0.0,0.0,6.0,0.65,m2~29-v1.tif,f5~51-v1.tif,6.874723513699855,102,8.0,19.0
130,2.006378426111743,0.0,0.0,0.0,6.0,0.65,m1~17-v1.tif,f3~35-v1.tif,7.394538324509407,102,9.0,19.0
131,3.311166490739904,0.0,0.0,0.0,6.0,0.65,m4~48-v1.tif,f5~59-v1.tif,6.65043783494131,102,10.0,19.0
132,0.0,3.1409812279646263,0.0,1.0,6.0,0.65,m5~52-v1.tif,f3~37-v1.tif,7.781310003444666,102,11.0,19.0
133,0.0,2.7621118024625826,0.0,0.0,6.0,0.65,m4~47-v1.tif,f4~46-v1.tif,6.51799071585254,102,12.0,19.0
134,2.9346089760305887,0.0,0.0,1.0,6.0,0.65,m4~42-v1.tif,f1~12-v1.tif,7.125763058985014,102,13.0,19.0
135,4.4364577271892065,0.0,0.0,0.0,6.0,0.65,m2~27-v1.tif,f3~35-v1.tif,6.896792290996104,102,14.0,19.0
136,3.666786441054525,0.0,0.0,0.0,6.0,0.65,m4~47-v1.tif,f5~58-v1.tif,6.892029367899258,102,15.0,19.0
137,3.3468615431582043,0.0,0.0,0.0,6.0,0.65,m4~47-v1.tif,f3~35-v1.tif,7.024400913077141,102,16.0,19.0
138,0.0,2.416346217049715,0.0,1.0,6.0,0.65,m2~26-v1.tif,f2~26-v1.tif,6.531639545899696,102,17.0,19.0
139,4.504733297887482,0.0,0.0,1.0,6.0,0.65,m3~34-v1.tif,f3~31-v1.tif,7.740971671487124,102,18.0,19.0
140,0.0,2.0083084652560417,1.0,1.0,7.0,0.35,m3~36-v1.tif,f3~36-v1.tif,8.198456059739318,109,0.0,18.0
141,0.0,3.06314401564995,0.0,0.0,7.0,0.35,m3~36-v1.tif,f5~54-v1.tif,6.523469987762562,109,1.0,18.0
142,0.0,3.0332696580979754,0.0,0.0,7.0,0.35,m2~27-v1.tif,f4~45-v1.tif,6.521010988389873,109,2.0,18.0
143,0.0,2.184159427702806,0.0,0.0,7.0,0.35,m2~24-v1.tif,f3~31-v1.tif,6.8546689491464985,109,3.0,18.0
144,0.0,4.225172765427824,0.0,0.0,7.0,0.35,m2~28-v1.tif,f2~21-v1.tif,8.321557242292421,109,4.0,18.0
145,0.0,2.9498488301337193,0.0,0.0,7.0,0.35,m5~53-v1.tif,f3~36-v1.tif,8.277372477902087,109,5.0,18.0
146,3.4249643731857122,0.0,0.0,1.0,7.0,0.35,m1~12-v1.tif,f3~33-v1.tif,6.604397052066933,109,6.0,18.0
147,3.1066296772446202,0.0,0.0,0.0,7.0,0.35,m1~12-v1.tif,f5~51-v1.tif,6.714048023100826,109,7.0,18.0
148,3.630992263578707,0.0,0.0,0.0,7.0,0.35,m1~15-v1.tif,f2~26-v1.tif,8.456543955586113,109,8.0,18.0
149,0.0,3.1243618666605535,0.0,1.0,7.0,0.35,m3~36-v1.tif,f1~16-v1.tif,8.234530229223864,109,9.0,18.0
150,2.6895939355930545,0.0,0.0,1.0,7.0,0.35,m3~34-v1.tif,f5~51-v1.tif,6.628900857093659,109,10.0,18.0
151,3.2312879412253683,0.0,0.0,0.0,7.0,0.35,m4~47-v1.tif,f3~31-v1.tif,7.437878683092343,109,11.0,18.0
152,0.0,1.6513579773730105,0.0,1.0,7.0,0.35,m2~28-v1.tif,f3~31-v1.tif,6.857561289057778,109,12.0,18.0
153,0.0,3.6030230403169288,0.0,0.0,7.0,0.35,m4~48-v1.tif,f3~31-v1.tif,6.503713423066732,109,13.0,18.0
154,3.4257599947576827,0.0,0.0,1.0,7.0,0.35,m2~24-v1.tif,f4~46-v1.tif,6.649240253106835,109,14.0,18.0
155,0.0,3.1361548409030906,0.0,1.0,7.0,0.35,m1~15-v1.tif,f3~31-v1.tif,7.217224810496389,109,15.0,18.0
156,0.0,3.044429914057573,0.0,0.0,7.0,0.35,m5~53-v1.tif,f3~35-v1.tif,8.03924489923412,109,16.0,18.0
157,2.4944761606499712,0.0,0.0,1.0,7.0,0.35,m3~35-v1.tif,f1~12-v1.tif,8.201275591565137,109,17.0,18.0
158,0.0,3.83163318258401,1.0,1.0,8.0,0.65,m4~410-v1.tif,f5~58-v1.tif,8.295661591522101,102,0.0,21.0
159,0.0,2.871605261515527,0.0,0.0,8.0,0.65,m2~24-v1.tif,f3~37-v1.tif,6.707724742331583,102,1.0,21.0
160,0.0,5.597080808953658,0.0,0.0,8.0,0.65,m1~15-v1.tif,f5~54-v1.tif,8.408732905803413,102,2.0,21.0
161,2.2887713565958343,0.0,0.0,1.0,8.0,0.65,m2~27-v1.tif,f3~36-v1.tif,9.001919753794201,102,3.0,21.0
162,0.0,3.4211539748053363,0.0,1.0,8.0,0.65,m1~15-v1.tif,f3~37-v1.tif,7.435150284689297,102,4.0,21.0
