trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
120,0,4.593256088,0,0,5,0.25,m2~28-v1.tif,f3~31-v1.tif,6.830602832,109,14,21
121,0,2.700688151,0,0,5,0.25,m5~53-v1.tif,f1~11-v1.tif,6.510286276,109,15,21
122,2.863000738,0,0,1,5,0.25,m2~27-v1.tif,f3~36-v1.tif,9.176654879,109,16,21
123,0,3.02511013,0,1,5,0.25,m5~52-v1.tif,f3~36-v1.tif,9.379149067,109,17,21
124,0,2.699915419,0,0,5,0.25,m2~27-v1.tif,f1~16-v1.tif,8.249659815,109,18,21
125,0,0.726473192,0,0,5,0.25,m1~19-v1.tif,f2~22-v1.tif,8.106125764,109,19,21
126,0,3.412027055,0,0,5,0.25,m4~47-v1.tif,f4~43-v1.tif,6.351721297,109,20,21
127,3.84565178,0,1,1,6,0.75,m3~34-v1.tif,f2~26-v1.tif,6.394658274,102,0,24
128,2.535115376,0,0,0,6,0.75,m4~48-v1.tif,f1~16-v1.tif,6.118962945,102,1,24
129,3.666203372,0,0,0,6,0.75,m3~35-v1.tif,f2~21-v1.tif,8.225208136,102,2,24
130,3.618683706,0,0,0,6,0.75,m2~28-v1.tif,f2~21-v1.tif,6.317521856,102,3,24
131,2.456126405,0,0,0,6,0.75,m4~43-v1.tif,f3~37-v1.tif,7.028919838,102,4,24
132,5.762053421,0,0,0,6,0.75,m2~29-v1.tif,f4~43-v1.tif,7.501984415,102,5,24
133,3.167012587,0,0,0,6,0.75,m3~34-v1.tif,f2~22-v1.tif,8.342266416,102,6,24
134,2.601920743,0,0,0,6,0.75,m4~47-v1.tif,f5~58-v1.tif,6.807756658,102,7,24
135,0,3.554783363,0,1,6,0.75,m1~12-v1.tif,f5~56-v1.tif,8.796708647,102,8,24
136,2.134365796,0,0,1,6,0.75,m1~15-v1.tif,f5~51-v1.tif,6.660214379,102,9,24
137,2.152946778,0,0,0,6,0.75,m4~42-v1.tif,f3~37-v1.tif,9.794354736,102,10,24
138,3.04491528,0,0,0,6,0.75,m4~42-v1.tif,f2~21-v1.tif,6.830287768,102,11,24
139,3.718369906,0,0,0,6,0.75,m3~35-v1.tif,f3~33-v1.tif,6.629621234,102,12,24
140,2.822662392,0,0,0,6,0.75,m1~15-v1.tif,f1~16-v1.tif,6.737836669,102,13,24
141,5.482981067,0,0,0,6,0.75,m4~47-v1.tif,f5~51-v1.tif,6.214641238,102,14,24
142,2.202736642,0,0,0,6,0.75,m1~12-v1.tif,f2~26-v1.tif,6.253368926,102,15,24
143,4.473268609,0,0,0,6,0.75,m2~28-v1.tif,f2~26-v1.tif,7.115323056,102,16,24
144,2.326044884,0,0,0,6,0.75,m4~410-v1.tif,f3~36-v1.tif,7.217684582,102,17,24
145,4.164670053,0,0,0,6,0.75,m4~47-v1.tif,f3~31-v1.tif,6.197338695,102,18,24
146,2.522819545,0,0,0,6,0.75,m5~53-v1.tif,f5~56-v1.tif,7.521907167,102,19,24
147,0,1.742873756,0,1,6,0.75,m3~34-v1.tif,f5~59-v1.tif,7.186002987,102,20,24
148,2.590926382,0,0,1,6,0.75,m2~27-v1.tif,f5~51-v1.tif,7.833443911,102,21,24
149,3.479627861,0,0,0,6,0.75,m1~15-v1.tif,f2~26-v1.tif,6.551136357,102,22,24
150,3.159442376,0,0,0,6,0.75,m1~15-v1.tif,f3~36-v1.tif,6.825359341,102,23,24
151,1.341404831,0,1,0,7,0.25,m3~35-v1.tif,f5~58-v1.tif,7.966205196,109,0,29
152,0,3.592257457,0,1,7,0.25,m5~53-v1.tif,f3~37-v1.tif,8.316670306,109,1,29
153,3.148001709,0,0,1,7,0.25,m2~27-v1.tif,f4~46-v1.tif,6.599690266,109,2,29
154,0,4.444977197,0,1,7,0.25,m5~52-v1.tif,f4~43-v1.tif,6.142144361,109,3,29
155,0,1.852006337,0,0,7,0.25,m5~53-v1.tif,f5~56-v1.tif,6.996471844,109,4,29
156,0,4.351215713,0,0,7,0.25,m5~52-v1.tif,f3~33-v1.tif,7.37655801,109,5,29
157,0,2.323142793,0,0,7,0.25,m4~47-v1.tif,f3~37-v1.tif,6.198782993,109,6,29
158,0,1.897827062,0,0,7,0.25,m2~29-v1.tif,f5~59-v1.tif,6.823616603,109,7,29
159,0,2.281696826,0,0,7,0.25,m5~52-v1.tif,f3~37-v1.tif,7.023105083,109,8,29
160,0,2.929637962,0,0,7,0.25,m5~51-v1.tif,f2~21-v1.tif,7.97484963,109,9,29
161,0,3.258274439,0,0,7,0.25,m4~410-v1.tif,f3~35-v1.tif,8.33580511,109,10,29
162,0,2.517412321,0,0,7,0.25,m1~19-v1.tif,f4~46-v1.tif,6.763984022,109,11,29
163,1.873685021,0,0,1,7,0.25,m1~18-v1.tif,f5~54-v1.tif,8.482623584,109,12,29
164,0.853700496,0,0,0,7,0.25,m4~47-v1.tif,f2~21-v1.tif,7.718719605,109,13,29
165,0,2.501090096,0,1,7,0.25,m2~28-v1.tif,f1~16-v1.tif,8.637534138,109,14,29
166,1.352832221,0,0,1,7,0.25,m4~48-v1.tif,f2~22-v1.tif,7.401030339,109,15,29
167,0,1.604431996,0,1,7,0.25,m2~28-v1.tif,f2~26-v1.tif,9.623171909,109,16,29
168,0,4.736283052,0,0,7,0.25,m2~24-v1.tif,f5~56-v1.tif,6.273675209,109,17,29
169,0,3.958356248,0,0,7,0.25,m2~27-v1.tif,f4~43-v1.tif,8.360017595,109,18,29
170,0,3.63976087,0,0,7,0.25,m4~42-v1.tif,f2~26-v1.tif,6.532901353,109,19,29
171,0,2.904773443,0,0,7,0.25,m2~29-v1.tif,f1~12-v1.tif,6.161457564,109,20,29
172,2.46319205,0,0,1,7,0.25,m2~29-v1.tif,f4~43-v1.tif,7.680859048,109,21,29
173,0,2.517684285,0,1,7,0.25,m2~24-v1.tif,f3~36-v1.tif,8.778043003,109,22,29
174,2.507612495,0,0,1,7,0.25,m5~53-v1.tif,f4~46-v1.tif,6.636062481,109,23,29
175,3.659022428,0,0,0,7,0.25,m3~34-v1.tif,f3~37-v1.tif,9.319084644,109,24,29
176,0,1.921119969,0,1,7,0.25,m1~12-v1.tif,f5~56-v1.tif,6.553907212,109,25,29
177,3.113352572,0,0,1,7,0.25,m1~19-v1.tif,f3~33-v1.tif,6.206747957,109,26,29
178,1.030441636,0,0,0,7,0.25,m4~42-v1.tif,f2~22-v1.tif,9.297171513,109,27,29
179,4.243255312,0,0,0,7,0.25,m2~29-v1.tif,f4~43-v1.tif,6.645541148,109,28,29
