trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
120,2.688645556788685,0.0,0.0,0.0,4.0,0.85,m4~43-v1.tif,f1~16-v1.tif,4.524215197379117,102,8.0,36.0
121,3.1990806626741355,0.0,0.0,0.0,4.0,0.85,m2~24-v1.tif,f3~33-v1.tif,5.8584429942104315,102,9.0,36.0
122,3.79775029582588,0.0,0.0,0.0,4.0,0.85,m1~19-v1.tif,f5~51-v1.tif,6.8062081238273,102,10.0,36.0
123,3.197301745450994,0.0,0.0,0.0,4.0,0.85,m4~47-v1.tif,f1~16-v1.tif,6.110795840139035,102,11.0,36.0
124,1.4503835750013931,0.0,0.0,0.0,4.0,0.85,m5~51-v1.tif,f5~56-v1.tif,10.346715686738797,102,12.0,36.0
125,2.928495542597662,0.0,0.0,0.0,4.0,0.85,m2~24-v1.tif,f4~43-v1.tif,5.905498639488502,102,13.0,36.0
126,1.8053784455871378,0.0,0.0,0.0,4.0,0.85,m3~36-v1.tif,f3~31-v1.tif,4.664812429354736,102,14.0,36.0
127,1.2670884846238804,0.0,0.0,0.0,4.0,0.85,m3~34-v1.tif,f2~26-v1.tif,5.262459026272223,102,15.0,36.0
128,4.4977411611978075,0.0,0.0,0.0,4.0,0.85,m1~12-v1.tif,f5~54-v1.tif,4.586384835543302,102,16.0,36.0
129,4.485113609037076,0.0,0.0,0.0,4.0,0.85,m2~27-v1.tif,f3~31-v1.tif,6.700085287013918,102,17.0,36.0
130,4.576558937540607,0.0,0.0,0.0,4.0,0.85,m3~34-v1.tif,f3~36-v1.tif,4.490358979357424,102,18.0,36.0
131,3.0368118051207618,0.0,0.0,0.0,4.0,0.85,m2~26-v1.tif,f3~31-v1.tif,4.834003647318987,102,19.0,36.0
132,3.024572079929824,0.0,0.0,0.0,4.0,0.85,m2~27-v1.tif,f3~36-v1.tif,4.0570216720946,102,20.0,36.0
