trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,3.067462757394710,0.0,1.0,0.0,0.0,0.75,m2~29-v1.tif,f5~59-v1.tif,6.8253593412,102,0.0,8.0
1,3.6867203847788700,0.0,0.0,0.0,0.0,0.75,m2~29-v1.tif,f5~56-v1.tif,6.8306028319,102,1.0,8.0
2,3.0322483993363400,0.0,0.0,0.0,0.0,0.75,m4~47-v1.tif,f5~59-v1.tif,7.5219071665,102,2.0,8.0
3,2.5630960564275500,0.0,0.0,0.0,0.0,0.75,m3~35-v1.tif,f5~59-v1.tif,7.718719605,102,3.0,8.0
4,1.9981732269674300,0.0,0.0,0.0,0.0,0.75,m5~53-v1.tif,f1~16-v1.tif,6.5102862759,102,4.0,8.0
5,3.7077380158351200,0.0,0.0,0.0,0.0,0.75,m2~29-v1.tif,f2~21-v1.tif,6.3517212972,102,5.0,8.0
6,3.2816943244822400,0.0,0.0,0.0,0.0,0.75,m2~28-v1.tif,f4~43-v1.tif,6.5996902655,102,6.0,8.0
7,0.0,3.57376826798425,0.0,1.0,0.0,0.75,m1~15-v1.tif,f2~26-v1.tif,8.3422664164,102,7.0,8.0
8,0.0,3.7189855695334200,1.0,0.0,1.0,0.25,m2~28-v1.tif,f3~35-v1.tif,7.115323055600000,109,0.0,6.0
9,3.3245499136754500,0.0,0.0,1.0,1.0,0.25,m1~18-v1.tif,f4~43-v1.tif,8.4826235838,109,1.0,6.0
10,2.594984144286370,0.0,0.0,0.0,1.0,0.25,m2~24-v1.tif,f2~26-v1.tif,8.796708646500000,109,2.0,6.0
11,0.0,3.307056894678420,0.0,1.0,1.0,0.25,m4~43-v1.tif,f1~11-v1.tif,6.9964718438,109,3.0,6.0
12,0.0,1.8784622164492500,0.0,0.0,1.0,0.25,m1~15-v1.tif,f5~59-v1.tif,7.6808590475,109,4.0,6.0
13,0.0,3.252406889550640,0.0,0.0,1.0,0.25,m4~47-v1.tif,f3~37-v1.tif,7.9748496299000000,109,5.0,6.0
14,3.9957927853692500,0.0,1.0,1.0,2.0,0.75,m4~410-v1.tif,f3~35-v1.tif,7.401030339200000,102,0.0,5.0
15,0.0,1.7046752857482200,0.0,1.0,2.0,0.75,m2~29-v1.tif,f2~26-v1.tif,6.253368926,102,1.0,5.0
16,4.188376165447030,0.0,0.0,1.0,2.0,0.75,m3~36-v1.tif,f3~37-v1.tif,6.2067479573,102,2.0,5.0
17,0.0,3.101622526158240,0.0,1.0,2.0,0.75,m3~35-v1.tif,f1~16-v1.tif,8.360017595,102,3.0,5.0
18,3.7128277064359800,0.0,0.0,1.0,2.0,0.75,m5~52-v1.tif,f1~16-v1.tif,6.1421443606,102,4.0,5.0
19,0.0,3.5610531409755700,1.0,1.0,3.0,0.25,m2~26-v1.tif,f1~16-v1.tif,6.6296212335,109,0.0,12.0
20,0.0,0.8391844192361210,0.0,0.0,3.0,0.25,m3~36-v1.tif,f3~36-v1.tif,6.5511363568,109,1.0,12.0
21,0.0,4.422553627770310,0.0,0.0,3.0,0.25,m4~42-v1.tif,f2~22-v1.tif,6.737836669200000,109,2.0,12.0
22,0.0,1.1879546849650400,0.0,0.0,3.0,0.25,m1~19-v1.tif,f3~31-v1.tif,8.316670306,109,3.0,12.0
23,0.0,3.5564268905893600,0.0,0.0,3.0,0.25,m4~48-v1.tif,f4~43-v1.tif,9.3791490669,109,4.0,12.0
24,0.0,2.5265050815159900,0.0,0.0,3.0,0.25,m1~12-v1.tif,f3~33-v1.tif,6.394658274100000,109,5.0,12.0
25,0.0,1.3022582730745000,0.0,0.0,3.0,0.25,m4~410-v1.tif,f3~31-v1.tif,7.3765580097,109,6.0,12.0
26,0.0,3.971706632481660,0.0,0.0,3.0,0.25,m2~26-v1.tif,f1~16-v1.tif,6.1614575639,109,7.0,12.0
27,0.0,1.6426356960016300,0.0,0.0,3.0,0.25,m2~24-v1.tif,f2~21-v1.tif,8.1061257643,109,8.0,12.0
28,0.0,5.406647572257810,0.0,0.0,3.0,0.25,m1~12-v1.tif,f5~54-v1.tif,7.186002986700000,109,9.0,12.0
29,0.0,2.759527035999180,0.0,0.0,3.0,0.25,m1~17-v1.tif,f3~35-v1.tif,6.532901353400000,109,10.0,12.0
30,0.0,2.0694889884289100,0.0,0.0,3.0,0.25,m1~19-v1.tif,f5~51-v1.tif,7.501984415,109,11.0,12.0
31,0.0,3.8304511065706900,1.0,0.0,4.0,0.75,m2~28-v1.tif,f5~56-v1.tif,8.6375341376,102,0.0,5.0
32,3.9617310301204300,0.0,0.0,1.0,4.0,0.75,m3~34-v1.tif,f3~35-v1.tif,9.3190846444,102,1.0,5.0
33,1.6447991813942900,0.0,0.0,0.0,4.0,0.75,m2~24-v1.tif,f2~21-v1.tif,9.2971715128,102,2.0,5.0
34,2.4992035229836400,0.0,0.0,0.0,4.0,0.75,m2~29-v1.tif,f1~16-v1.tif,7.966205195800000,102,3.0,5.0
35,4.8082554924791800,0.0,0.0,0.0,4.0,0.75,m4~42-v1.tif,f5~54-v1.tif,6.8236166026,102,4.0,5.0
36,0.0,1.9515222070829200,1.0,1.0,5.0,0.25,m4~48-v1.tif,f3~36-v1.tif,8.2496598149,109,0.0,11.0
37,0.0,2.7393902121680000,0.0,0.0,5.0,0.25,m2~28-v1.tif,f3~36-v1.tif,6.2146412383000000,109,1.0,11.0
38,0.0,4.568290984562400,0.0,0.0,5.0,0.25,m2~28-v1.tif,f3~33-v1.tif,6.5539072123,109,2.0,11.0
39,0.0,4.626142739108550,0.0,0.0,5.0,0.25,m1~15-v1.tif,f2~26-v1.tif,6.6360624811,109,3.0,11.0
