trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
120,0.0,4.0234869798514605,0.0,1.0,4.0,0.65,m2~26-v1.tif,f3~31-v1.tif,7.37655801,102,10.0,17.0
121,0.0,5.103256733241403,0.0,0.0,4.0,0.65,m5~53-v1.tif,f3~35-v1.tif,6.118962945,102,11.0,17.0
122,0.0,4.511358433270326,0.0,0.0,4.0,0.65,m3~35-v1.tif,f3~33-v1.tif,6.807756658,102,12.0,17.0
123,4.115948203407188,0.0,0.0,1.0,4.0,0.65,m2~28-v1.tif,f4~45-v1.tif,6.823616603,102,13.0,17.0
124,2.1337534979741317,0.0,0.0,0.0,4.0,0.65,m3~36-v1.tif,f1~11-v1.tif,8.316670306,102,14.0,17.0
125,2.673484266802307,0.0,0.0,0.0,4.0,0.65,m1~12-v1.tif,f5~51-v1.tif,6.830602832,102,15.0,17.0
126,3.873122201647711,0.0,0.0,0.0,4.0,0.65,m5~52-v1.tif,f4~45-v1.tif,7.501984415,102,16.0,17.0
127,4.873538178369114,0.0,1.0,0.0,5.0,0.35,m4~410-v1.tif,f3~33-v1.tif,6.551136357000001,109,0.0,23.0
128,0.0,3.707803823965965,0.0,1.0,5.0,0.35,m2~24-v1.tif,f3~36-v1.tif,6.660214379,109,1.0,23.0
129,0.0,2.526964794400272,0.0,0.0,5.0,0.35,m5~51-v1.tif,f5~56-v1.tif,6.629621234,109,2.0,23.0
130,2.644661889226385,0.0,0.0,1.0,5.0,0.35,m3~35-v1.tif,f2~26-v1.tif,6.6455411479999995,109,3.0,23.0
131,0.0,2.0052210783841815,0.0,1.0,5.0,0.35,m5~53-v1.tif,f1~16-v1.tif,7.023105083,109,4.0,23.0
132,0.0,2.9270059536702453,0.0,0.0,5.0,0.35,m1~12-v1.tif,f3~36-v1.tif,9.379149067,109,5.0,23.0
133,0.0,4.001428349729099,0.0,0.0,5.0,0.35,m1~12-v1.tif,f1~16-v1.tif,6.6455411479999995,109,6.0,23.0
134,0.0,2.4473081181866383,0.0,0.0,5.0,0.35,m3~34-v1.tif,f3~36-v1.tif,6.253368926,109,7.0,23.0
135,0.0,5.302443555183284,0.0,0.0,5.0,0.35,m2~27-v1.tif,f5~54-v1.tif,6.660214379,109,8.0,23.0
136,0.0,2.740742127569388,0.0,0.0,5.0,0.35,m4~410-v1.tif,f1~11-v1.tif,7.501984415,109,9.0,23.0
137,0.0,2.839405835405349,0.0,0.0,5.0,0.35,m3~36-v1.tif,f4~45-v1.tif,8.360017595,109,10.0,23.0
138,3.1013858911763275,0.0,0.0,1.0,5.0,0.35,m4~410-v1.tif,f2~22-v1.tif,6.532901353,109,11.0,23.0
139,3.129602636664197,0.0,0.0,0.0,5.0,0.35,m5~52-v1.tif,f1~16-v1.tif,6.197338695,109,12.0,23.0
140,4.161203984586747,0.0,0.0,0.0,5.0,0.35,m2~29-v1.tif,f1~11-v1.tif,8.360017595,109,13.0,23.0
141,0.0,4.295975958422833,0.0,1.0,5.0,0.35,m2~28-v1.tif,f5~59-v1.tif,7.028919837999999,109,14.0,23.0
142,0.0,3.375038418109499,0.0,0.0,5.0,0.35,m2~26-v1.tif,f3~33-v1.tif,8.106125764,109,15.0,23.0
143,0.0,1.9479124244423756,0.0,0.0,5.0,0.35,m4~410-v1.tif,f5~59-v1.tif,6.198782992999999,109,16.0,23.0
144,0.0,3.2821013266982644,0.0,0.0,5.0,0.35,m3~35-v1.tif,f1~16-v1.tif,7.680859047999999,109,17.0,23.0
145,3.2450961194274908,0.0,0.0,1.0,5.0,0.35,m2~24-v1.tif,f3~33-v1.tif,8.778043002999999,109,18.0,23.0
146,0.0,1.3924524727701468,0.0,1.0,5.0,0.35,m2~29-v1.tif,f4~43-v1.tif,9.623171909,109,19.0,23.0
147,0.0,1.8533065950119771,0.0,0.0,5.0,0.35,m2~26-v1.tif,f4~45-v1.tif,6.830287768,109,20.0,23.0
148,4.77785200267609,0.0,0.0,1.0,5.0,0.35,m3~34-v1.tif,f3~33-v1.tif,6.197338695,109,21.0,23.0
149,0.0,3.056056445298997,0.0,1.0,5.0,0.35,m3~36-v1.tif,f4~43-v1.tif,6.5996902660000005,109,22.0,23.0
150,0.0,0.8602830542885997,1.0,0.0,6.0,0.65,m2~28-v1.tif,f2~21-v1.tif,8.249659815,102,0.0,34.0
151,0.0,1.6439022401337804,0.0,0.0,6.0,0.65,m1~12-v1.tif,f1~16-v1.tif,6.317521856,102,1.0,34.0
152,2.1704311525663655,0.0,0.0,1.0,6.0,0.65,m2~29-v1.tif,f5~51-v1.tif,6.825359341,102,2.0,34.0
153,0.0,2.2920252434214943,0.0,1.0,6.0,0.65,m4~48-v1.tif,f2~26-v1.tif,6.807756658,102,3.0,34.0
154,1.9684415822647174,0.0,0.0,1.0,6.0,0.65,m4~43-v1.tif,f4~46-v1.tif,6.551136357000001,102,4.0,34.0
