trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,2.5405222714209295,0.0,1.0,0.0,0.0,0.75,m1~15-v1.tif,f2~21-v1.tif,7.71563490193384,102,0.0,20.0
1,0.0,3.691004956005593,0.0,1.0,0.0,0.75,m4~42-v1.tif,f4~46-v1.tif,4.657703380156498,102,1.0,20.0
2,3.121767596120795,0.0,0.0,1.0,0.0,0.75,m2~28-v1.tif,f2~26-v1.tif,5.1719302129606515,102,2.0,20.0
3,0.0,1.371273346425389,0.0,1.0,0.0,0.75,m2~24-v1.tif,f5~51-v1.tif,5.336365829346354,102,3.0,20.0
4,3.328078953059439,0.0,0.0,1.0,0.0,0.75,m4~42-v1.tif,f1~11-v1.tif,4.746291852897517,102,4.0,20.0
5,3.672526118380458,0.0,0.0,0.0,0.0,0.75,m2~24-v1.tif,f3~33-v1.tif,4.687219954022829,102,5.0,20.0
6,2.9398340135666565,0.0,0.0,0.0,0.0,0.75,m1~15-v1.tif,f5~54-v1.tif,5.68582319611012,102,6.0,20.0
7,0.0,4.29273153375042,0.0,1.0,0.0,0.75,m1~15-v1.tif,f2~21-v1.tif,6.28983292857761,102,7.0,20.0
8,0.0,2.8651828743605847,0.0,0.0,0.0,0.75,m4~47-v1.tif,f1~11-v1.tif,4.662598798756134,102,8.0,20.0
9,0.0,2.645218351135077,0.0,0.0,0.0,0.75,m4~410-v1.tif,f5~54-v1.tif,6.7283215511813355,102,9.0,20.0
10,2.5211034632272598,0.0,0.0,1.0,0.0,0.75,m1~19-v1.tif,f5~59-v1.tif,9.451606449497564,102,10.0,20.0
11,2.3104887320302567,0.0,0.0,0.0,0.0,0.75,m4~47-v1.tif,f3~35-v1.tif,4.2066826220063245,102,11.0,20.0
12,3.932158340830326,0.0,0.0,0.0,0.0,0.75,m3~35-v1.tif,f1~12-v1.tif,4.883654580140976,102,12.0,20.0
13,0.0,0.9698016915319525,0.0,1.0,0.0,0.75,m5~52-v1.tif,f4~45-v1.tif,4.811773248048734,102,13.0,20.0
14,2.8309423422531124,0.0,0.0,1.0,0.0,0.75,m5~53-v1.tif,f5~51-v1.tif,7.588705752498982,102,14.0,20.0
15,5.119524576618417,0.0,0.0,0.0,0.0,0.75,m3~34-v1.tif,f5~59-v1.tif,4.924147837470862,102,15.0,20.0
16,3.913316860900735,0.0,0.0,0.0,0.0,0.75,m5~52-v1.tif,f5~54-v1.tif,5.0671831520872015,102,16.0,20.0
17,1.7483668691916987,0.0,0.0,0.0,0.0,0.75,m2~24-v1.tif,f3~31-v1.tif,7.176003816221673,102,17.0,20.0
18,0.0,3.27638790476703,0.0,1.0,0.0,0.75,m2~28-v1.tif,f3~33-v1.tif,4.26098018618315,102,18.0,20.0
19,0.774500426993511,0.0,0.0,1.0,0.0,0.75,m3~36-v1.tif,f2~26-v1.tif,5.685665142688353,102,19.0,20.0
20,0.0,4.468387983731912,1.0,1.0,1.0,0.25,m4~47-v1.tif,f5~59-v1.tif,11.390708432102576,109,0.0,16.0
21,0.0,3.7433188143418383,0.0,0.0,1.0,0.25,m2~24-v1.tif,f5~54-v1.tif,7.884670249234308,109,1.0,16.0
22,2.4181690697933433,0.0,0.0,1.0,1.0,0.25,m2~28-v1.tif,f3~33-v1.tif,4.028853090348204,109,2.0,16.0
23,0.0,3.3279134634291676,0.0,1.0,1.0,0.25,m4~43-v1.tif,f4~43-v1.tif,7.1123533737812235,109,3.0,16.0
24,2.1050823556560188,0.0,0.0,1.0,1.0,0.25,m2~29-v1.tif,f5~59-v1.tif,4.147879767537172,109,4.0,16.0
25,0.0,2.170007336906848,0.0,1.0,1.0,0.25,m2~28-v1.tif,f4~43-v1.tif,4.9516670149816235,109,5.0,16.0
26,0.0,2.2409593184950793,0.0,0.0,1.0,0.25,m3~35-v1.tif,f5~54-v1.tif,9.888539965040033,109,6.0,16.0
27,0.0,1.5316661747381815,0.0,0.0,1.0,0.25,m1~15-v1.tif,f5~56-v1.tif,4.205972977791863,109,7.0,16.0
