trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
180,0.0,3.427452058883417,0.0,0.0,7.0,0.25,m2~29-v1.tif,f3~36-v1.tif,8.796708647,109,19.0,37.0
181,2.6988776831525,0.0,0.0,1.0,7.0,0.25,m4~410-v1.tif,f2~26-v1.tif,6.636062481000001,109,20.0,37.0
182,0.0,3.3831099109794023,0.0,1.0,7.0,0.25,m4~43-v1.tif,f3~35-v1.tif,6.5996902660000005,109,21.0,37.0
183,2.40971539369741,0.0,0.0,1.0,7.0,0.25,m1~15-v1.tif,f4~45-v1.tif,6.253368926,109,22.0,37.0
184,0.0,4.229317693791192,0.0,1.0,7.0,0.25,m4~48-v1.tif,f2~26-v1.tif,6.996471843999999,109,23.0,37.0
185,3.171741682030675,0.0,0.0,1.0,7.0,0.25,m3~34-v1.tif,f3~36-v1.tif,7.833443911,109,24.0,37.0
186,0.0,2.7629274679340114,0.0,1.0,7.0,0.25,m2~24-v1.tif,f5~59-v1.tif,8.360017595,109,25.0,37.0
187,0.6973681178452926,0.0,0.0,1.0,7.0,0.25,m1~12-v1.tif,f4~43-v1.tif,7.37655801,109,26.0,37.0
188,0.0,3.3454464407759072,0.0,1.0,7.0,0.25,m4~42-v1.tif,f1~12-v1.tif,6.551136357000001,109,27.0,37.0
189,0.0,4.528090734833274,0.0,0.0,7.0,0.25,m4~47-v1.tif,f3~37-v1.tif,7.401030339,109,28.0,37.0
190,0.0,4.326132709320518,0.0,0.0,7.0,0.25,m1~12-v1.tif,f4~45-v1.tif,7.401030339,109,29.0,37.0
191,0.0,4.375614212237923,0.0,0.0,7.0,0.25,m3~34-v1.tif,f2~26-v1.tif,8.637534138,109,30.0,37.0
192,2.7541397762263267,0.0,0.0,1.0,7.0,0.25,m5~53-v1.tif,f2~22-v1.tif,8.316670306,109,31.0,37.0
193,0.0,3.127999635063502,0.0,1.0,7.0,0.25,m1~15-v1.tif,f2~26-v1.tif,6.636062481000001,109,32.0,37.0
194,2.166514059032102,0.0,0.0,1.0,7.0,0.25,m1~15-v1.tif,f5~59-v1.tif,9.794354736,109,33.0,37.0
195,0.0,4.283073892703478,0.0,1.0,7.0,0.25,m5~53-v1.tif,f5~54-v1.tif,7.501984415,109,34.0,37.0
196,0.0,1.0194994771801207,0.0,0.0,7.0,0.25,m4~47-v1.tif,f3~35-v1.tif,6.510286276,109,35.0,37.0
