trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,0.0,1.9384831663923443,1.0,0.0,0.0,0.75,m4~48-v1.tif,f5~59-v1.tif,7.022632553349741,102,0.0,17.0
1,3.0111767628245456,0.0,0.0,1.0,0.0,0.75,m5~51-v1.tif,f5~56-v1.tif,7.120153403446753,102,1.0,17.0
2,2.2462642088423705,0.0,0.0,0.0,0.0,0.75,m4~48-v1.tif,f5~51-v1.tif,6.525807232525463,102,2.0,17.0
3,2.1795021562723855,0.0,0.0,0.0,0.0,0.75,m2~29-v1.tif,f4~43-v1.tif,7.016832711764688,102,3.0,17.0
4,0.0,2.403217047617558,0.0,1.0,0.0,0.75,m4~42-v1.tif,f1~12-v1.tif,7.403027377259083,102,4.0,17.0
5,2.386813630017254,0.0,0.0,1.0,0.0,0.75,m5~53-v1.tif,f4~46-v1.tif,7.831654883786235,102,5.0,17.0
6,3.7304579229042445,0.0,0.0,0.0,0.0,0.75,m5~51-v1.tif,f3~35-v1.tif,6.775135291385853,102,6.0,17.0
7,3.3688486244500533,0.0,0.0,0.0,0.0,0.75,m2~28-v1.tif,f2~22-v1.tif,8.93100519256704,102,7.0,17.0
8,0.0,3.228663764876775,0.0,1.0,0.0,0.75,m2~29-v1.tif,f4~43-v1.tif,8.316757506532737,102,8.0,17.0
9,0.0,3.0208275677385585,0.0,0.0,0.0,0.75,m1~12-v1.tif,f4~43-v1.tif,8.644735029800795,102,9.0,17.0
10,2.758008186842894,0.0,0.0,1.0,0.0,0.75,m2~26-v1.tif,f2~22-v1.tif,6.532479313213103,102,10.0,17.0
11,2.233752862318239,0.0,0.0,0.0,0.0,0.75,m4~42-v1.tif,f2~21-v1.tif,7.170116831452673,102,11.0,17.0
12,3.8515748510465277,0.0,0.0,0.0,0.0,0.75,m3~36-v1.tif,f5~51-v1.tif,6.812453805249838,102,12.0,17.0
13,3.7193423221039326,0.0,0.0,0.0,0.0,0.75,m4~410-v1.tif,f5~59-v1.tif,6.906879201866504,102,13.0,17.0
14,-0.3408132818286722,0.0,0.0,0.0,0.0,0.75,m5~52-v1.tif,f1~12-v1.tif,6.525058401361746,102,14.0,17.0
15,0.0,2.8483156062094843,0.0,1.0,0.0,0.75,m2~24-v1.tif,f4~46-v1.tif,7.089259595794354,102,15.0,17.0
16,3.3523689175324525,0.0,0.0,1.0,0.0,0.75,m5~53-v1.tif,f1~12-v1.tif,7.942898421808349,102,16.0,17.0
17,0.0,2.816748982423232,1.0,1.0,1.0,0.25,m4~48-v1.tif,f4~45-v1.tif,7.763156928112519,109,0.0,20.0
18,0.0,2.046366434866695,0.0,0.0,1.0,0.25,m4~47-v1.tif,f5~56-v1.tif,9.17349804495936,109,1.0,20.0
19,2.89503420282945,0.0,0.0,1.0,1.0,0.25,m4~43-v1.tif,f3~31-v1.tif,6.587298803477705,109,2.0,20.0
20,3.4139164784780367,0.0,0.0,0.0,1.0,0.25,m4~47-v1.tif,f3~36-v1.tif,6.564207715857693,109,3.0,20.0
21,0.0,2.239540831716904,0.0,1.0,1.0,0.25,m1~12-v1.tif,f2~22-v1.tif,6.827686172814435,109,4.0,20.0
22,3.8895589266321484,0.0,0.0,1.0,1.0,0.25,m4~42-v1.tif,f5~58-v1.tif,7.194433299336207,109,5.0,20.0
23,0.0,1.365523909718146,0.0,1.0,1.0,0.25,m2~24-v1.tif,f2~21-v1.tif,7.216759094373306,109,6.0,20.0
24,2.690316981369008,0.0,0.0,1.0,1.0,0.25,m2~24-v1.tif,f3~33-v1.tif,8.235356876539221,109,7.0,20.0
25,0.0,0.973081032898591,0.0,1.0,1.0,0.25,m4~47-v1.tif,f3~36-v1.tif,8.56297653762454,109,8.0,20.0
26,1.4383614681138344,0.0,0.0,1.0,1.0,0.25,m2~24-v1.tif,f3~37-v1.tif,8.295398486825183,109,9.0,20.0
27,0.0,1.5019677149306856,0.0,1.0,1.0,0.25,m1~12-v1.tif,f4~46-v1.tif,6.670659685230978,109,10.0,20.0
28,0.0,3.5199434848015563,0.0,0.0,1.0,0.25,m1~18-v1.tif,f4~43-v1.tif,6.5250288127079035,109,11.0,20.0
29,3.659943525528186,0.0,0.0,1.0,1.0,0.25,m2~24-v1.tif,f2~22-v1.tif,6.6304646052884575,109,12.0,20.0
30,0.0,4.251828465592784,0.0,1.0,1.0,0.25,m2~29-v1.tif,f1~16-v1.tif,8.715894904230012,109,13.0,20.0
31,2.432322315423206,0.0,0.0,1.0,1.0,0.25,m2~27-v1.tif,f1~16-v1.tif,6.687682695978021,109,14.0,20.0
32,1.5496524879531322,0.0,0.0,0.0,1.0,0.25,m5~53-v1.tif,f3~31-v1.tif,6.874642825273008,109,15.0,20.0
33,0.9359802036252858,0.0,0.0,0.0,1.0,0.25,m2~24-v1.tif,f5~59-v1.tif,7.039458315823855,109,16.0,20.0
34,0.0,3.353645986320999,0.0,1.0,1.0,0.25,m5~53-v1.tif,f1~12-v1.tif,7.798877834979821,109,17.0,20.0
35,0.0,3.1994005972314326,0.0,0.0,1.0,0.25,m5~52-v1.tif,f5~58-v1.tif,7.192979939549834,109,18.0,20.0
36,0.0,3.292884864429875,0.0,0.0,1.0,0.25,m3~36-v1.tif,f5~51-v1.tif,8.159817583778704,109,19.0,20.0
37,2.2435986179108953,0.0,1.0,1.0,2.0,0.75,m2~28-v1.tif,f3~31-v1.tif,6.520832945561833,102,0.0,14.0
38,0.0,3.7901403294334663,0.0,1.0,2.0,0.75,m4~47-v1.tif,f5~56-v1.tif,7.209484223778596,102,1.0,14.0
