trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,2.8053869809851815,0.0,1.0,0.0,0.0,0.95,m4~42-v1.tif,f4~45-v1.tif,5.368893942841616,102,0.0,11.0
1,4.7598880306424105,0.0,0.0,0.0,0.0,0.95,m3~36-v1.tif,f2~26-v1.tif,8.754784497397626,102,1.0,11.0
2,3.2894994407704035,0.0,0.0,0.0,0.0,0.95,m4~48-v1.tif,f5~59-v1.tif,4.981050948853939,102,2.0,11.0
3,2.798815335630681,0.0,0.0,0.0,0.0,0.95,m2~24-v1.tif,f5~51-v1.tif,4.063541616858489,102,3.0,11.0
4,3.7315340592271844,0.0,0.0,0.0,0.0,0.95,m3~35-v1.tif,f5~59-v1.tif,6.805432824461031,102,4.0,11.0
5,0.6198326469525965,0.0,0.0,0.0,0.0,0.95,m2~24-v1.tif,f4~45-v1.tif,4.6444333611527835,102,5.0,11.0
6,4.4249079752011236,0.0,0.0,0.0,0.0,0.95,m1~15-v1.tif,f3~37-v1.tif,6.125279006563467,102,6.0,11.0
7,3.2157515417971716,0.0,0.0,0.0,0.0,0.95,m2~24-v1.tif,f2~22-v1.tif,4.079825537673195,102,7.0,11.0
8,3.359368103004357,0.0,0.0,0.0,0.0,0.95,m3~35-v1.tif,f5~58-v1.tif,4.836906481632817,102,8.0,11.0
9,3.2319291165983923,0.0,0.0,0.0,0.0,0.95,m1~15-v1.tif,f3~35-v1.tif,7.662710960991818,102,9.0,11.0
10,3.2025985351089457,0.0,0.0,0.0,0.0,0.95,m5~53-v1.tif,f5~56-v1.tif,9.728079319553798,102,10.0,11.0
11,0.0,2.441475519271707,1.0,1.0,1.0,0.050000000000000044,m4~410-v1.tif,f3~36-v1.tif,4.076360775699389,109,0.0,15.0
12,0.0,3.491436409350029,0.0,0.0,1.0,0.050000000000000044,m2~26-v1.tif,f3~35-v1.tif,7.036327470047921,109,1.0,15.0
13,0.0,3.5551873574094226,0.0,0.0,1.0,0.050000000000000044,m5~52-v1.tif,f5~51-v1.tif,5.797808211153755,109,2.0,15.0
14,0.0,3.0068330632549287,0.0,0.0,1.0,0.050000000000000044,m2~28-v1.tif,f3~35-v1.tif,4.820463849621465,109,3.0,15.0
15,0.0,3.897199880068829,0.0,0.0,1.0,0.050000000000000044,m5~53-v1.tif,f4~46-v1.tif,6.427526756256407,109,4.0,15.0
16,0.0,4.049017850841586,0.0,0.0,1.0,0.050000000000000044,m2~27-v1.tif,f5~56-v1.tif,4.448428987791162,109,5.0,15.0
17,0.0,3.4543518448812844,0.0,0.0,1.0,0.050000000000000044,m2~29-v1.tif,f4~43-v1.tif,8.352345469170277,109,6.0,15.0
18,0.0,3.82145204699476,0.0,0.0,1.0,0.050000000000000044,m4~42-v1.tif,f4~46-v1.tif,8.161684695546574,109,7.0,15.0
19,0.0,2.679649168697445,0.0,0.0,1.0,0.050000000000000044,m4~47-v1.tif,f3~31-v1.tif,4.494218661652845,109,8.0,15.0
20,0.0,2.65359610592404,0.0,0.0,1.0,0.050000000000000044,m1~17-v1.tif,f5~51-v1.tif,6.079321805700729,109,9.0,15.0
21,0.0,1.695291897212436,0.0,0.0,1.0,0.050000000000000044,m3~36-v1.tif,f5~54-v1.tif,5.052438881880816,109,10.0,15.0
22,1.4692806957880213,0.0,0.0,1.0,1.0,0.050000000000000044,m4~47-v1.tif,f3~31-v1.tif,5.360891771594089,109,11.0,15.0
23,0.0,2.921680757996229,0.0,1.0,1.0,0.050000000000000044,m3~36-v1.tif,f2~22-v1.tif,4.823574819021569,109,12.0,15.0
24,0.0,2.0564902091775172,0.0,0.0,1.0,0.050000000000000044,m5~52-v1.tif,f5~54-v1.tif,5.8948476794241245,109,13.0,15.0
25,0.0,4.438120538483835,0.0,0.0,1.0,0.050000000000000044,m4~43-v1.tif,f2~26-v1.tif,4.828297929521112,109,14.0,15.0
26,1.9815327025524394,0.0,1.0,1.0,2.0,0.95,m2~28-v1.tif,f1~11-v1.tif,6.603212020268823,102,0.0,13.0
27,4.373623894737255,0.0,0.0,0.0,2.0,0.95,m5~51-v1.tif,f4~43-v1.tif,6.006812364933127,102,1.0,13.0
28,2.125319750063314,0.0,0.0,0.0,2.0,0.95,m5~52-v1.tif,f3~36-v1.tif,5.33065723899631,102,2.0,13.0
29,2.122558161447488,0.0,0.0,0.0,2.0,0.95,m2~24-v1.tif,f1~16-v1.tif,9.724236489517336,102,3.0,13.0
30,3.5750503551687602,0.0,0.0,0.0,2.0,0.95,m1~18-v1.tif,f1~16-v1.tif,5.247892704334639,102,4.0,13.0
