trial,r_t0,r_t1,cp,obs_cp,epoch_number,reward_p_t0,m_image,f_image,iti,p_id_solution,epoch_trial,epoch_length
0,3.608859870613109,0.0,1.0,0.0,0.0,0.95,m5~53-v1.tif,f1~16-v1.tif,5.069638871168909,102,0.0,9.0
1,2.6563985444959397,0.0,0.0,0.0,0.0,0.95,m1~12-v1.tif,f5~59-v1.tif,4.192153509055202,102,1.0,9.0
2,3.5218017977414062,0.0,0.0,0.0,0.0,0.95,m5~53-v1.tif,f5~54-v1.tif,4.281800059457396,102,2.0,9.0
3,3.8838486331665125,0.0,0.0,0.0,0.0,0.95,m3~34-v1.tif,f1~12-v1.tif,4.530460415689302,102,3.0,9.0
4,3.4135713227210456,0.0,0.0,0.0,0.0,0.95,m4~47-v1.tif,f5~56-v1.tif,4.089439571733123,102,4.0,9.0
5,0.0,2.4551688794042925,0.0,1.0,0.0,0.95,m2~24-v1.tif,f4~46-v1.tif,6.26017530598618,102,5.0,9.0
6,2.6218281824012486,0.0,0.0,1.0,0.0,0.95,m4~47-v1.tif,f3~33-v1.tif,4.306491194855472,102,6.0,9.0
7,2.876184620352599,0.0,0.0,0.0,0.0,0.95,m2~28-v1.tif,f5~58-v1.tif,6.630756600184386,102,7.0,9.0
8,4.672797959933602,0.0,0.0,0.0,0.0,0.95,m4~48-v1.tif,f1~11-v1.tif,4.3020290471213745,102,8.0,9.0
9,0.0,2.9498738576773214,1.0,1.0,1.0,0.050000000000000044,m3~34-v1.tif,f2~26-v1.tif,5.603140495633534,109,0.0,15.0
10,0.0,3.4165591082520175,0.0,0.0,1.0,0.050000000000000044,m2~27-v1.tif,f5~58-v1.tif,5.308648041514521,109,1.0,15.0
11,0.0,2.935407591034177,0.0,0.0,1.0,0.050000000000000044,m1~12-v1.tif,f5~59-v1.tif,6.947488922421933,109,2.0,15.0
12,0.0,3.19045236119246,0.0,0.0,1.0,0.050000000000000044,m5~51-v1.tif,f2~22-v1.tif,7.725168797281707,109,3.0,15.0
13,0.0,1.759206387850047,0.0,0.0,1.0,0.050000000000000044,m4~42-v1.tif,f4~43-v1.tif,4.632582517576245,109,4.0,15.0
14,0.0,2.928303678175957,0.0,0.0,1.0,0.050000000000000044,m2~29-v1.tif,f3~37-v1.tif,5.487916414585928,109,5.0,15.0
15,0.0,2.462435524239417,0.0,0.0,1.0,0.050000000000000044,m2~28-v1.tif,f2~26-v1.tif,6.285926766952819,109,6.0,15.0
16,0.0,2.581381978801022,0.0,0.0,1.0,0.050000000000000044,m4~47-v1.tif,f4~43-v1.tif,4.7811853731694605,109,7.0,15.0
17,0.0,2.7085084440641594,0.0,0.0,1.0,0.050000000000000044,m3~35-v1.tif,f3~36-v1.tif,4.998713063143079,109,8.0,15.0
18,0.0,3.6936047581781204,0.0,0.0,1.0,0.050000000000000044,m1~15-v1.tif,f5~59-v1.tif,8.999086312903039,109,9.0,15.0
19,0.0,3.3686860385057678,0.0,0.0,1.0,0.050000000000000044,m1~17-v1.tif,f1~16-v1.tif,8.147884427949798,109,10.0,15.0
20,0.0,4.54600335143191,0.0,0.0,1.0,0.050000000000000044,m2~27-v1.tif,f2~22-v1.tif,4.945257170384451,109,11.0,15.0
21,0.0,1.3143421756093412,0.0,0.0,1.0,0.050000000000000044,m3~34-v1.tif,f5~59-v1.tif,8.247348715609913,109,12.0,15.0
22,0.0,3.6152290177416937,0.0,0.0,1.0,0.050000000000000044,m1~19-v1.tif,f3~35-v1.tif,5.604818271668655,109,13.0,15.0
