trial,m_image,f_image,p_id_solution,iti
0,m1~19-v1.tif,f2~22-v1.tif,102,1.0117386597781
1,m1~12-v1.tif,f2~26-v1.tif,102,1.21749036665488
2,m2~24-v1.tif,f2~21-v1.tif,102,1.0540414286752244
3,m3~35-v1.tif,f4~43-v1.tif,102,1.0177020799464098
4,m2~26-v1.tif,f3~31-v1.tif,102,1.4921303064428433
5,m5~51-v1.tif,f3~33-v1.tif,102,1.1220592369656468
6,m2~27-v1.tif,f5~58-v1.tif,102,1.3378540047718097
7,m4~410-v1.tif,f1~11-v1.tif,102,1.4305885669915546
8,m3~35-v1.tif,f4~46-v1.tif,102,1.4178345426111345
9,m4~410-v1.tif,f4~46-v1.tif,102,1.154320653883306
10,m2~29-v1.tif,f1~11-v1.tif,102,1.0212091727073895
11,m1~12-v1.tif,f2~26-v1.tif,102,1.172167728163353
12,m4~42-v1.tif,f1~12-v1.tif,102,1.3076189896149035
13,m1~15-v1.tif,f1~11-v1.tif,102,1.2854708538898452
14,m1~19-v1.tif,f3~31-v1.tif,102,1.4316446995296421
15,m4~42-v1.tif,f5~51-v1.tif,102,1.2034216803619973
16,m4~47-v1.tif,f3~35-v1.tif,102,1.3786531751441322
17,m4~47-v1.tif,f5~54-v1.tif,102,1.2976846633755357
18,m2~24-v1.tif,f1~16-v1.tif,102,1.445779974126971
19,m4~42-v1.tif,f2~26-v1.tif,102,1.2739916912000961
20,m2~28-v1.tif,f3~37-v1.tif,102,1.1360724211401552
21,m4~42-v1.tif,f1~11-v1.tif,102,1.402124652068797
22,m4~47-v1.tif,f5~59-v1.tif,102,1.1963613971948714
23,m5~51-v1.tif,f2~21-v1.tif,102,1.4945031418167205
24,m2~26-v1.tif,f5~56-v1.tif,102,1.0833031975413354
25,m5~51-v1.tif,f1~16-v1.tif,102,1.4885755934231866
26,m5~52-v1.tif,f4~45-v1.tif,102,1.256775253546731
27,m3~35-v1.tif,f4~43-v1.tif,102,1.0215343989274897
28,m4~47-v1.tif,f5~58-v1.tif,102,1.2880231388320387
29,m4~42-v1.tif,f1~12-v1.tif,102,1.424257578149097
