trial,m_image,f_image,p_id_solution,iti
0,m5~51-v1.tif,f3~35-v1.tif,102,1.094594309628504
1,m4~410-v1.tif,f3~37-v1.tif,102,1.2342265679385955
2,m1~19-v1.tif,f1~12-v1.tif,102,1.2873463700475518
3,m5~52-v1.tif,f3~36-v1.tif,102,1.3431433884173951
4,m1~17-v1.tif,f4~46-v1.tif,102,1.345201380365806
5,m2~24-v1.tif,f4~46-v1.tif,102,1.2162575182017619
6,m5~52-v1.tif,f4~43-v1.tif,102,1.1766079284029038
7,m2~29-v1.tif,f2~26-v1.tif,102,1.4186701582105554
8,m4~410-v1.tif,f1~16-v1.tif,102,1.1435912569692457
9,m1~19-v1.tif,f4~46-v1.tif,102,1.0021258450705006
10,m2~24-v1.tif,f3~31-v1.tif,102,1.0292264924689616
11,m1~18-v1.tif,f1~16-v1.tif,102,1.225870722833217
12,m3~35-v1.tif,f5~58-v1.tif,102,1.2591146877840882
13,m5~52-v1.tif,f5~59-v1.tif,102,1.3221515591489341
14,m1~18-v1.tif,f5~56-v1.tif,102,1.1149288505506285
15,m4~410-v1.tif,f1~11-v1.tif,102,1.1286753855675347
16,m5~53-v1.tif,f1~11-v1.tif,102,1.4800181763139013
17,m1~12-v1.tif,f4~43-v1.tif,102,1.162793828747797
18,m3~36-v1.tif,f5~51-v1.tif,102,1.0248079934889551
19,m4~48-v1.tif,f5~51-v1.tif,102,1.3902239073482006
20,m2~26-v1.tif,f5~54-v1.tif,102,1.0590351847229338
21,m1~12-v1.tif,f3~36-v1.tif,102,1.0209358317550068
22,m3~36-v1.tif,f4~45-v1.tif,102,1.2297673150137893
23,m3~36-v1.tif,f5~51-v1.tif,102,1.2865956158994507
24,m3~35-v1.tif,f1~12-v1.tif,102,1.106698605302026
25,m4~48-v1.tif,f5~56-v1.tif,102,1.0525908315561854
26,m5~52-v1.tif,f5~58-v1.tif,102,1.353403205413924
27,m1~17-v1.tif,f5~56-v1.tif,102,1.318551326361113
