trial,m_image,f_image,p_id_solution,iti
0,m2~29-v1.tif,f3~31-v1.tif,102,1.3525518740736224
1,m5~53-v1.tif,f5~59-v1.tif,102,1.3677217562455037
2,m1~12-v1.tif,f1~12-v1.tif,102,1.4623597960114334
3,m4~48-v1.tif,f5~51-v1.tif,102,1.309254031668734
4,m5~52-v1.tif,f2~21-v1.tif,102,1.454340078896678
5,m1~17-v1.tif,f5~58-v1.tif,102,1.0078195159196144
6,m2~28-v1.tif,f2~22-v1.tif,102,1.1780260625325507
7,m3~34-v1.tif,f1~16-v1.tif,102,1.0596351188147923
8,m3~35-v1.tif,f2~26-v1.tif,102,1.057209195547515
9,m4~48-v1.tif,f3~33-v1.tif,102,1.328891373489731
10,m4~410-v1.tif,f4~43-v1.tif,102,1.488938334127
11,m1~12-v1.tif,f4~45-v1.tif,102,1.4708922823877604
12,m5~51-v1.tif,f2~21-v1.tif,102,1.159469630306008
13,m2~29-v1.tif,f2~26-v1.tif,102,1.4829117060608819
14,m5~51-v1.tif,f2~26-v1.tif,102,1.3030586988990063
15,m3~36-v1.tif,f1~12-v1.tif,102,1.097220377494594
16,m4~48-v1.tif,f4~46-v1.tif,102,1.054135467139548
17,m3~35-v1.tif,f5~54-v1.tif,102,1.1917087937289261
18,m4~47-v1.tif,f4~46-v1.tif,102,1.006560354870332
19,m1~18-v1.tif,f3~35-v1.tif,102,1.2718260518468745
20,m1~15-v1.tif,f5~54-v1.tif,102,1.0256485407079605
21,m2~24-v1.tif,f5~54-v1.tif,102,1.3116227718886968
22,m1~15-v1.tif,f3~37-v1.tif,102,1.211496246517843
23,m5~51-v1.tif,f5~58-v1.tif,102,1.3182897534066549
24,m4~48-v1.tif,f4~43-v1.tif,102,1.4668763685296031
25,m2~26-v1.tif,f3~35-v1.tif,102,1.31894493587484
26,m4~410-v1.tif,f5~59-v1.tif,102,1.3608613009603856
27,m4~42-v1.tif,f5~59-v1.tif,102,1.1121666683540696
