trial,m_image,f_image,p_id_solution,iti
0,m5~53-v1.tif,f2~26-v1.tif,102,1.0656138062253857
1,m2~26-v1.tif,f4~43-v1.tif,102,1.3213473306400143
2,m1~17-v1.tif,f3~35-v1.tif,102,1.2820477290949472
3,m4~48-v1.tif,f4~43-v1.tif,102,1.13445990547469
4,m4~42-v1.tif,f1~11-v1.tif,102,1.1478615622382562
5,m2~28-v1.tif,f1~16-v1.tif,102,1.1720531449614695
6,m1~18-v1.tif,f5~58-v1.tif,102,1.1275750241122342
7,m4~48-v1.tif,f5~58-v1.tif,102,1.055928599508709
8,m3~36-v1.tif,f3~35-v1.tif,102,1.4051779869809815
9,m4~43-v1.tif,f2~21-v1.tif,102,1.0878332933356887
10,m1~15-v1.tif,f3~37-v1.tif,102,1.3085457325165586
11,m4~42-v1.tif,f2~21-v1.tif,102,1.4749802755443668
12,m1~18-v1.tif,f5~58-v1.tif,102,1.1057341632687676
13,m4~42-v1.tif,f4~46-v1.tif,102,1.2116030641975257
14,m3~35-v1.tif,f1~11-v1.tif,102,1.0487680296300372
15,m2~28-v1.tif,f2~22-v1.tif,102,1.2719387973405238
16,m1~12-v1.tif,f1~11-v1.tif,102,1.3881603068737023
17,m2~27-v1.tif,f1~11-v1.tif,102,1.4792683802928317
18,m2~27-v1.tif,f5~58-v1.tif,102,1.3225275734400386
19,m2~27-v1.tif,f5~56-v1.tif,102,1.1505416816413025
20,m4~47-v1.tif,f4~43-v1.tif,102,1.1746026121333184
21,m1~19-v1.tif,f1~16-v1.tif,102,1.1763673538888693
22,m1~19-v1.tif,f3~31-v1.tif,102,1.349241489754571
23,m1~18-v1.tif,f3~37-v1.tif,102,1.477322341060159
24,m2~27-v1.tif,f5~51-v1.tif,102,1.3707978854064493
25,m5~51-v1.tif,f2~22-v1.tif,102,1.4665022589886256
26,m2~26-v1.tif,f1~12-v1.tif,102,1.2444610697119698
27,m3~35-v1.tif,f1~16-v1.tif,102,1.478898188140818
28,m2~27-v1.tif,f1~16-v1.tif,102,1.1808631489797121
29,m1~15-v1.tif,f5~51-v1.tif,102,1.1638116976003468
30,m2~24-v1.tif,f3~31-v1.tif,102,1.4270858242902036
31,m3~34-v1.tif,f5~54-v1.tif,102,1.3847814431878664
32,m2~27-v1.tif,f4~46-v1.tif,102,1.032471699224426
33,m1~17-v1.tif,f1~16-v1.tif,102,1.4135153333483217
34,m3~36-v1.tif,f3~37-v1.tif,102,1.2781970445050101
35,m1~19-v1.tif,f3~35-v1.tif,102,1.4184578233838352
36,m5~53-v1.tif,f2~26-v1.tif,102,1.4785562721767955
37,m2~28-v1.tif,f5~54-v1.tif,102,1.1571327416706398
38,m3~36-v1.tif,f2~21-v1.tif,102,1.0860004043960625
39,m5~52-v1.tif,f5~51-v1.tif,102,1.4200577410180935
40,m2~26-v1.tif,f2~22-v1.tif,102,1.0029500442762243
41,m1~12-v1.tif,f3~36-v1.tif,102,1.114151765794131
42,m1~15-v1.tif,f1~11-v1.tif,102,1.3465984168758918
43,m5~52-v1.tif,f3~31-v1.tif,102,1.2553959084097415
44,m3~35-v1.tif,f5~54-v1.tif,102,1.45108499542858
45,m2~26-v1.tif,f5~58-v1.tif,102,1.140237791182703
46,m5~53-v1.tif,f5~56-v1.tif,102,1.2538140541002645
47,m5~52-v1.tif,f1~12-v1.tif,102,1.407039428889925
48,m1~12-v1.tif,f5~58-v1.tif,102,1.099877610367962
49,m1~18-v1.tif,f1~12-v1.tif,102,1.276131301057581
50,m3~36-v1.tif,f3~33-v1.tif,102,1.435967021489723
