trial,m_image,f_image,p_id_solution,iti
0,m5~53-v1.tif,f2~21-v1.tif,102,1.1175427992381766
1,m5~52-v1.tif,f3~31-v1.tif,102,1.1235226783159147
2,m1~19-v1.tif,f1~11-v1.tif,102,1.4249316278435171
3,m3~35-v1.tif,f1~16-v1.tif,102,1.1992801154746933
4,m4~43-v1.tif,f3~33-v1.tif,102,1.2990212082650978
5,m1~17-v1.tif,f3~31-v1.tif,102,1.4045496637313493
6,m4~43-v1.tif,f1~11-v1.tif,102,1.3865311780751886
7,m2~27-v1.tif,f3~36-v1.tif,102,1.408890224893933
8,m3~35-v1.tif,f4~46-v1.tif,102,1.4135727943524077
9,m4~410-v1.tif,f3~33-v1.tif,102,1.1390724384341082
10,m1~15-v1.tif,f3~33-v1.tif,102,1.4237774735225452
11,m5~52-v1.tif,f3~35-v1.tif,102,1.3005544066945984
12,m3~35-v1.tif,f2~26-v1.tif,102,1.107194194357811
13,m2~29-v1.tif,f1~11-v1.tif,102,1.4023650326816506
14,m2~28-v1.tif,f3~33-v1.tif,102,1.4249629300784283
15,m3~36-v1.tif,f1~11-v1.tif,102,1.2494278531088359
16,m4~47-v1.tif,f4~46-v1.tif,102,1.4683689934372368
17,m3~35-v1.tif,f3~36-v1.tif,102,1.2086857809616744
18,m3~35-v1.tif,f5~54-v1.tif,102,1.4487334137283616
19,m2~28-v1.tif,f4~46-v1.tif,102,1.102404534128624
20,m3~35-v1.tif,f5~51-v1.tif,102,1.3441968724939732
21,m1~12-v1.tif,f5~54-v1.tif,102,1.3074159247254706
22,m3~36-v1.tif,f1~12-v1.tif,102,1.3908536208060407
23,m4~43-v1.tif,f5~58-v1.tif,102,1.3766148000802827
24,m2~29-v1.tif,f5~59-v1.tif,102,1.1807089746727342
25,m1~12-v1.tif,f3~35-v1.tif,102,1.4948355859639513
26,m3~36-v1.tif,f3~35-v1.tif,102,1.2327150075162572
27,m3~36-v1.tif,f5~56-v1.tif,102,1.2727080391018442
28,m1~18-v1.tif,f5~51-v1.tif,102,1.3459507063347458
29,m5~51-v1.tif,f3~36-v1.tif,102,1.3241083984608841
30,m1~17-v1.tif,f5~59-v1.tif,102,1.2182373302194907
