trial,m_image,f_image,p_id_solution,iti
0,m4~47-v1.tif,f3~35-v1.tif,102,1.4407938779133411
1,m3~34-v1.tif,f4~46-v1.tif,102,1.2531465402652193
2,m1~18-v1.tif,f4~46-v1.tif,102,1.4169105359072893
3,m2~24-v1.tif,f3~31-v1.tif,102,1.3553342360061267
4,m4~410-v1.tif,f4~45-v1.tif,102,1.4512544829511231
5,m2~27-v1.tif,f4~43-v1.tif,102,1.0245145975101073
6,m3~36-v1.tif,f3~31-v1.tif,102,1.260603133582522
7,m2~28-v1.tif,f5~59-v1.tif,102,1.297322210547282
8,m4~42-v1.tif,f1~16-v1.tif,102,1.4025331140654027
9,m2~26-v1.tif,f3~37-v1.tif,102,1.1581467369107175
10,m2~26-v1.tif,f1~16-v1.tif,102,1.0524223018609176
11,m1~18-v1.tif,f3~31-v1.tif,102,1.0895613150297456
12,m2~28-v1.tif,f3~31-v1.tif,102,1.1733405932441705
13,m2~29-v1.tif,f5~59-v1.tif,102,1.3308819942449792
14,m1~12-v1.tif,f5~54-v1.tif,102,1.3981427317020945
15,m2~27-v1.tif,f1~16-v1.tif,102,1.448878869067027
16,m3~35-v1.tif,f2~22-v1.tif,102,1.2593922209566992
17,m1~18-v1.tif,f4~46-v1.tif,102,1.1788625925041898
18,m1~15-v1.tif,f5~58-v1.tif,102,1.3989475001630234
19,m2~24-v1.tif,f1~11-v1.tif,102,1.0683180992587842
20,m2~27-v1.tif,f4~46-v1.tif,102,1.3060745339322968
21,m2~24-v1.tif,f4~46-v1.tif,102,1.2680742337367192
22,m4~48-v1.tif,f5~54-v1.tif,102,1.2180336270737055
23,m1~18-v1.tif,f1~16-v1.tif,102,1.414895681541182
24,m2~27-v1.tif,f4~45-v1.tif,102,1.0944932839027235
25,m1~12-v1.tif,f5~51-v1.tif,102,1.3589806867051255
26,m2~24-v1.tif,f4~45-v1.tif,102,1.3890042278170986
27,m4~42-v1.tif,f1~11-v1.tif,102,1.2275877708916971
28,m5~51-v1.tif,f1~11-v1.tif,102,1.1719623076401178
29,m1~12-v1.tif,f5~58-v1.tif,102,1.3119349860754
30,m5~52-v1.tif,f5~58-v1.tif,102,1.2761327198480898
31,m4~47-v1.tif,f4~46-v1.tif,102,1.1779903992214011
32,m5~53-v1.tif,f1~16-v1.tif,102,1.2624106434595168
33,m2~29-v1.tif,f2~21-v1.tif,102,1.4143978833528381
34,m2~24-v1.tif,f2~21-v1.tif,102,1.3981738518900881
35,m5~52-v1.tif,f3~37-v1.tif,102,1.3840432034046342
36,m2~27-v1.tif,f3~37-v1.tif,102,1.4671154978216383
37,m1~17-v1.tif,f3~37-v1.tif,102,1.0406977947942337
38,m2~26-v1.tif,f3~37-v1.tif,102,1.2682828266805855
39,m4~43-v1.tif,f1~16-v1.tif,102,1.499750997947882
40,m3~34-v1.tif,f2~26-v1.tif,102,1.0532420411293186
41,m3~36-v1.tif,f2~22-v1.tif,102,1.2645579222724392
42,m2~27-v1.tif,f2~26-v1.tif,102,1.1868464520523831
43,m5~53-v1.tif,f1~16-v1.tif,102,1.206850402101998
44,m1~17-v1.tif,f2~21-v1.tif,102,1.458623746269045
45,m2~29-v1.tif,f5~59-v1.tif,102,1.2946231122883596
46,m2~28-v1.tif,f5~51-v1.tif,102,1.4008072284915685
47,m2~28-v1.tif,f2~22-v1.tif,102,1.240051800564046
48,m1~18-v1.tif,f5~51-v1.tif,102,1.0556788737258511
49,m2~24-v1.tif,f2~22-v1.tif,102,1.4417568881812008
50,m4~48-v1.tif,f1~16-v1.tif,102,1.3845786689764736
51,m4~42-v1.tif,f1~16-v1.tif,102,1.3286651215694298
52,m1~18-v1.tif,f5~59-v1.tif,102,1.4489095238682663
53,m2~27-v1.tif,f4~43-v1.tif,102,1.2080476604251933
54,m1~15-v1.tif,f2~22-v1.tif,102,1.1859720014648412
55,m5~51-v1.tif,f1~12-v1.tif,102,1.0755518731967588
56,m2~28-v1.tif,f5~54-v1.tif,102,1.0386186255337932
57,m5~51-v1.tif,f5~51-v1.tif,102,1.1949023410656463
58,m5~52-v1.tif,f4~45-v1.tif,102,1.3069852164800948
59,m4~410-v1.tif,f2~22-v1.tif,102,1.195490191253211
60,m1~15-v1.tif,f4~45-v1.tif,102,1.136838087337226
61,m4~42-v1.tif,f5~58-v1.tif,102,1.2288865114274181
62,m5~51-v1.tif,f5~54-v1.tif,102,1.3315393866807106
63,m3~36-v1.tif,f1~12-v1.tif,102,1.3203763900430914
64,m1~12-v1.tif,f2~26-v1.tif,102,1.1885395318286964
65,m5~51-v1.tif,f3~33-v1.tif,102,1.046264879432324
66,m1~15-v1.tif,f1~11-v1.tif,102,1.1607268670193194
67,m2~28-v1.tif,f3~36-v1.tif,102,1.182983731994558
68,m1~17-v1.tif,f5~59-v1.tif,102,1.1668799706770856
69,m4~42-v1.tif,f3~31-v1.tif,102,1.3669168253839505
70,m5~51-v1.tif,f5~54-v1.tif,102,1.2318415184268598
71,m5~51-v1.tif,f4~46-v1.tif,102,1.392951720966062
72,m4~47-v1.tif,f4~46-v1.tif,102,1.4155512300524729
73,m3~34-v1.tif,f1~12-v1.tif,102,1.4747737876391551
74,m4~43-v1.tif,f2~21-v1.tif,102,1.0933609922378875
75,m5~52-v1.tif,f4~46-v1.tif,102,1.401786096372603
76,m3~35-v1.tif,f3~37-v1.tif,102,1.0969660849181455
77,m4~42-v1.tif,f5~51-v1.tif,102,1.2404585894368116
78,m2~24-v1.tif,f3~37-v1.tif,102,1.4581488461734322
79,m2~26-v1.tif,f3~33-v1.tif,102,1.4986802899688434
80,m5~53-v1.tif,f3~36-v1.tif,102,1.4052182994663593
81,m2~27-v1.tif,f5~56-v1.tif,102,1.0532065259900223
82,m5~51-v1.tif,f1~16-v1.tif,102,1.4956849937646282
83,m1~17-v1.tif,f3~37-v1.tif,102,1.263349685019569
84,m5~52-v1.tif,f5~54-v1.tif,102,1.4535256701497832
85,m5~51-v1.tif,f1~16-v1.tif,102,1.2999236004046864
86,m5~53-v1.tif,f1~11-v1.tif,102,1.069412057994483
87,m1~12-v1.tif,f1~11-v1.tif,102,1.064060514766561
88,m2~26-v1.tif,f3~33-v1.tif,102,1.060755752969816
89,m4~43-v1.tif,f5~56-v1.tif,102,1.250824813489793
90,m2~26-v1.tif,f5~58-v1.tif,102,1.3140996154108375
91,m1~18-v1.tif,f1~16-v1.tif,102,1.1415063065991584
92,m1~15-v1.tif,f5~54-v1.tif,102,1.1660872936845526
93,m2~28-v1.tif,f5~56-v1.tif,102,1.4942697608084357
94,m3~35-v1.tif,f1~12-v1.tif,102,1.1473224916395595
95,m5~51-v1.tif,f4~46-v1.tif,102,1.0130713509470737
96,m5~51-v1.tif,f4~46-v1.tif,102,1.1992836064061994
97,m3~36-v1.tif,f2~22-v1.tif,102,1.459162693791393
98,m1~17-v1.tif,f5~51-v1.tif,102,1.0535954514311596
99,m3~35-v1.tif,f5~51-v1.tif,102,1.2276778159322468
100,m5~51-v1.tif,f5~56-v1.tif,102,1.3822659203102554
101,m3~34-v1.tif,f3~31-v1.tif,102,1.3475231613307697
102,m4~48-v1.tif,f3~35-v1.tif,102,1.3485698156975148
103,m2~29-v1.tif,f2~21-v1.tif,102,1.3630384995250897
104,m4~410-v1.tif,f5~59-v1.tif,102,1.2525568173471782
105,m3~34-v1.tif,f1~12-v1.tif,102,1.4697175618402323
106,m4~42-v1.tif,f1~11-v1.tif,102,1.4311677548392254
107,m3~35-v1.tif,f2~26-v1.tif,102,1.038646857476906
108,m1~18-v1.tif,f5~56-v1.tif,102,1.3697291825722773
109,m2~28-v1.tif,f2~21-v1.tif,102,1.4385039358480711
110,m5~51-v1.tif,f1~16-v1.tif,102,1.1087841982179325
111,m1~18-v1.tif,f2~21-v1.tif,102,1.3097252804287485
112,m5~51-v1.tif,f5~59-v1.tif,102,1.4244317432694544
113,m2~26-v1.tif,f2~22-v1.tif,102,1.354609230823097
114,m2~27-v1.tif,f2~21-v1.tif,102,1.4683513374609376
115,m4~42-v1.tif,f3~37-v1.tif,102,1.2137203605257212
116,m5~52-v1.tif,f2~21-v1.tif,102,1.0150043905038286
117,m5~53-v1.tif,f4~46-v1.tif,102,1.4432930887655568
118,m4~48-v1.tif,f3~31-v1.tif,102,1.4110072736323918
119,m1~19-v1.tif,f2~26-v1.tif,102,1.1128356889971311
120,m1~19-v1.tif,f3~36-v1.tif,102,1.461481758018844
121,m1~19-v1.tif,f5~54-v1.tif,102,1.2302062221138867
122,m2~29-v1.tif,f5~56-v1.tif,102,1.4657862518131568
123,m4~47-v1.tif,f5~51-v1.tif,102,1.2959882784808674
124,m4~42-v1.tif,f5~51-v1.tif,102,1.2211203475905814
125,m3~36-v1.tif,f3~31-v1.tif,102,1.0970492174163726
126,m1~17-v1.tif,f5~56-v1.tif,102,1.457907654043265
127,m3~36-v1.tif,f5~51-v1.tif,102,1.3642610564312252
128,m1~15-v1.tif,f4~43-v1.tif,102,1.3822016196995364
129,m1~15-v1.tif,f2~22-v1.tif,102,1.2538221993274126
130,m3~36-v1.tif,f5~54-v1.tif,102,1.217094011203387
131,m2~27-v1.tif,f2~21-v1.tif,102,1.1674519141816422
132,m4~42-v1.tif,f3~37-v1.tif,102,1.4634828402220366
133,m1~15-v1.tif,f3~33-v1.tif,102,1.1068014050415336
134,m1~19-v1.tif,f5~58-v1.tif,102,1.1204499844153062
135,m5~53-v1.tif,f3~36-v1.tif,102,1.2359773364541398
136,m2~26-v1.tif,f5~54-v1.tif,102,1.458467454170291
137,m4~43-v1.tif,f5~56-v1.tif,102,1.1084328722771668
138,m4~42-v1.tif,f1~11-v1.tif,102,1.1700592781463979
139,m4~42-v1.tif,f1~12-v1.tif,102,1.434645627867671
140,m2~26-v1.tif,f1~16-v1.tif,102,1.0400632023102032
141,m3~34-v1.tif,f5~54-v1.tif,102,1.4347116348957731
142,m2~27-v1.tif,f2~22-v1.tif,102,1.3321887526400342
143,m1~12-v1.tif,f2~26-v1.tif,102,1.107009438376787
144,m2~28-v1.tif,f3~31-v1.tif,102,1.1524045558686056
145,m2~24-v1.tif,f3~31-v1.tif,102,1.4180777648803309
146,m1~18-v1.tif,f3~33-v1.tif,102,1.1341291968460316
147,m3~34-v1.tif,f3~35-v1.tif,102,1.2159713251810889
148,m1~19-v1.tif,f1~12-v1.tif,102,1.2312023175762996
149,m4~410-v1.tif,f3~31-v1.tif,102,1.4838933575371542
150,m1~18-v1.tif,f4~46-v1.tif,102,1.1834527520278226
151,m2~28-v1.tif,f4~45-v1.tif,102,1.270320402674032
152,m4~47-v1.tif,f1~16-v1.tif,102,1.4985876136266933
153,m4~48-v1.tif,f2~26-v1.tif,102,1.0999255291090935
154,m4~48-v1.tif,f3~33-v1.tif,102,1.0933485032031645
155,m2~24-v1.tif,f3~36-v1.tif,102,1.2019352076012888
156,m3~34-v1.tif,f3~33-v1.tif,102,1.0925553112650073
157,m4~47-v1.tif,f4~43-v1.tif,102,1.46897177636363
158,m5~52-v1.tif,f5~56-v1.tif,102,1.2991796006075371
159,m4~42-v1.tif,f5~59-v1.tif,102,1.1127400842966
160,m1~12-v1.tif,f1~16-v1.tif,102,1.2357124426620119
161,m3~36-v1.tif,f4~43-v1.tif,102,1.4177271138692669
162,m1~19-v1.tif,f5~56-v1.tif,102,1.1491792810324855
163,m2~27-v1.tif,f3~37-v1.tif,102,1.0020937815566584
164,m1~19-v1.tif,f5~59-v1.tif,102,1.4774195237955023
165,m4~48-v1.tif,f3~31-v1.tif,102,1.4342109013215714
166,m5~52-v1.tif,f1~11-v1.tif,102,1.4423555492146916
167,m2~29-v1.tif,f3~33-v1.tif,102,1.094628047096878
168,m4~410-v1.tif,f3~37-v1.tif,102,1.1073734047815318
169,m4~47-v1.tif,f3~36-v1.tif,102,1.3402939451934976
170,m5~51-v1.tif,f1~16-v1.tif,102,1.1684942437094028
171,m4~410-v1.tif,f5~54-v1.tif,102,1.0545339623569518
172,m2~29-v1.tif,f5~54-v1.tif,102,1.184866535744506
173,m4~43-v1.tif,f5~59-v1.tif,102,1.321628254953398
174,m4~43-v1.tif,f2~26-v1.tif,102,1.1725428355527572
175,m3~34-v1.tif,f3~31-v1.tif,102,1.1573634137125404
176,m4~42-v1.tif,f3~35-v1.tif,102,1.215622880559922
177,m4~410-v1.tif,f4~43-v1.tif,102,1.4369433356684254
178,m4~48-v1.tif,f5~56-v1.tif,102,1.4723106965270296
179,m5~52-v1.tif,f2~22-v1.tif,102,1.1760160763496248
180,m4~42-v1.tif,f3~37-v1.tif,102,1.1683866087311463
181,m1~15-v1.tif,f3~37-v1.tif,102,1.1305257669676019
182,m2~26-v1.tif,f5~59-v1.tif,102,1.2185762687561685
183,m4~48-v1.tif,f3~37-v1.tif,102,1.0625105839614581
184,m2~26-v1.tif,f3~33-v1.tif,102,1.452449226338064
185,m4~48-v1.tif,f5~56-v1.tif,102,1.2857546627555243
186,m4~42-v1.tif,f1~11-v1.tif,102,1.4631843187038667
187,m2~29-v1.tif,f1~16-v1.tif,102,1.1709228295336036
188,m4~43-v1.tif,f3~35-v1.tif,102,1.264762294328651
189,m5~52-v1.tif,f4~45-v1.tif,102,1.3332623452485286
190,m4~48-v1.tif,f3~31-v1.tif,102,1.4933926823427377
191,m2~26-v1.tif,f5~59-v1.tif,102,1.1734548704605943
192,m3~34-v1.tif,f5~54-v1.tif,102,1.4173122269590197
193,m5~53-v1.tif,f4~45-v1.tif,102,1.1614883567110128
194,m3~35-v1.tif,f5~54-v1.tif,102,1.385525907516431
195,m4~42-v1.tif,f3~37-v1.tif,102,1.4317115766927748
196,m1~18-v1.tif,f4~45-v1.tif,102,1.0339506688630764
197,m1~19-v1.tif,f1~16-v1.tif,102,1.4809364215916339
198,m4~48-v1.tif,f4~45-v1.tif,102,1.1906651280237985
199,m1~18-v1.tif,f2~22-v1.tif,102,1.1879699626494014
200,m1~18-v1.tif,f3~31-v1.tif,102,1.0705057469710597
201,m4~42-v1.tif,f5~54-v1.tif,102,1.1908644646334847
202,m1~19-v1.tif,f5~59-v1.tif,102,1.3755865723706875
203,m1~15-v1.tif,f5~59-v1.tif,102,1.335734340672383
204,m3~34-v1.tif,f5~51-v1.tif,102,1.2719529193610397
205,m3~36-v1.tif,f4~45-v1.tif,102,1.3231254468729565
206,m3~36-v1.tif,f3~33-v1.tif,102,1.1202018934373426
207,m5~51-v1.tif,f4~45-v1.tif,102,1.1568682209559107
208,m3~36-v1.tif,f2~22-v1.tif,102,1.24583725429331
209,m5~51-v1.tif,f5~56-v1.tif,102,1.4065865242945632
210,m2~29-v1.tif,f5~59-v1.tif,102,1.390286221811827
211,m1~18-v1.tif,f3~33-v1.tif,102,1.2956818576836084
212,m2~24-v1.tif,f3~35-v1.tif,102,1.0898919026579412
213,m3~35-v1.tif,f5~54-v1.tif,102,1.4114029269597013
214,m5~51-v1.tif,f2~22-v1.tif,102,1.4564512780277683
215,m4~410-v1.tif,f4~45-v1.tif,102,1.4411216742592203
216,m2~24-v1.tif,f5~59-v1.tif,102,1.1040458477938022
217,m3~36-v1.tif,f4~43-v1.tif,102,1.1877721666294867
218,m2~24-v1.tif,f5~59-v1.tif,102,1.4329216772741558
219,m4~43-v1.tif,f3~37-v1.tif,102,1.3587825857113132
220,m4~42-v1.tif,f4~45-v1.tif,102,1.0429452922577322
221,m5~53-v1.tif,f2~22-v1.tif,102,1.418404666504538
222,m5~52-v1.tif,f5~58-v1.tif,102,1.4880606979744888
223,m4~43-v1.tif,f3~33-v1.tif,102,1.0850712918293823
224,m2~24-v1.tif,f1~16-v1.tif,102,1.2116981968306884
225,m2~29-v1.tif,f3~37-v1.tif,102,1.1825085776078583
226,m1~12-v1.tif,f4~43-v1.tif,102,1.4725837240869595
227,m1~19-v1.tif,f1~11-v1.tif,102,1.448694847100171
228,m4~48-v1.tif,f4~43-v1.tif,102,1.0155866572648884
229,m3~36-v1.tif,f2~22-v1.tif,102,1.4462655082629765
230,m2~26-v1.tif,f5~59-v1.tif,102,1.175733904170674
231,m2~27-v1.tif,f5~56-v1.tif,102,1.4228726047398008
232,m5~53-v1.tif,f1~11-v1.tif,102,1.2873786333263124
233,m2~26-v1.tif,f3~31-v1.tif,102,1.2000546336863005
234,m2~28-v1.tif,f2~21-v1.tif,102,1.0226605618377536
235,m1~15-v1.tif,f3~36-v1.tif,102,1.2541653212114003
236,m3~35-v1.tif,f2~22-v1.tif,102,1.4959443485673272
237,m2~24-v1.tif,f4~45-v1.tif,102,1.4242474827630134
238,m4~47-v1.tif,f5~54-v1.tif,102,1.2061541524200403
239,m3~34-v1.tif,f2~26-v1.tif,102,1.4951527133027431
240,m2~28-v1.tif,f1~11-v1.tif,102,1.3743848989209941
241,m4~47-v1.tif,f3~33-v1.tif,102,1.4603570709147993
242,m4~47-v1.tif,f5~54-v1.tif,102,1.013552489486049
243,m2~24-v1.tif,f1~16-v1.tif,102,1.4706760871990785
244,m2~26-v1.tif,f1~12-v1.tif,102,1.1549685406829933
245,m2~24-v1.tif,f2~26-v1.tif,102,1.3276768955371918
246,m1~18-v1.tif,f5~54-v1.tif,102,1.0492345585232723
247,m4~48-v1.tif,f5~51-v1.tif,102,1.0452771893072403
248,m1~15-v1.tif,f3~37-v1.tif,102,1.1482190333773252
249,m2~28-v1.tif,f2~21-v1.tif,102,1.1043106233454059
250,m4~410-v1.tif,f5~54-v1.tif,102,1.0842519146712621
251,m4~43-v1.tif,f1~11-v1.tif,102,1.1335314806306196
252,m3~35-v1.tif,f5~58-v1.tif,102,1.2491127816397232
253,m3~35-v1.tif,f1~16-v1.tif,102,1.3109504947754202
254,m4~42-v1.tif,f4~46-v1.tif,102,1.0895478202135385
255,m3~36-v1.tif,f1~16-v1.tif,102,1.1367290050207484
256,m2~24-v1.tif,f5~51-v1.tif,102,1.486939191753977
257,m4~43-v1.tif,f1~12-v1.tif,102,1.009059195671547
258,m1~19-v1.tif,f1~11-v1.tif,102,1.379423752614813
259,m1~18-v1.tif,f4~46-v1.tif,102,1.37627201864189
260,m1~12-v1.tif,f5~58-v1.tif,102,1.1362597122728386
261,m5~51-v1.tif,f2~22-v1.tif,102,1.3485845086531463
262,m4~42-v1.tif,f1~16-v1.tif,102,1.186429271044315
263,m5~52-v1.tif,f3~33-v1.tif,102,1.3903746820841327
264,m3~34-v1.tif,f3~37-v1.tif,102,1.315794906510447
265,m1~15-v1.tif,f1~11-v1.tif,102,1.2853139694480522
266,m1~17-v1.tif,f5~56-v1.tif,102,1.0528776656201142
267,m4~42-v1.tif,f4~46-v1.tif,102,1.339412214631131
268,m5~52-v1.tif,f3~37-v1.tif,102,1.2234184237001076
269,m1~15-v1.tif,f2~22-v1.tif,102,1.161146477418538
270,m2~27-v1.tif,f3~33-v1.tif,102,1.383356423668243
271,m4~43-v1.tif,f3~36-v1.tif,102,1.2756119035921103
272,m3~36-v1.tif,f2~21-v1.tif,102,1.141476745026321
273,m4~48-v1.tif,f3~35-v1.tif,102,1.1568109501044073
274,m4~42-v1.tif,f3~31-v1.tif,102,1.1157856217369084
275,m1~15-v1.tif,f3~35-v1.tif,102,1.4716924478876163
276,m3~35-v1.tif,f2~22-v1.tif,102,1.3814060295858535
277,m3~36-v1.tif,f3~31-v1.tif,102,1.0961000830919014
278,m2~27-v1.tif,f5~56-v1.tif,102,1.316685019662363
279,m5~53-v1.tif,f2~21-v1.tif,102,1.2114769584973173
280,m1~17-v1.tif,f1~16-v1.tif,102,1.2877646170887327
281,m4~42-v1.tif,f4~46-v1.tif,102,1.0945905219217815
282,m4~42-v1.tif,f3~33-v1.tif,102,1.0521222256005842
283,m4~43-v1.tif,f5~59-v1.tif,102,1.3101742455337644
284,m1~17-v1.tif,f3~35-v1.tif,102,1.0850813418776242
285,m3~35-v1.tif,f5~54-v1.tif,102,1.067692691418956
286,m2~24-v1.tif,f3~37-v1.tif,102,1.4292557046104846
287,m1~18-v1.tif,f5~51-v1.tif,102,1.1399654882979298
288,m5~52-v1.tif,f4~46-v1.tif,102,1.3117520499790525
289,m4~42-v1.tif,f4~46-v1.tif,102,1.17378231229788
290,m2~28-v1.tif,f4~46-v1.tif,102,1.3619975237546034
291,m2~28-v1.tif,f5~59-v1.tif,102,1.2367074061202947
292,m4~43-v1.tif,f2~22-v1.tif,102,1.3102630903776815
293,m1~19-v1.tif,f2~26-v1.tif,102,1.103248326096133
294,m4~47-v1.tif,f3~37-v1.tif,102,1.1002399105398462
295,m5~52-v1.tif,f1~16-v1.tif,102,1.0181698701737067
296,m5~52-v1.tif,f3~35-v1.tif,102,1.4663553589748672
297,m5~51-v1.tif,f3~31-v1.tif,102,1.3046483724910858
298,m5~51-v1.tif,f2~21-v1.tif,102,1.3035661826707132
299,m4~43-v1.tif,f5~51-v1.tif,102,1.1328974774168592
300,m2~28-v1.tif,f2~21-v1.tif,102,1.219268356686832
