trial,m_image,f_image,p_id_solution,iti
0,m3~35-v1.tif,f2~22-v1.tif,102,1.274130413054031
1,m2~27-v1.tif,f1~16-v1.tif,102,1.3326373357022008
2,m4~48-v1.tif,f4~43-v1.tif,102,1.110785462451803
3,m1~19-v1.tif,f1~12-v1.tif,102,1.0460633810033935
4,m5~53-v1.tif,f2~22-v1.tif,102,1.0182254888384898
5,m3~35-v1.tif,f4~46-v1.tif,102,1.1390231897931866
6,m5~52-v1.tif,f3~31-v1.tif,102,1.4012359401064773
7,m5~51-v1.tif,f3~36-v1.tif,102,1.0369123809842353
8,m1~19-v1.tif,f3~35-v1.tif,102,1.444410625738878
9,m2~29-v1.tif,f5~54-v1.tif,102,1.4871455166542695
10,m5~52-v1.tif,f1~16-v1.tif,102,1.0708077153339588
11,m5~53-v1.tif,f1~11-v1.tif,102,1.4157347032683523
12,m1~18-v1.tif,f3~31-v1.tif,102,1.4490126756179147
13,m5~51-v1.tif,f4~45-v1.tif,102,1.040233018565969
14,m2~29-v1.tif,f5~56-v1.tif,102,1.3620768421075211
15,m2~27-v1.tif,f5~59-v1.tif,102,1.097615876078755
16,m1~12-v1.tif,f1~12-v1.tif,102,1.484912232926517
17,m1~18-v1.tif,f1~16-v1.tif,102,1.0756316206847536
18,m4~43-v1.tif,f4~43-v1.tif,102,1.4719094424430068
19,m1~19-v1.tif,f2~22-v1.tif,102,1.305114978414763
20,m4~48-v1.tif,f1~12-v1.tif,102,1.303490451053805
21,m3~36-v1.tif,f5~59-v1.tif,102,1.3195141395498133
22,m4~42-v1.tif,f5~54-v1.tif,102,1.4265625600960061
23,m1~18-v1.tif,f2~21-v1.tif,102,1.3831576749736203
24,m2~29-v1.tif,f3~33-v1.tif,102,1.0586455659247092
25,m5~53-v1.tif,f1~11-v1.tif,102,1.4611791191748889
26,m5~51-v1.tif,f5~58-v1.tif,102,1.4476358730515253
27,m1~17-v1.tif,f3~36-v1.tif,102,1.448814222062775
28,m2~29-v1.tif,f5~59-v1.tif,102,1.2532991556055875
29,m4~410-v1.tif,f2~26-v1.tif,102,1.3333866115849016
30,m4~410-v1.tif,f3~31-v1.tif,102,1.0496169780910318
31,m4~43-v1.tif,f1~16-v1.tif,102,1.223988622026221
32,m3~34-v1.tif,f4~43-v1.tif,102,1.1425770986619057
33,m2~24-v1.tif,f3~33-v1.tif,102,1.035287479202345
34,m4~42-v1.tif,f3~36-v1.tif,102,1.3343625236634655
35,m4~42-v1.tif,f1~16-v1.tif,102,1.330960484736021
