trial,m_image,f_image,p_id_solution,iti
0,m5~51-v1.tif,f3~37-v1.tif,102,1.3588763578680507
1,m2~27-v1.tif,f5~58-v1.tif,102,1.1239373212585957
2,m3~36-v1.tif,f5~56-v1.tif,102,1.438760481879496
3,m1~12-v1.tif,f3~37-v1.tif,102,1.3377312414059428
4,m1~12-v1.tif,f3~33-v1.tif,102,1.2367906426195754
5,m2~27-v1.tif,f5~51-v1.tif,102,1.095980918381765
6,m3~35-v1.tif,f5~58-v1.tif,102,1.0833660050437737
7,m5~52-v1.tif,f5~54-v1.tif,102,1.0724754615445755
8,m1~18-v1.tif,f1~16-v1.tif,102,1.2427430266168775
9,m4~48-v1.tif,f4~45-v1.tif,102,1.1753322691693795
10,m2~28-v1.tif,f1~11-v1.tif,102,1.1886513198342814
11,m1~19-v1.tif,f2~21-v1.tif,102,1.4738260131083631
12,m4~48-v1.tif,f3~31-v1.tif,102,1.3436451147658102
13,m1~18-v1.tif,f4~43-v1.tif,102,1.0871246102544323
14,m4~47-v1.tif,f3~35-v1.tif,102,1.4477843989917658
15,m5~51-v1.tif,f1~12-v1.tif,102,1.2413002122187704
16,m1~19-v1.tif,f4~45-v1.tif,102,1.0339412531637784
17,m1~18-v1.tif,f4~43-v1.tif,102,1.2999469787561988
18,m5~52-v1.tif,f5~54-v1.tif,102,1.4013976643741115
19,m4~47-v1.tif,f5~54-v1.tif,102,1.4396629547489503
20,m2~28-v1.tif,f1~16-v1.tif,102,1.4434521446083444
21,m2~26-v1.tif,f3~37-v1.tif,102,1.370436006290257
22,m5~51-v1.tif,f2~21-v1.tif,102,1.251076978156666
23,m1~15-v1.tif,f3~35-v1.tif,102,1.3536813447989136
24,m2~27-v1.tif,f3~33-v1.tif,102,1.0706681800497868
25,m3~34-v1.tif,f1~12-v1.tif,102,1.4586786242706098
26,m2~27-v1.tif,f3~33-v1.tif,102,1.414134017629272
27,m2~28-v1.tif,f1~12-v1.tif,102,1.3487658686552706
28,m4~410-v1.tif,f3~33-v1.tif,102,1.0555381238769848
29,m2~24-v1.tif,f2~21-v1.tif,102,1.1999242017003122
30,m5~52-v1.tif,f3~35-v1.tif,102,1.1000295757002183
31,m5~53-v1.tif,f5~58-v1.tif,102,1.4497796321534246
32,m3~34-v1.tif,f2~22-v1.tif,102,1.4684227690036082
33,m4~47-v1.tif,f3~31-v1.tif,102,1.2252985600522437
34,m1~17-v1.tif,f2~21-v1.tif,102,1.0289949881832652
35,m2~24-v1.tif,f1~11-v1.tif,102,1.1910006726820177
36,m2~27-v1.tif,f4~45-v1.tif,102,1.2100643639627513
37,m2~24-v1.tif,f1~11-v1.tif,102,1.4408535088948766
38,m1~15-v1.tif,f5~54-v1.tif,102,1.357153675177588
39,m4~48-v1.tif,f3~33-v1.tif,102,1.1277020461615952
40,m4~42-v1.tif,f4~45-v1.tif,102,1.1629688689940691
41,m2~28-v1.tif,f3~36-v1.tif,102,1.027605745210563
42,m3~35-v1.tif,f4~45-v1.tif,102,1.0926793318366934
43,m3~35-v1.tif,f3~37-v1.tif,102,1.0556271236222536
44,m2~24-v1.tif,f1~12-v1.tif,102,1.4745872318628146
45,m1~12-v1.tif,f1~11-v1.tif,102,1.0665883262811025
46,m4~43-v1.tif,f4~43-v1.tif,102,1.149646549786331
47,m1~19-v1.tif,f5~54-v1.tif,102,1.2573653846983808
48,m1~15-v1.tif,f4~46-v1.tif,102,1.3384212859749296
49,m3~36-v1.tif,f3~35-v1.tif,102,1.1918178817318898
50,m1~17-v1.tif,f1~11-v1.tif,102,1.4399280237526608
51,m3~35-v1.tif,f4~45-v1.tif,102,1.0473202046698695
52,m1~12-v1.tif,f1~11-v1.tif,102,1.3394170188411971
53,m1~19-v1.tif,f5~58-v1.tif,102,1.3357724713383312
54,m5~51-v1.tif,f5~58-v1.tif,102,1.4623349863587327
55,m3~34-v1.tif,f3~37-v1.tif,102,1.0561422417348163
56,m4~410-v1.tif,f2~26-v1.tif,102,1.4730628694358745
57,m2~26-v1.tif,f4~43-v1.tif,102,1.4180292825199516
58,m5~52-v1.tif,f5~58-v1.tif,102,1.357015802797103
59,m2~27-v1.tif,f5~58-v1.tif,102,1.0494121326572237
60,m2~27-v1.tif,f1~16-v1.tif,102,1.0915640038186178
61,m3~34-v1.tif,f1~16-v1.tif,102,1.2962521705692611
62,m2~29-v1.tif,f5~51-v1.tif,102,1.4686130864562779
63,m1~18-v1.tif,f2~26-v1.tif,102,1.4541178464109332
64,m2~24-v1.tif,f4~43-v1.tif,102,1.0758594299512103
65,m5~51-v1.tif,f4~45-v1.tif,102,1.1330118982138349
66,m1~17-v1.tif,f1~12-v1.tif,102,1.1871252376672619
67,m1~19-v1.tif,f4~46-v1.tif,102,1.4854645273256533
68,m4~42-v1.tif,f1~11-v1.tif,102,1.410524229762918
69,m2~28-v1.tif,f5~54-v1.tif,102,1.2125262539286583
70,m4~47-v1.tif,f3~33-v1.tif,102,1.3938127848362316
71,m2~29-v1.tif,f2~22-v1.tif,102,1.0647713070522915
72,m3~34-v1.tif,f1~16-v1.tif,102,1.3572326061248403
73,m4~43-v1.tif,f3~33-v1.tif,102,1.2634225536123904
74,m1~15-v1.tif,f3~37-v1.tif,102,1.2874553688707824
75,m4~42-v1.tif,f3~31-v1.tif,102,1.4611114718463851
76,m5~53-v1.tif,f2~26-v1.tif,102,1.2399660669255734
77,m4~410-v1.tif,f5~59-v1.tif,102,1.21147070221051
78,m2~26-v1.tif,f5~56-v1.tif,102,1.0022652766988474
79,m1~18-v1.tif,f5~59-v1.tif,102,1.0323147353084083
80,m2~26-v1.tif,f4~46-v1.tif,102,1.493278496015473
81,m4~42-v1.tif,f5~51-v1.tif,102,1.2264608159086972
82,m4~43-v1.tif,f2~26-v1.tif,102,1.092284657453834
83,m3~34-v1.tif,f1~12-v1.tif,102,1.0108800051679765
84,m3~34-v1.tif,f1~16-v1.tif,102,1.3879346515006212
85,m4~43-v1.tif,f4~45-v1.tif,102,1.3783705606460392
86,m5~52-v1.tif,f2~26-v1.tif,102,1.2671378241812268
87,m4~43-v1.tif,f1~11-v1.tif,102,1.3804728350008566
88,m4~48-v1.tif,f5~54-v1.tif,102,1.47182485827974
89,m4~47-v1.tif,f4~43-v1.tif,102,1.4599178082612032
90,m1~15-v1.tif,f5~59-v1.tif,102,1.493873471968415
91,m2~29-v1.tif,f1~12-v1.tif,102,1.1790065258715698
92,m1~19-v1.tif,f3~37-v1.tif,102,1.2595056220310268
93,m1~19-v1.tif,f2~22-v1.tif,102,1.1501067827580194
94,m1~18-v1.tif,f1~16-v1.tif,102,1.0326649988630368
95,m4~47-v1.tif,f3~36-v1.tif,102,1.4675601571425785
96,m4~410-v1.tif,f3~37-v1.tif,102,1.233115481604043
97,m2~24-v1.tif,f3~36-v1.tif,102,1.3643769612121588
98,m3~34-v1.tif,f4~45-v1.tif,102,1.1794642547390806
99,m1~15-v1.tif,f2~21-v1.tif,102,1.116983363803345
100,m3~36-v1.tif,f4~43-v1.tif,102,1.089190853360085
101,m4~42-v1.tif,f5~58-v1.tif,102,1.3453924057788536
102,m4~410-v1.tif,f5~56-v1.tif,102,1.1907187980771192
103,m2~27-v1.tif,f3~35-v1.tif,102,1.4222897190297303
104,m5~51-v1.tif,f3~36-v1.tif,102,1.1469853584944003
105,m5~51-v1.tif,f4~43-v1.tif,102,1.1981200280830628
106,m2~29-v1.tif,f2~21-v1.tif,102,1.2144833158426644
107,m3~35-v1.tif,f3~31-v1.tif,102,1.4988778544958719
108,m2~24-v1.tif,f3~37-v1.tif,102,1.0387932931480053
109,m2~26-v1.tif,f4~43-v1.tif,102,1.215617467873643
110,m1~17-v1.tif,f4~46-v1.tif,102,1.2142572435064074
111,m3~35-v1.tif,f1~16-v1.tif,102,1.1810622929031536
112,m1~12-v1.tif,f1~16-v1.tif,102,1.4956049810286192
113,m4~47-v1.tif,f5~54-v1.tif,102,1.0989218214042256
114,m2~29-v1.tif,f1~12-v1.tif,102,1.0578441920291548
115,m5~52-v1.tif,f2~26-v1.tif,102,1.4880882858579367
116,m3~35-v1.tif,f5~56-v1.tif,102,1.4289562520375796
117,m3~35-v1.tif,f5~58-v1.tif,102,1.4852857351176918
118,m1~18-v1.tif,f5~54-v1.tif,102,1.061976725847082
119,m4~48-v1.tif,f2~26-v1.tif,102,1.0225050425615896
120,m1~15-v1.tif,f2~21-v1.tif,102,1.0146263439025371
121,m1~15-v1.tif,f1~11-v1.tif,102,1.299161592695741
122,m2~29-v1.tif,f4~46-v1.tif,102,1.4832552140531448
