trial,m_image,f_image,p_id_solution,iti
0,m2~27-v1.tif,f5~54-v1.tif,102,1.2224682373468179
1,m4~410-v1.tif,f2~21-v1.tif,102,1.1775236447279886
2,m5~53-v1.tif,f5~54-v1.tif,102,1.0298275914997475
3,m5~53-v1.tif,f2~21-v1.tif,102,1.2972250331648707
4,m2~28-v1.tif,f5~51-v1.tif,102,1.3470717065921805
5,m1~12-v1.tif,f4~45-v1.tif,102,1.3795158580694147
6,m2~28-v1.tif,f3~33-v1.tif,102,1.3893709777870964
7,m3~35-v1.tif,f5~56-v1.tif,102,1.1126313795413254
8,m2~29-v1.tif,f1~11-v1.tif,102,1.2207794644583083
9,m4~43-v1.tif,f1~11-v1.tif,102,1.021748087293437
10,m4~42-v1.tif,f2~22-v1.tif,102,1.447007821517433
11,m2~24-v1.tif,f2~26-v1.tif,102,1.0525166469524043
12,m4~410-v1.tif,f4~46-v1.tif,102,1.2808254686545664
13,m4~42-v1.tif,f2~21-v1.tif,102,1.1746129602456121
14,m4~42-v1.tif,f1~11-v1.tif,102,1.0956766842824617
15,m4~43-v1.tif,f3~35-v1.tif,102,1.256982711944728
16,m1~17-v1.tif,f5~51-v1.tif,102,1.3041397696107841
17,m1~19-v1.tif,f4~43-v1.tif,102,1.2717649808731861
18,m1~19-v1.tif,f5~51-v1.tif,102,1.3466482245633222
19,m4~47-v1.tif,f3~36-v1.tif,102,1.2746454318830898
20,m2~29-v1.tif,f5~59-v1.tif,102,1.0016716770821616
21,m4~48-v1.tif,f2~22-v1.tif,102,1.3929822470125879
22,m2~28-v1.tif,f1~16-v1.tif,102,1.4522531146460436
23,m3~35-v1.tif,f3~33-v1.tif,102,1.1780969089931626
24,m4~410-v1.tif,f2~26-v1.tif,102,1.1795970401578724
25,m2~28-v1.tif,f5~51-v1.tif,102,1.075711331412927
26,m2~27-v1.tif,f4~43-v1.tif,102,1.4038044030948997
27,m2~27-v1.tif,f2~26-v1.tif,102,1.4114426809400447
28,m4~47-v1.tif,f2~26-v1.tif,102,1.3014805109940153
29,m3~35-v1.tif,f4~43-v1.tif,102,1.4765828053013315
30,m2~28-v1.tif,f2~22-v1.tif,102,1.2504539614425754
31,m2~27-v1.tif,f3~36-v1.tif,102,1.1722170458968368
32,m1~19-v1.tif,f4~45-v1.tif,102,1.37456446481
33,m2~27-v1.tif,f4~46-v1.tif,102,1.4523691746214975
34,m2~29-v1.tif,f5~59-v1.tif,102,1.331248345432019
35,m3~36-v1.tif,f5~56-v1.tif,102,1.2263276771982559
36,m2~28-v1.tif,f1~16-v1.tif,102,1.434542683878242
37,m5~53-v1.tif,f5~59-v1.tif,102,1.0039766279514555
38,m5~53-v1.tif,f3~31-v1.tif,102,1.055623844366957
39,m4~48-v1.tif,f2~21-v1.tif,102,1.3562741539912118
40,m5~53-v1.tif,f2~22-v1.tif,102,1.096730100272586
41,m4~42-v1.tif,f1~16-v1.tif,102,1.401906685574232
42,m1~18-v1.tif,f1~12-v1.tif,102,1.2094154410716849
43,m4~47-v1.tif,f3~35-v1.tif,102,1.021610973577694
44,m2~26-v1.tif,f5~59-v1.tif,102,1.3851177641978736
45,m5~52-v1.tif,f4~46-v1.tif,102,1.0024110108132356
46,m1~12-v1.tif,f5~58-v1.tif,102,1.17211807877267
47,m1~18-v1.tif,f4~46-v1.tif,102,1.4053775151217942
48,m1~12-v1.tif,f1~16-v1.tif,102,1.0910099962247028
49,m4~410-v1.tif,f3~37-v1.tif,102,1.306921922216602
50,m3~34-v1.tif,f4~46-v1.tif,102,1.147192596947586
51,m2~27-v1.tif,f5~54-v1.tif,102,1.4541136212906443
52,m4~43-v1.tif,f5~54-v1.tif,102,1.2156846733614413
53,m1~18-v1.tif,f1~11-v1.tif,102,1.1963479516328617
54,m1~12-v1.tif,f3~35-v1.tif,102,1.3727515189975268
55,m2~28-v1.tif,f2~26-v1.tif,102,1.4857952307565965
56,m5~52-v1.tif,f1~11-v1.tif,102,1.4051796788823963
57,m2~26-v1.tif,f4~46-v1.tif,102,1.45294197776595
58,m2~26-v1.tif,f5~59-v1.tif,102,1.298471738440309
59,m4~42-v1.tif,f3~33-v1.tif,102,1.4686386955074802
60,m2~29-v1.tif,f5~59-v1.tif,102,1.2559742605863118
61,m1~17-v1.tif,f3~37-v1.tif,102,1.237027987773308
62,m1~12-v1.tif,f5~56-v1.tif,102,1.3935869359824598
63,m5~52-v1.tif,f4~46-v1.tif,102,1.0234643818560438
64,m4~42-v1.tif,f3~36-v1.tif,102,1.1292796719894795
65,m4~42-v1.tif,f5~51-v1.tif,102,1.2899912642331064
66,m3~34-v1.tif,f3~35-v1.tif,102,1.4833942194140877
67,m1~18-v1.tif,f3~33-v1.tif,102,1.1798851214441266
68,m1~15-v1.tif,f1~11-v1.tif,102,1.188997301949961
