trial,m_image,f_image,p_id_solution,iti
0,m3~35-v1.tif,f4~43-v1.tif,102,1.1256640891934389
1,m2~24-v1.tif,f1~16-v1.tif,102,1.0574545205231387
2,m1~15-v1.tif,f4~45-v1.tif,102,1.2988003632334242
3,m1~17-v1.tif,f1~16-v1.tif,102,1.1455645933678698
4,m1~12-v1.tif,f4~45-v1.tif,102,1.3736734432552364
5,m1~15-v1.tif,f2~22-v1.tif,102,1.4352626318162989
6,m3~36-v1.tif,f1~16-v1.tif,102,1.473157248949826
7,m3~34-v1.tif,f3~37-v1.tif,102,1.384681439539428
8,m4~42-v1.tif,f2~22-v1.tif,102,1.0584000775136284
9,m2~24-v1.tif,f1~16-v1.tif,102,1.4792804915253694
10,m4~42-v1.tif,f5~51-v1.tif,102,1.456611265527508
11,m2~24-v1.tif,f4~43-v1.tif,102,1.2260458132513903
12,m5~53-v1.tif,f3~36-v1.tif,102,1.1410073055422278
13,m4~43-v1.tif,f4~43-v1.tif,102,1.212134141585386
14,m2~27-v1.tif,f2~21-v1.tif,102,1.1106682501025198
15,m1~17-v1.tif,f5~51-v1.tif,102,1.3318540839833286
16,m2~28-v1.tif,f3~36-v1.tif,102,1.0681023367885638
17,m4~410-v1.tif,f5~59-v1.tif,102,1.1856307151433563
18,m1~12-v1.tif,f2~22-v1.tif,102,1.4518358742490096
19,m2~29-v1.tif,f1~12-v1.tif,102,1.1508637261664418
20,m5~52-v1.tif,f5~54-v1.tif,102,1.3644925125527032
21,m1~17-v1.tif,f5~54-v1.tif,102,1.1170438426018454
22,m2~29-v1.tif,f3~31-v1.tif,102,1.0576569213516522
23,m1~15-v1.tif,f1~16-v1.tif,102,1.2871661012272093
24,m1~18-v1.tif,f5~59-v1.tif,102,1.0974199897102808
25,m2~26-v1.tif,f3~35-v1.tif,102,1.3783803534426462
26,m4~48-v1.tif,f4~45-v1.tif,102,1.404662020103651
27,m1~18-v1.tif,f5~56-v1.tif,102,1.1725774601566707
28,m1~19-v1.tif,f3~31-v1.tif,102,1.4727980593984025
29,m4~47-v1.tif,f3~35-v1.tif,102,1.3154266057406747
30,m1~12-v1.tif,f3~31-v1.tif,102,1.3482141447718887
31,m4~43-v1.tif,f1~11-v1.tif,102,1.3923018893571886
32,m3~35-v1.tif,f1~11-v1.tif,102,1.0498109961299098
33,m1~18-v1.tif,f1~16-v1.tif,102,1.4910405441577639
34,m1~15-v1.tif,f2~22-v1.tif,102,1.2889261832807206
35,m5~53-v1.tif,f4~45-v1.tif,102,1.203413626952412
36,m1~19-v1.tif,f5~58-v1.tif,102,1.297983298336978
37,m4~42-v1.tif,f4~46-v1.tif,102,1.402050161662125
38,m2~26-v1.tif,f5~58-v1.tif,102,1.014378100735482
39,m5~52-v1.tif,f2~21-v1.tif,102,1.3470492796335063
40,m1~18-v1.tif,f3~33-v1.tif,102,1.3278589259702407
41,m4~47-v1.tif,f3~37-v1.tif,102,1.131864537172683
42,m2~24-v1.tif,f2~21-v1.tif,102,1.2038556209230593
43,m5~53-v1.tif,f1~12-v1.tif,102,1.2693332560917878
44,m2~24-v1.tif,f1~11-v1.tif,102,1.4314671221947373
45,m5~52-v1.tif,f3~35-v1.tif,102,1.2592662308855262
46,m2~26-v1.tif,f3~33-v1.tif,102,1.100201300203694
47,m4~42-v1.tif,f1~16-v1.tif,102,1.216283570183968
48,m4~42-v1.tif,f5~51-v1.tif,102,1.4238092639672035
49,m4~43-v1.tif,f1~12-v1.tif,102,1.3617685002899296
50,m5~53-v1.tif,f2~26-v1.tif,102,1.2724156117895384
51,m2~26-v1.tif,f5~58-v1.tif,102,1.3386397344348588
52,m3~35-v1.tif,f4~46-v1.tif,102,1.1526982357521038
53,m4~42-v1.tif,f3~37-v1.tif,102,1.198735756367455
54,m1~19-v1.tif,f5~58-v1.tif,102,1.0218514881697014
55,m1~17-v1.tif,f5~56-v1.tif,102,1.2479162609811274
56,m4~43-v1.tif,f3~33-v1.tif,102,1.4052463558451906
57,m5~53-v1.tif,f5~56-v1.tif,102,1.3350684287676704
58,m1~17-v1.tif,f2~26-v1.tif,102,1.137208609296956
59,m1~17-v1.tif,f2~22-v1.tif,102,1.321449550452537
60,m4~410-v1.tif,f3~35-v1.tif,102,1.1273054449644024
61,m1~18-v1.tif,f4~43-v1.tif,102,1.0342001150157958
62,m2~29-v1.tif,f3~31-v1.tif,102,1.107382426451837
63,m4~43-v1.tif,f3~36-v1.tif,102,1.0959038292312557
64,m4~42-v1.tif,f1~11-v1.tif,102,1.2410901467028674
65,m4~43-v1.tif,f5~51-v1.tif,102,1.3154772807793713
66,m1~19-v1.tif,f3~33-v1.tif,102,1.1800428367695484
67,m1~15-v1.tif,f4~46-v1.tif,102,1.377436875812951
68,m1~12-v1.tif,f3~31-v1.tif,102,1.2545823694190275
69,m5~51-v1.tif,f3~36-v1.tif,102,1.3939160628464045
70,m5~51-v1.tif,f5~54-v1.tif,102,1.486031345678426
71,m4~43-v1.tif,f4~45-v1.tif,102,1.1052915931537024
72,m3~36-v1.tif,f1~11-v1.tif,102,1.1146109788950984
73,m1~12-v1.tif,f3~35-v1.tif,102,1.098660201749278
74,m4~47-v1.tif,f3~35-v1.tif,102,1.315872747500253
75,m2~27-v1.tif,f2~22-v1.tif,102,1.4846735344917688
76,m4~43-v1.tif,f3~31-v1.tif,102,1.405489136592979
77,m2~24-v1.tif,f2~22-v1.tif,102,1.4651831315900061
78,m1~19-v1.tif,f5~54-v1.tif,102,1.14735550747235
79,m1~17-v1.tif,f1~11-v1.tif,102,1.314296908635403
80,m1~12-v1.tif,f3~33-v1.tif,102,1.165041203892972
81,m2~29-v1.tif,f2~22-v1.tif,102,1.4008130316087601
82,m3~36-v1.tif,f1~11-v1.tif,102,1.2621379200305334
83,m1~18-v1.tif,f3~35-v1.tif,102,1.2540872289214358
84,m5~51-v1.tif,f3~33-v1.tif,102,1.2714057767070999
85,m2~28-v1.tif,f3~31-v1.tif,102,1.0430358868893543
86,m5~53-v1.tif,f5~58-v1.tif,102,1.0357852746873446
87,m5~53-v1.tif,f4~43-v1.tif,102,1.343935211024421
88,m2~24-v1.tif,f3~33-v1.tif,102,1.3926867486757941
89,m5~51-v1.tif,f4~46-v1.tif,102,1.287747786485245
90,m3~34-v1.tif,f3~36-v1.tif,102,1.3789714736116028
91,m3~36-v1.tif,f1~12-v1.tif,102,1.1629026037759602
92,m1~19-v1.tif,f1~16-v1.tif,102,1.0228805885590824
93,m4~48-v1.tif,f5~58-v1.tif,102,1.3603092848933143
94,m4~410-v1.tif,f3~33-v1.tif,102,1.2254069001433678
95,m5~52-v1.tif,f5~51-v1.tif,102,1.2672453386469946
96,m2~29-v1.tif,f4~45-v1.tif,102,1.2766243628386842
97,m2~28-v1.tif,f3~31-v1.tif,102,1.2917569560518272
98,m3~35-v1.tif,f2~26-v1.tif,102,1.1626240583273368
99,m4~42-v1.tif,f5~58-v1.tif,102,1.3942179074103482
100,m1~12-v1.tif,f3~33-v1.tif,102,1.1395299556040062
101,m4~48-v1.tif,f3~37-v1.tif,102,1.4109752332321803
102,m3~35-v1.tif,f3~33-v1.tif,102,1.4871518431400617
103,m3~36-v1.tif,f4~43-v1.tif,102,1.229999768070648
104,m1~18-v1.tif,f1~16-v1.tif,102,1.396702393950861
105,m3~35-v1.tif,f3~35-v1.tif,102,1.2922638388187944
106,m4~43-v1.tif,f5~59-v1.tif,102,1.492429827300669
107,m3~36-v1.tif,f5~51-v1.tif,102,1.0893046440258138
108,m2~24-v1.tif,f5~56-v1.tif,102,1.4434379802791044
109,m4~410-v1.tif,f5~51-v1.tif,102,1.2881242619872784
110,m4~42-v1.tif,f2~22-v1.tif,102,1.2458021585961991
111,m1~18-v1.tif,f2~22-v1.tif,102,1.1999166460053747
112,m2~29-v1.tif,f4~45-v1.tif,102,1.4675464024851812
113,m3~34-v1.tif,f1~12-v1.tif,102,1.1107846834428825
114,m2~27-v1.tif,f5~59-v1.tif,102,1.47795664247959
115,m3~34-v1.tif,f4~46-v1.tif,102,1.2016698224396605
116,m1~18-v1.tif,f1~16-v1.tif,102,1.3547586941900276
117,m2~29-v1.tif,f4~46-v1.tif,102,1.3280481389432683
