trial,m_image,f_image,p_id_solution,iti
0,m4~47-v1.tif,f3~37-v1.tif,102,1.0803747580793726
1,m3~34-v1.tif,f4~46-v1.tif,102,1.497478229534915
2,m4~410-v1.tif,f3~35-v1.tif,102,1.3400024320813624
3,m4~43-v1.tif,f5~56-v1.tif,102,1.3920266313713254
4,m1~19-v1.tif,f5~58-v1.tif,102,1.2215302412743663
5,m2~24-v1.tif,f1~16-v1.tif,102,1.3955956358683939
6,m3~34-v1.tif,f2~26-v1.tif,102,1.1533595877419138
7,m1~17-v1.tif,f3~31-v1.tif,102,1.3832358824668387
8,m2~27-v1.tif,f1~11-v1.tif,102,1.006913484720308
9,m2~26-v1.tif,f4~43-v1.tif,102,1.100948416052068
10,m5~52-v1.tif,f5~59-v1.tif,102,1.3338377165584323
11,m2~26-v1.tif,f5~56-v1.tif,102,1.2941469630835365
12,m1~12-v1.tif,f1~16-v1.tif,102,1.4891800773111834
13,m1~15-v1.tif,f5~58-v1.tif,102,1.479232853411839
14,m4~47-v1.tif,f3~36-v1.tif,102,1.0003430411190786
15,m2~27-v1.tif,f5~59-v1.tif,102,1.0953531370465264
16,m4~410-v1.tif,f1~12-v1.tif,102,1.1673033338342684
17,m4~42-v1.tif,f3~31-v1.tif,102,1.45684345719902
18,m1~12-v1.tif,f1~16-v1.tif,102,1.3487299762320362
19,m2~27-v1.tif,f3~37-v1.tif,102,1.353661771659708
20,m5~52-v1.tif,f5~54-v1.tif,102,1.1442603064006833
21,m4~42-v1.tif,f5~58-v1.tif,102,1.1516826218949499
22,m1~17-v1.tif,f5~51-v1.tif,102,1.422329734172089
23,m2~29-v1.tif,f5~59-v1.tif,102,1.3556692413214702
24,m4~48-v1.tif,f1~11-v1.tif,102,1.4174984085259417
25,m5~53-v1.tif,f5~54-v1.tif,102,1.4175885729692947
26,m4~42-v1.tif,f2~22-v1.tif,102,1.2860763502846075
27,m3~36-v1.tif,f5~59-v1.tif,102,1.4571195905560983
28,m3~35-v1.tif,f4~46-v1.tif,102,1.4065940452066692
29,m2~29-v1.tif,f5~58-v1.tif,102,1.088846513779672
30,m1~19-v1.tif,f3~33-v1.tif,102,1.4935584977798155
31,m2~29-v1.tif,f2~21-v1.tif,102,1.4866991101228149
32,m4~43-v1.tif,f3~35-v1.tif,102,1.4394296506843833
33,m4~42-v1.tif,f2~26-v1.tif,102,1.164983473075539
34,m3~36-v1.tif,f4~43-v1.tif,102,1.0757363107463405
35,m4~410-v1.tif,f3~35-v1.tif,102,1.3089183446688704
36,m4~47-v1.tif,f5~56-v1.tif,102,1.4386896765128228
37,m2~27-v1.tif,f4~43-v1.tif,102,1.4164848635821303
38,m2~29-v1.tif,f3~31-v1.tif,102,1.1430631740276285
39,m4~47-v1.tif,f5~51-v1.tif,102,1.4592509772890847
40,m5~51-v1.tif,f3~33-v1.tif,102,1.4607968665302342
41,m4~48-v1.tif,f5~58-v1.tif,102,1.166173419310917
42,m5~52-v1.tif,f2~22-v1.tif,102,1.2576519472082912
43,m3~34-v1.tif,f3~33-v1.tif,102,1.0472452870429145
44,m2~28-v1.tif,f3~36-v1.tif,102,1.2059303252541964
45,m3~35-v1.tif,f3~37-v1.tif,102,1.1266154690866346
46,m1~18-v1.tif,f1~16-v1.tif,102,1.3433207701798402
47,m2~27-v1.tif,f4~46-v1.tif,102,1.1997030227541245
48,m2~24-v1.tif,f5~54-v1.tif,102,1.1007612322839675
49,m2~27-v1.tif,f5~59-v1.tif,102,1.2842316119308275
50,m5~53-v1.tif,f5~54-v1.tif,102,1.4297937890702022
51,m3~34-v1.tif,f2~21-v1.tif,102,1.1060065914951853
52,m3~36-v1.tif,f4~43-v1.tif,102,1.2858684698587517
53,m1~15-v1.tif,f2~21-v1.tif,102,1.1087404132394962
54,m3~35-v1.tif,f5~56-v1.tif,102,1.434787731313042
55,m3~35-v1.tif,f4~46-v1.tif,102,1.4341650797475067
56,m1~12-v1.tif,f1~12-v1.tif,102,1.4763047736451929
57,m4~42-v1.tif,f5~54-v1.tif,102,1.1320931822644489
58,m2~26-v1.tif,f1~12-v1.tif,102,1.3476854574860142
59,m2~27-v1.tif,f5~54-v1.tif,102,1.3769670437065566
60,m5~53-v1.tif,f3~35-v1.tif,102,1.0381901610178947
61,m1~18-v1.tif,f1~11-v1.tif,102,1.1825951501878906
62,m1~17-v1.tif,f5~58-v1.tif,102,1.2555152787075865
63,m1~18-v1.tif,f5~54-v1.tif,102,1.0403234929856517
64,m1~15-v1.tif,f3~35-v1.tif,102,1.1520444064889352
65,m3~36-v1.tif,f2~21-v1.tif,102,1.3479689013552298
66,m4~42-v1.tif,f5~59-v1.tif,102,1.42484268714972
67,m1~18-v1.tif,f5~54-v1.tif,102,1.2235282702480355
68,m3~34-v1.tif,f5~58-v1.tif,102,1.2695354960899723
69,m3~35-v1.tif,f5~58-v1.tif,102,1.3684589099940394
70,m4~42-v1.tif,f3~33-v1.tif,102,1.4385928368494292
71,m1~19-v1.tif,f5~51-v1.tif,102,1.4652429290321831
72,m4~43-v1.tif,f1~16-v1.tif,102,1.3404580293519286
73,m1~12-v1.tif,f4~45-v1.tif,102,1.3853147511244406
74,m1~15-v1.tif,f4~43-v1.tif,102,1.1518649162739671
75,m1~18-v1.tif,f5~56-v1.tif,102,1.0077750457358823
76,m1~17-v1.tif,f5~59-v1.tif,102,1.1586477283128065
77,m4~42-v1.tif,f5~58-v1.tif,102,1.4567245869381433
78,m1~12-v1.tif,f3~37-v1.tif,102,1.4338594452487472
79,m1~17-v1.tif,f3~35-v1.tif,102,1.051636214463968
80,m5~51-v1.tif,f1~11-v1.tif,102,1.0017597226325765
81,m2~26-v1.tif,f3~31-v1.tif,102,1.1396974233393697
82,m4~48-v1.tif,f2~21-v1.tif,102,1.429822137127543
83,m3~35-v1.tif,f4~45-v1.tif,102,1.1368625984352791
84,m2~26-v1.tif,f1~12-v1.tif,102,1.0962338906936329
85,m2~26-v1.tif,f3~36-v1.tif,102,1.4887400017414492
86,m2~29-v1.tif,f3~36-v1.tif,102,1.2216845939794974
87,m5~52-v1.tif,f5~54-v1.tif,102,1.4081543904219131
88,m1~19-v1.tif,f4~43-v1.tif,102,1.4899932612753668
89,m5~53-v1.tif,f3~33-v1.tif,102,1.4721535679822275
90,m5~53-v1.tif,f1~11-v1.tif,102,1.279362241529111
91,m1~19-v1.tif,f4~43-v1.tif,102,1.2995536314774585
92,m4~47-v1.tif,f2~21-v1.tif,102,1.3205574582893602
93,m2~28-v1.tif,f3~37-v1.tif,102,1.2660375131338315
94,m4~47-v1.tif,f5~56-v1.tif,102,1.389607471332166
95,m2~26-v1.tif,f3~37-v1.tif,102,1.3995943424912385
96,m2~27-v1.tif,f4~45-v1.tif,102,1.0450229250972733
97,m4~43-v1.tif,f3~33-v1.tif,102,1.4060055214115483
98,m1~19-v1.tif,f1~12-v1.tif,102,1.300404104577143
99,m5~53-v1.tif,f4~45-v1.tif,102,1.3826012378866972
100,m2~29-v1.tif,f4~43-v1.tif,102,1.4072532855266542
101,m5~52-v1.tif,f5~51-v1.tif,102,1.177157443987603
102,m2~27-v1.tif,f4~45-v1.tif,102,1.4442853950762968
103,m1~19-v1.tif,f5~54-v1.tif,102,1.093654371021438
104,m5~53-v1.tif,f4~43-v1.tif,102,1.2515768751287173
105,m1~19-v1.tif,f4~43-v1.tif,102,1.1644846746866346
106,m2~29-v1.tif,f2~26-v1.tif,102,1.124191014555039
107,m1~15-v1.tif,f4~43-v1.tif,102,1.3455369930564414
108,m1~12-v1.tif,f2~21-v1.tif,102,1.4745126647852236
109,m1~19-v1.tif,f5~56-v1.tif,102,1.215448044348817
110,m4~410-v1.tif,f1~11-v1.tif,102,1.4713560208398406
111,m1~19-v1.tif,f3~31-v1.tif,102,1.321321915840984
112,m2~27-v1.tif,f5~51-v1.tif,102,1.3727835394832777
113,m1~12-v1.tif,f4~45-v1.tif,102,1.0986778823840861
114,m2~28-v1.tif,f3~35-v1.tif,102,1.4430985014035707
115,m1~12-v1.tif,f3~36-v1.tif,102,1.2033938687981283
116,m5~53-v1.tif,f4~45-v1.tif,102,1.0087815263672155
117,m3~34-v1.tif,f5~51-v1.tif,102,1.3720082154915363
118,m5~51-v1.tif,f5~58-v1.tif,102,1.1801355972292906
119,m2~24-v1.tif,f5~58-v1.tif,102,1.2686004716351609
120,m4~43-v1.tif,f3~31-v1.tif,102,1.128047943536993
121,m1~12-v1.tif,f3~36-v1.tif,102,1.0329609600040994
122,m1~17-v1.tif,f2~26-v1.tif,102,1.1832835681136324
123,m1~18-v1.tif,f4~45-v1.tif,102,1.314063741220052
124,m4~43-v1.tif,f2~22-v1.tif,102,1.3337536568722872
125,m4~43-v1.tif,f4~46-v1.tif,102,1.2117898467575339
126,m5~52-v1.tif,f3~31-v1.tif,102,1.2216302095936145
127,m1~12-v1.tif,f1~16-v1.tif,102,1.4677851044134829
128,m4~42-v1.tif,f2~26-v1.tif,102,1.0769815621570664
129,m2~29-v1.tif,f4~43-v1.tif,102,1.3057434132461343
130,m5~53-v1.tif,f2~22-v1.tif,102,1.3682493808096827
131,m4~48-v1.tif,f1~12-v1.tif,102,1.1707006232078006
132,m2~27-v1.tif,f4~43-v1.tif,102,1.3713738304496639
133,m1~19-v1.tif,f4~46-v1.tif,102,1.0419627695513713
134,m5~52-v1.tif,f2~21-v1.tif,102,1.271625913183768
135,m4~42-v1.tif,f1~11-v1.tif,102,1.2011960976602813
136,m5~51-v1.tif,f2~26-v1.tif,102,1.1510293504562903
137,m4~47-v1.tif,f3~36-v1.tif,102,1.4749454065172434
138,m4~43-v1.tif,f3~31-v1.tif,102,1.2323837801246809
139,m2~28-v1.tif,f3~36-v1.tif,102,1.421327613491898
140,m1~15-v1.tif,f1~16-v1.tif,102,1.0227812961852951
141,m1~19-v1.tif,f2~26-v1.tif,102,1.4633486377025173
142,m5~52-v1.tif,f3~35-v1.tif,102,1.3748764707277275
143,m1~12-v1.tif,f3~37-v1.tif,102,1.2456943223582182
144,m4~48-v1.tif,f3~31-v1.tif,102,1.4187849790101243
145,m5~51-v1.tif,f4~46-v1.tif,102,1.07115161497678
146,m1~18-v1.tif,f1~12-v1.tif,102,1.488600370087113
147,m1~18-v1.tif,f5~56-v1.tif,102,1.4535881389040972
148,m1~18-v1.tif,f2~22-v1.tif,102,1.2323397160432703
149,m2~24-v1.tif,f3~31-v1.tif,102,1.0324135640870173
150,m1~19-v1.tif,f3~37-v1.tif,102,1.0938461551530594
151,m1~15-v1.tif,f2~22-v1.tif,102,1.2277766889931645
152,m4~48-v1.tif,f5~59-v1.tif,102,1.2940283736944347
153,m3~34-v1.tif,f3~31-v1.tif,102,1.4548046264436238
154,m4~43-v1.tif,f5~56-v1.tif,102,1.461372963638039
155,m2~24-v1.tif,f3~37-v1.tif,102,1.100492216188905
156,m1~15-v1.tif,f3~36-v1.tif,102,1.1986094254685904
157,m4~42-v1.tif,f4~46-v1.tif,102,1.0597379216874967
158,m1~19-v1.tif,f2~26-v1.tif,102,1.069471254188477
159,m4~47-v1.tif,f5~59-v1.tif,102,1.3234154979823878
160,m2~27-v1.tif,f4~45-v1.tif,102,1.205258028569276
161,m5~51-v1.tif,f4~45-v1.tif,102,1.1004712905510594
162,m2~27-v1.tif,f4~45-v1.tif,102,1.1041361271859378
163,m4~47-v1.tif,f3~37-v1.tif,102,1.2037055663989387
164,m1~17-v1.tif,f4~45-v1.tif,102,1.0382798161510878
165,m3~35-v1.tif,f3~36-v1.tif,102,1.1452951309340498
166,m4~43-v1.tif,f3~35-v1.tif,102,1.0682382060005309
167,m1~15-v1.tif,f5~58-v1.tif,102,1.1196031359816807
168,m1~15-v1.tif,f2~21-v1.tif,102,1.0460737024633824
169,m4~43-v1.tif,f3~31-v1.tif,102,1.1865050003528992
170,m1~15-v1.tif,f2~21-v1.tif,102,1.1202292221807433
171,m2~27-v1.tif,f3~31-v1.tif,102,1.0423688480505344
172,m1~15-v1.tif,f4~46-v1.tif,102,1.078080436483695
173,m4~42-v1.tif,f4~45-v1.tif,102,1.1088631132859526
174,m3~34-v1.tif,f5~56-v1.tif,102,1.3425553349982051
175,m2~29-v1.tif,f5~56-v1.tif,102,1.0328550382626012
176,m3~34-v1.tif,f1~16-v1.tif,102,1.111684594825562
177,m3~35-v1.tif,f1~16-v1.tif,102,1.496243063150105
178,m1~18-v1.tif,f2~21-v1.tif,102,1.4493878061994412
179,m3~36-v1.tif,f1~11-v1.tif,102,1.212136048099569
180,m2~24-v1.tif,f3~33-v1.tif,102,1.3962391401105643
181,m2~24-v1.tif,f2~21-v1.tif,102,1.0193151109511767
182,m4~47-v1.tif,f1~12-v1.tif,102,1.1512557923072233
183,m4~42-v1.tif,f5~58-v1.tif,102,1.3185097626074667
184,m5~51-v1.tif,f5~58-v1.tif,102,1.3307216642304853
185,m1~15-v1.tif,f3~37-v1.tif,102,1.0602848136667056
186,m1~18-v1.tif,f1~11-v1.tif,102,1.3924133276825046
187,m5~52-v1.tif,f2~22-v1.tif,102,1.1880632989985236
188,m5~53-v1.tif,f3~36-v1.tif,102,1.182325179871956
189,m3~36-v1.tif,f1~11-v1.tif,102,1.4299763139278738
190,m2~26-v1.tif,f5~58-v1.tif,102,1.4756981978448875
191,m2~26-v1.tif,f3~37-v1.tif,102,1.014065333105087
192,m2~24-v1.tif,f3~33-v1.tif,102,1.3166443482394903
193,m2~26-v1.tif,f5~58-v1.tif,102,1.263270499375156
194,m2~24-v1.tif,f3~33-v1.tif,102,1.224705120589555
195,m1~18-v1.tif,f4~45-v1.tif,102,1.3663250574042125
196,m1~17-v1.tif,f3~36-v1.tif,102,1.4502689051765514
197,m2~29-v1.tif,f3~36-v1.tif,102,1.4443043441782086
198,m3~35-v1.tif,f5~56-v1.tif,102,1.4816340240845056
199,m4~42-v1.tif,f2~26-v1.tif,102,1.4238311037479603
200,m3~34-v1.tif,f1~11-v1.tif,102,1.1865143987842204
201,m2~24-v1.tif,f3~35-v1.tif,102,1.4989632933132562
202,m4~47-v1.tif,f1~12-v1.tif,102,1.0553268852267914
203,m5~53-v1.tif,f2~26-v1.tif,102,1.227149950093751
204,m4~43-v1.tif,f3~35-v1.tif,102,1.0882875674735835
205,m3~35-v1.tif,f4~45-v1.tif,102,1.0613207384979053
206,m2~24-v1.tif,f3~33-v1.tif,102,1.1167326325919955
207,m4~47-v1.tif,f3~36-v1.tif,102,1.1383195456766448
208,m2~24-v1.tif,f5~59-v1.tif,102,1.3242310818350662
209,m1~12-v1.tif,f1~11-v1.tif,102,1.2222467410771816
210,m5~51-v1.tif,f2~22-v1.tif,102,1.1914518344148577
211,m1~18-v1.tif,f2~22-v1.tif,102,1.2572489851829833
212,m5~53-v1.tif,f3~31-v1.tif,102,1.326780266353624
213,m4~47-v1.tif,f2~21-v1.tif,102,1.4564529611752222
214,m1~12-v1.tif,f3~31-v1.tif,102,1.3150713696028098
215,m4~48-v1.tif,f2~26-v1.tif,102,1.4239106017338639
216,m4~47-v1.tif,f3~36-v1.tif,102,1.3003498391450283
217,m4~43-v1.tif,f1~12-v1.tif,102,1.422615440499193
218,m2~24-v1.tif,f1~12-v1.tif,102,1.2091735253289824
219,m4~42-v1.tif,f3~37-v1.tif,102,1.0093650662975073
220,m3~34-v1.tif,f1~16-v1.tif,102,1.4033976811541709
221,m3~35-v1.tif,f3~37-v1.tif,102,1.4175142992955325
222,m5~51-v1.tif,f4~43-v1.tif,102,1.275761537860323
223,m1~15-v1.tif,f3~35-v1.tif,102,1.4016176398695075
224,m5~51-v1.tif,f2~22-v1.tif,102,1.432993031194253
225,m2~28-v1.tif,f3~36-v1.tif,102,1.4582074666198293
226,m5~52-v1.tif,f3~37-v1.tif,102,1.469946320816844
227,m5~52-v1.tif,f4~46-v1.tif,102,1.139657384812976
228,m2~26-v1.tif,f3~37-v1.tif,102,1.047719906884416
229,m2~27-v1.tif,f3~33-v1.tif,102,1.3186166312332537
230,m3~35-v1.tif,f5~59-v1.tif,102,1.0444540029455247
231,m2~24-v1.tif,f3~37-v1.tif,102,1.1533529884539548
232,m2~29-v1.tif,f5~58-v1.tif,102,1.317963028001881
233,m1~18-v1.tif,f1~11-v1.tif,102,1.3681276282493449
234,m1~15-v1.tif,f3~37-v1.tif,102,1.127994194906091
235,m2~28-v1.tif,f5~54-v1.tif,102,1.1033664232704294
236,m4~410-v1.tif,f5~59-v1.tif,102,1.453025221977873
237,m1~12-v1.tif,f2~22-v1.tif,102,1.001632722495664
238,m1~12-v1.tif,f1~12-v1.tif,102,1.0958719559723042
239,m2~27-v1.tif,f2~22-v1.tif,102,1.3580676870957555
240,m2~29-v1.tif,f3~35-v1.tif,102,1.0986889986540438
241,m3~36-v1.tif,f5~51-v1.tif,102,1.3073059199642174
242,m4~410-v1.tif,f4~45-v1.tif,102,1.4990584371058944
243,m2~26-v1.tif,f3~33-v1.tif,102,1.3273855152686629
244,m5~51-v1.tif,f3~33-v1.tif,102,1.202270516796123
245,m1~19-v1.tif,f4~45-v1.tif,102,1.0650438297874603
246,m2~27-v1.tif,f5~58-v1.tif,102,1.0405823495766486
247,m2~27-v1.tif,f1~12-v1.tif,102,1.0469092845238972
248,m3~34-v1.tif,f2~21-v1.tif,102,1.014295213892557
249,m4~48-v1.tif,f4~45-v1.tif,102,1.1146412644802157
250,m2~26-v1.tif,f3~33-v1.tif,102,1.4110438803796752
