trial,m_image,f_image,p_id_solution,iti
0,m4~47-v1.tif,f3~31-v1.tif,102,1.1080026842493886
1,m4~48-v1.tif,f5~59-v1.tif,102,1.0617122424992136
2,m5~53-v1.tif,f3~36-v1.tif,102,1.0549385407458645
3,m1~12-v1.tif,f4~43-v1.tif,102,1.41652257609872
4,m2~28-v1.tif,f1~16-v1.tif,102,1.2643172181483824
5,m3~36-v1.tif,f3~36-v1.tif,102,1.092235943336364
6,m2~24-v1.tif,f3~31-v1.tif,102,1.1986492042566992
7,m4~47-v1.tif,f5~56-v1.tif,102,1.4197500201613988
8,m4~42-v1.tif,f3~36-v1.tif,102,1.2519593385766097
9,m1~15-v1.tif,f5~54-v1.tif,102,1.038054514910223
10,m3~35-v1.tif,f2~21-v1.tif,102,1.012245346087764
11,m1~17-v1.tif,f2~22-v1.tif,102,1.4218662229167767
12,m5~52-v1.tif,f1~16-v1.tif,102,1.3987359362447265
13,m2~28-v1.tif,f5~54-v1.tif,102,1.1510246189346263
14,m5~52-v1.tif,f1~12-v1.tif,102,1.3704005986225969
15,m4~42-v1.tif,f5~54-v1.tif,102,1.1117363801355815
16,m3~34-v1.tif,f5~51-v1.tif,102,1.2067036071549466
17,m2~27-v1.tif,f1~12-v1.tif,102,1.2763017482007433
18,m1~18-v1.tif,f5~56-v1.tif,102,1.1875199394395473
19,m1~19-v1.tif,f2~21-v1.tif,102,1.4981491231792003
20,m3~34-v1.tif,f3~31-v1.tif,102,1.1160045208863432
21,m4~48-v1.tif,f5~51-v1.tif,102,1.2727512781266568
22,m1~19-v1.tif,f2~26-v1.tif,102,1.4029112966584327
23,m4~410-v1.tif,f5~54-v1.tif,102,1.3910834521224382
24,m3~35-v1.tif,f2~21-v1.tif,102,1.4560408017520992
25,m4~43-v1.tif,f5~58-v1.tif,102,1.380348008366933
26,m4~47-v1.tif,f3~35-v1.tif,102,1.0269117393528042
27,m3~34-v1.tif,f2~26-v1.tif,102,1.445457785823354
28,m3~36-v1.tif,f3~31-v1.tif,102,1.0937441751483297
29,m5~53-v1.tif,f5~59-v1.tif,102,1.4893561676871043
30,m4~42-v1.tif,f2~22-v1.tif,102,1.1222728315876989
31,m1~12-v1.tif,f5~56-v1.tif,102,1.4327049352252015
32,m2~24-v1.tif,f2~21-v1.tif,102,1.0625912607804808
33,m4~42-v1.tif,f4~46-v1.tif,102,1.2235960141368043
34,m5~51-v1.tif,f5~54-v1.tif,102,1.146570538268177
35,m4~410-v1.tif,f1~11-v1.tif,102,1.3114316949670966
36,m2~27-v1.tif,f3~37-v1.tif,102,1.4200877086420527
37,m4~47-v1.tif,f5~58-v1.tif,102,1.2722374962194083
38,m3~34-v1.tif,f1~12-v1.tif,102,1.011075637389977
39,m1~18-v1.tif,f5~59-v1.tif,102,1.4435634351423619
40,m4~43-v1.tif,f5~51-v1.tif,102,1.2197776035740027
41,m3~35-v1.tif,f3~36-v1.tif,102,1.212966655835184
42,m2~26-v1.tif,f3~31-v1.tif,102,1.3549623773503487
43,m5~51-v1.tif,f1~11-v1.tif,102,1.3078960097314711
44,m2~29-v1.tif,f5~59-v1.tif,102,1.063032354784145
45,m4~47-v1.tif,f5~56-v1.tif,102,1.230871018094133
46,m2~28-v1.tif,f5~54-v1.tif,102,1.241929124743204
47,m1~12-v1.tif,f4~46-v1.tif,102,1.2198792937309024
48,m5~51-v1.tif,f3~33-v1.tif,102,1.4184848383406563
49,m4~43-v1.tif,f4~46-v1.tif,102,1.4002682065135938
50,m4~43-v1.tif,f1~11-v1.tif,102,1.1569331735200652
51,m1~15-v1.tif,f5~58-v1.tif,102,1.4932085851942056
52,m1~15-v1.tif,f2~21-v1.tif,102,1.0124639687901038
53,m2~24-v1.tif,f3~35-v1.tif,102,1.399437235759961
54,m4~410-v1.tif,f2~26-v1.tif,102,1.4999816061568536
55,m2~28-v1.tif,f3~31-v1.tif,102,1.427599627901423
56,m4~48-v1.tif,f1~12-v1.tif,102,1.3843628132311077
57,m1~17-v1.tif,f1~16-v1.tif,102,1.0507508248799413
58,m2~24-v1.tif,f1~11-v1.tif,102,1.4835606170471018
59,m2~28-v1.tif,f4~46-v1.tif,102,1.3936906279535066
60,m2~27-v1.tif,f5~51-v1.tif,102,1.0386293542612681
61,m3~36-v1.tif,f5~59-v1.tif,102,1.0725848553195299
62,m1~12-v1.tif,f4~43-v1.tif,102,1.2754299836190373
63,m3~34-v1.tif,f3~31-v1.tif,102,1.107233725902873
64,m1~19-v1.tif,f5~59-v1.tif,102,1.247381716257713
65,m4~48-v1.tif,f1~12-v1.tif,102,1.2815851393290478
66,m4~43-v1.tif,f1~11-v1.tif,102,1.0775664616712475
67,m4~42-v1.tif,f3~31-v1.tif,102,1.4062841885152106
68,m3~35-v1.tif,f1~16-v1.tif,102,1.3501098469010941
69,m1~17-v1.tif,f5~54-v1.tif,102,1.196687889039036
70,m1~18-v1.tif,f3~36-v1.tif,102,1.4437545019046931
71,m1~17-v1.tif,f5~58-v1.tif,102,1.2889600416262064
72,m3~36-v1.tif,f5~59-v1.tif,102,1.3566800023127359
73,m2~29-v1.tif,f1~12-v1.tif,102,1.0591425712859024
74,m4~410-v1.tif,f5~59-v1.tif,102,1.055063804219304
75,m1~19-v1.tif,f5~56-v1.tif,102,1.3270352021086778
76,m4~410-v1.tif,f5~54-v1.tif,102,1.35168712129644
77,m5~52-v1.tif,f5~58-v1.tif,102,1.0576730066986573
78,m3~35-v1.tif,f2~26-v1.tif,102,1.2450326537137961
79,m1~15-v1.tif,f5~54-v1.tif,102,1.4500927737743363
80,m4~410-v1.tif,f4~46-v1.tif,102,1.0467169336516324
81,m1~12-v1.tif,f2~22-v1.tif,102,1.3147243005434186
82,m3~34-v1.tif,f1~12-v1.tif,102,1.457471397007642
83,m1~19-v1.tif,f3~35-v1.tif,102,1.3080714984473065
84,m5~52-v1.tif,f4~45-v1.tif,102,1.2446613897500578
85,m1~17-v1.tif,f3~35-v1.tif,102,1.294450313649371
86,m4~43-v1.tif,f3~36-v1.tif,102,1.0645382362634415
87,m4~47-v1.tif,f4~43-v1.tif,102,1.4588809846376019
88,m5~51-v1.tif,f3~37-v1.tif,102,1.483131400783755
89,m5~52-v1.tif,f4~43-v1.tif,102,1.1346031929860758
90,m2~24-v1.tif,f2~26-v1.tif,102,1.3361878718542055
91,m3~35-v1.tif,f3~36-v1.tif,102,1.2730039028981857
92,m1~19-v1.tif,f5~56-v1.tif,102,1.0670043283354218
93,m4~43-v1.tif,f2~21-v1.tif,102,1.3189922511501448
94,m2~27-v1.tif,f3~36-v1.tif,102,1.4307637827706303
95,m4~47-v1.tif,f2~21-v1.tif,102,1.207460714252099
96,m1~17-v1.tif,f5~58-v1.tif,102,1.2069375828762254
97,m3~35-v1.tif,f5~56-v1.tif,102,1.380026326657596
98,m2~29-v1.tif,f4~46-v1.tif,102,1.431594436025254
99,m3~36-v1.tif,f3~36-v1.tif,102,1.400793740386913
100,m1~17-v1.tif,f3~31-v1.tif,102,1.1255166146868014
101,m1~19-v1.tif,f3~35-v1.tif,102,1.255862646446295
102,m4~410-v1.tif,f5~58-v1.tif,102,1.0455671335093233
103,m4~42-v1.tif,f3~31-v1.tif,102,1.3940843291170975
104,m3~34-v1.tif,f3~37-v1.tif,102,1.0003640840108585
105,m4~47-v1.tif,f5~58-v1.tif,102,1.418713251550669
106,m3~36-v1.tif,f1~11-v1.tif,102,1.1648561305136096
107,m5~51-v1.tif,f3~37-v1.tif,102,1.2320146658215487
108,m4~48-v1.tif,f1~12-v1.tif,102,1.278537968840947
109,m4~410-v1.tif,f3~36-v1.tif,102,1.0439462300517781
110,m3~36-v1.tif,f3~37-v1.tif,102,1.417440360275935
111,m5~51-v1.tif,f3~33-v1.tif,102,1.4532810933648102
112,m1~18-v1.tif,f2~26-v1.tif,102,1.3490155835088968
113,m4~410-v1.tif,f3~31-v1.tif,102,1.2890446723400975
114,m2~27-v1.tif,f1~12-v1.tif,102,1.374000086938702
115,m3~34-v1.tif,f2~26-v1.tif,102,1.1021119758895626
116,m4~43-v1.tif,f5~56-v1.tif,102,1.0050192349505203
117,m4~48-v1.tif,f1~12-v1.tif,102,1.426352207093838
118,m1~17-v1.tif,f2~26-v1.tif,102,1.2302931350913795
119,m4~47-v1.tif,f3~36-v1.tif,102,1.3871199829433447
120,m3~36-v1.tif,f4~46-v1.tif,102,1.3646095211113556
121,m5~51-v1.tif,f3~36-v1.tif,102,1.21323956501065
122,m2~26-v1.tif,f3~36-v1.tif,102,1.1459142907759476
123,m2~24-v1.tif,f3~31-v1.tif,102,1.1187641867492073
124,m2~24-v1.tif,f1~16-v1.tif,102,1.159536197111051
125,m5~51-v1.tif,f2~21-v1.tif,102,1.201244713148014
