trial,m_image,f_image,p_id_solution,iti
0,m1~18-v1.tif,f1~12-v1.tif,102,1.2630077085174634
1,m4~43-v1.tif,f4~43-v1.tif,102,1.0597002422153898
2,m3~36-v1.tif,f5~59-v1.tif,102,1.1829685485593455
3,m4~47-v1.tif,f5~56-v1.tif,102,1.0020090705170819
4,m1~15-v1.tif,f1~11-v1.tif,102,1.4741673672590252
5,m2~27-v1.tif,f5~54-v1.tif,102,1.2616580035189304
6,m1~17-v1.tif,f3~37-v1.tif,102,1.3376524968908439
7,m3~35-v1.tif,f5~59-v1.tif,102,1.3765889883604816
8,m4~47-v1.tif,f5~54-v1.tif,102,1.2720212322393518
9,m5~51-v1.tif,f3~36-v1.tif,102,1.3919104211405977
10,m4~43-v1.tif,f5~59-v1.tif,102,1.4657767957544279
11,m5~53-v1.tif,f3~35-v1.tif,102,1.2127565182162732
12,m1~15-v1.tif,f5~59-v1.tif,102,1.0100922241805437
13,m5~53-v1.tif,f1~11-v1.tif,102,1.027548733779274
14,m1~18-v1.tif,f2~21-v1.tif,102,1.3567328422566087
15,m4~42-v1.tif,f2~21-v1.tif,102,1.2305159700708146
16,m2~28-v1.tif,f1~11-v1.tif,102,1.0555853268106385
17,m4~42-v1.tif,f2~22-v1.tif,102,1.01411401654493
18,m4~42-v1.tif,f3~37-v1.tif,102,1.2265845098418995
19,m4~42-v1.tif,f2~26-v1.tif,102,1.2783440905923877
20,m2~28-v1.tif,f3~37-v1.tif,102,1.4459855879680954
21,m4~410-v1.tif,f3~31-v1.tif,102,1.0656577049678222
22,m1~12-v1.tif,f4~46-v1.tif,102,1.0922282848465672
23,m3~36-v1.tif,f1~12-v1.tif,102,1.4556747942383392
24,m4~43-v1.tif,f3~36-v1.tif,102,1.3579058143364895
25,m1~15-v1.tif,f4~45-v1.tif,102,1.0240544753755805
26,m1~18-v1.tif,f4~43-v1.tif,102,1.4828915818864963
27,m2~29-v1.tif,f5~56-v1.tif,102,1.3293785568210392
28,m3~34-v1.tif,f5~59-v1.tif,102,1.0522747988554757
29,m3~35-v1.tif,f3~37-v1.tif,102,1.2432239096996138
30,m3~36-v1.tif,f5~58-v1.tif,102,1.3425890839832828
31,m2~26-v1.tif,f2~26-v1.tif,102,1.4674285520118753
32,m3~36-v1.tif,f1~11-v1.tif,102,1.0799416191386775
33,m2~27-v1.tif,f3~35-v1.tif,102,1.2091382888619318
34,m4~47-v1.tif,f2~22-v1.tif,102,1.1775690078410608
35,m4~43-v1.tif,f1~16-v1.tif,102,1.0111180057417535
36,m5~53-v1.tif,f2~22-v1.tif,102,1.3898197543920179
37,m1~19-v1.tif,f3~33-v1.tif,102,1.038600331608415
38,m2~29-v1.tif,f2~21-v1.tif,102,1.4006666692675722
39,m4~42-v1.tif,f4~45-v1.tif,102,1.3224272278984526
40,m3~34-v1.tif,f3~31-v1.tif,102,1.4276899439577664
41,m4~43-v1.tif,f5~58-v1.tif,102,1.3906557121032497
42,m5~51-v1.tif,f5~59-v1.tif,102,1.000185454724111
43,m3~35-v1.tif,f3~37-v1.tif,102,1.046506421533557
44,m2~24-v1.tif,f2~21-v1.tif,102,1.0231811568720075
45,m4~47-v1.tif,f4~43-v1.tif,102,1.2559174180488712
46,m4~43-v1.tif,f1~12-v1.tif,102,1.4043415361791673
47,m5~51-v1.tif,f5~51-v1.tif,102,1.0874287084097816
48,m1~17-v1.tif,f3~33-v1.tif,102,1.4434765675033556
49,m4~43-v1.tif,f2~22-v1.tif,102,1.2173233595461972
