trial,m_image,f_image,p_id_solution,iti
0,m1~19-v1.tif,f5~54-v1.tif,102,1.017220259416097
1,m4~410-v1.tif,f1~16-v1.tif,102,1.064392152930727
2,m5~51-v1.tif,f3~31-v1.tif,102,1.0650113065518596
3,m1~19-v1.tif,f5~59-v1.tif,102,1.114138573706011
4,m1~19-v1.tif,f4~46-v1.tif,102,1.2100345027068862
5,m2~29-v1.tif,f4~43-v1.tif,102,1.0463575525213304
6,m4~47-v1.tif,f3~31-v1.tif,102,1.4611430607095186
7,m2~29-v1.tif,f5~54-v1.tif,102,1.1412891710123203
8,m2~29-v1.tif,f3~37-v1.tif,102,1.4444101873437936
9,m1~19-v1.tif,f2~26-v1.tif,102,1.2970598623817164
10,m1~17-v1.tif,f2~22-v1.tif,102,1.3574392390698584
11,m1~17-v1.tif,f5~51-v1.tif,102,1.4006933308866538
12,m4~43-v1.tif,f3~35-v1.tif,102,1.3616900953480549
13,m3~36-v1.tif,f1~16-v1.tif,102,1.3365992567060625
14,m1~18-v1.tif,f4~45-v1.tif,102,1.2737933579415373
15,m2~24-v1.tif,f5~51-v1.tif,102,1.4789647297940587
16,m2~24-v1.tif,f1~11-v1.tif,102,1.3801636134518107
17,m5~53-v1.tif,f4~45-v1.tif,102,1.3307923955233076
18,m1~18-v1.tif,f2~26-v1.tif,102,1.0729142201133768
19,m4~42-v1.tif,f1~16-v1.tif,102,1.1119122447264298
20,m1~12-v1.tif,f4~46-v1.tif,102,1.0430973988299124
21,m1~18-v1.tif,f1~11-v1.tif,102,1.2007647382485203
22,m3~34-v1.tif,f5~56-v1.tif,102,1.4456296097661723
23,m3~34-v1.tif,f3~37-v1.tif,102,1.3126275466152837
24,m1~12-v1.tif,f3~31-v1.tif,102,1.1565492064879757
25,m1~19-v1.tif,f3~35-v1.tif,102,1.265436062247865
26,m5~51-v1.tif,f5~59-v1.tif,102,1.403561551162402
27,m2~27-v1.tif,f3~31-v1.tif,102,1.1336730077623185
28,m1~19-v1.tif,f5~54-v1.tif,102,1.4354354418613993
29,m4~43-v1.tif,f4~45-v1.tif,102,1.4621111440119634
30,m4~42-v1.tif,f3~35-v1.tif,102,1.0580349863347058
31,m1~12-v1.tif,f1~12-v1.tif,102,1.228781991469974
32,m5~53-v1.tif,f4~46-v1.tif,102,1.1004230316202666
33,m4~42-v1.tif,f5~58-v1.tif,102,1.1967961116858392
34,m4~42-v1.tif,f5~54-v1.tif,102,1.0576896175406416
35,m2~26-v1.tif,f2~26-v1.tif,102,1.4024093679004273
36,m2~28-v1.tif,f5~51-v1.tif,102,1.29848611641139
37,m3~34-v1.tif,f4~43-v1.tif,102,1.0490234157966007
38,m3~35-v1.tif,f2~22-v1.tif,102,1.282038464731945
39,m1~19-v1.tif,f3~31-v1.tif,102,1.2749273998763497
