trial,m_image,f_image,p_id_solution,iti
0,m4~410-v1.tif,f2~21-v1.tif,102,1.0444540029455247
1,m2~27-v1.tif,f3~37-v1.tif,102,1.1637722946548006
2,m1~18-v1.tif,f3~33-v1.tif,102,1.1840272056648695
3,m1~18-v1.tif,f5~54-v1.tif,102,1.0537632416186895
4,m3~34-v1.tif,f3~37-v1.tif,102,1.187904838965258
5,m4~47-v1.tif,f1~16-v1.tif,102,1.3975747818089144
6,m4~42-v1.tif,f2~26-v1.tif,102,1.330721664230485
7,m5~53-v1.tif,f3~31-v1.tif,102,1.4155082068353495
8,m1~19-v1.tif,f5~58-v1.tif,102,1.461758512176893
9,m3~35-v1.tif,f5~56-v1.tif,102,1.4462627010840108
10,m3~35-v1.tif,f2~26-v1.tif,102,1.1955617313114937
11,m3~34-v1.tif,f1~11-v1.tif,102,1.4466145600603195
12,m3~34-v1.tif,f5~58-v1.tif,102,1.2770674297660831
13,m5~51-v1.tif,f2~21-v1.tif,102,1.1990432483463749
14,m5~52-v1.tif,f5~58-v1.tif,102,1.2859868019377672
15,m4~43-v1.tif,f5~56-v1.tif,102,1.3122807774801508
16,m3~35-v1.tif,f5~54-v1.tif,102,1.4530252219778732
17,m4~43-v1.tif,f3~33-v1.tif,102,1.3742288273163354
18,m1~19-v1.tif,f3~31-v1.tif,102,1.389607471332166
19,m1~19-v1.tif,f4~43-v1.tif,102,1.2990413786357664
20,m3~36-v1.tif,f3~35-v1.tif,102,1.4964409812849384
21,m3~34-v1.tif,f2~21-v1.tif,102,1.430008813682586
22,m1~15-v1.tif,f5~54-v1.tif,102,1.4851510313501228
23,m5~51-v1.tif,f2~21-v1.tif,102,1.030021522301798
24,m5~53-v1.tif,f5~54-v1.tif,102,1.4103417782367602
25,m1~18-v1.tif,f3~36-v1.tif,102,1.1936869226649227
26,m1~12-v1.tif,f1~11-v1.tif,102,1.1987242515328738
27,m1~19-v1.tif,f4~45-v1.tif,102,1.4494702446735626
28,m2~29-v1.tif,f5~58-v1.tif,102,1.42484268714972
29,m2~27-v1.tif,f3~35-v1.tif,102,1.0071838230192882
30,m4~42-v1.tif,f5~54-v1.tif,102,1.138263999504086
31,m1~15-v1.tif,f3~37-v1.tif,102,1.3450709238941414
32,m1~17-v1.tif,f5~56-v1.tif,102,1.2080793684350533
33,m2~24-v1.tif,f4~43-v1.tif,102,1.1237304861712134
34,m1~12-v1.tif,f3~36-v1.tif,102,1.2793622415291108
35,m1~15-v1.tif,f1~11-v1.tif,102,1.088846513779672
36,m3~34-v1.tif,f5~58-v1.tif,102,1.4899932612753668
37,m4~410-v1.tif,f3~33-v1.tif,102,1.205258028569276
38,m1~12-v1.tif,f2~22-v1.tif,102,1.1380329191522038
39,m2~27-v1.tif,f2~22-v1.tif,102,1.4536127919964217
40,m4~43-v1.tif,f3~33-v1.tif,102,1.0316274465274142
41,m4~48-v1.tif,f3~31-v1.tif,102,1.4721535679822275
42,m3~34-v1.tif,f1~12-v1.tif,102,1.3017143035700889
43,m1~19-v1.tif,f2~26-v1.tif,102,1.089778052831417
44,m2~26-v1.tif,f1~16-v1.tif,102,1.3763605828406076
45,m4~42-v1.tif,f5~54-v1.tif,102,1.3290620664948674
46,m5~52-v1.tif,f3~35-v1.tif,102,1.3605271605435556
47,m2~27-v1.tif,f1~12-v1.tif,102,1.3924133276825046
48,m2~26-v1.tif,f5~59-v1.tif,102,1.4323654865284772
49,m2~24-v1.tif,f4~45-v1.tif,102,1.3591706739253755
50,m4~48-v1.tif,f3~37-v1.tif,102,1.4428050666951806
51,m5~51-v1.tif,f4~43-v1.tif,102,1.4036647854998308
52,m4~43-v1.tif,f3~36-v1.tif,102,1.2834157294810198
53,m3~36-v1.tif,f3~33-v1.tif,102,1.0403234929856515
54,m4~43-v1.tif,f2~22-v1.tif,102,1.4354136313206871
55,m2~27-v1.tif,f4~46-v1.tif,102,1.2465070429012697
56,m1~17-v1.tif,f3~33-v1.tif,102,1.2797421603861483
57,m1~18-v1.tif,f3~36-v1.tif,102,1.1189111626352128
58,m3~36-v1.tif,f5~59-v1.tif,102,1.0830925988240936
59,m3~35-v1.tif,f5~56-v1.tif,102,1.4564643763974874
60,m1~12-v1.tif,f5~54-v1.tif,102,1.2008019627082822
61,m1~15-v1.tif,f1~16-v1.tif,102,1.1167326325919955
62,m5~52-v1.tif,f2~22-v1.tif,102,1.100492216188905
63,m1~18-v1.tif,f1~16-v1.tif,102,1.116820331508753
64,m1~12-v1.tif,f2~21-v1.tif,102,1.3213219158409841
65,m5~52-v1.tif,f2~26-v1.tif,102,1.3853147511244406
66,m3~36-v1.tif,f3~31-v1.tif,102,1.0594351382826064
67,m2~24-v1.tif,f1~12-v1.tif,102,1.4521732180704512
68,m5~53-v1.tif,f2~26-v1.tif,102,1.4699463208168442
69,m1~12-v1.tif,f2~21-v1.tif,102,1.2070767515072334
70,m2~27-v1.tif,f1~11-v1.tif,102,1.001632722495664
71,m2~28-v1.tif,f3~35-v1.tif,102,1.0814836001849903
72,m3~34-v1.tif,f5~51-v1.tif,102,1.4093069784008383
73,m4~48-v1.tif,f2~22-v1.tif,102,1.1356421825297058
74,m4~48-v1.tif,f3~36-v1.tif,102,1.0185513667938937
75,m1~12-v1.tif,f1~16-v1.tif,102,1.2277766889931645
76,m1~18-v1.tif,f4~43-v1.tif,102,1.0150615067193505
77,m3~34-v1.tif,f5~54-v1.tif,102,1.3412195444119404
78,m1~15-v1.tif,f1~12-v1.tif,102,1.2357515707231737
79,m4~48-v1.tif,f5~54-v1.tif,102,1.3373211681267478
80,m3~35-v1.tif,f5~54-v1.tif,102,1.0953531370465264
81,m1~18-v1.tif,f3~36-v1.tif,102,1.1458765426602568
82,m2~27-v1.tif,f5~59-v1.tif,102,1.1586477283128065
83,m5~51-v1.tif,f5~54-v1.tif,102,1.1472590950151302
84,m4~42-v1.tif,f1~12-v1.tif,102,1.1781228815886704
85,m1~15-v1.tif,f5~51-v1.tif,102,1.1468557924044973
86,m1~18-v1.tif,f5~54-v1.tif,102,1.3406772460562029
87,m1~19-v1.tif,f1~16-v1.tif,102,1.4814075815100438
88,m4~42-v1.tif,f3~35-v1.tif,102,1.433493780020635
89,m5~51-v1.tif,f2~21-v1.tif,102,1.2011960976602811
90,m2~27-v1.tif,f2~26-v1.tif,102,1.4174984085259417
91,m4~410-v1.tif,f4~46-v1.tif,102,1.2268589406935688
92,m3~34-v1.tif,f5~54-v1.tif,102,1.3675116979983717
93,m2~26-v1.tif,f5~51-v1.tif,102,1.3962391401105645
94,m2~24-v1.tif,f1~16-v1.tif,102,1.1774805725673891
95,m1~12-v1.tif,f3~35-v1.tif,102,1.3150713696028098
96,m1~18-v1.tif,f1~16-v1.tif,102,1.2439789235154726
97,m4~410-v1.tif,f3~35-v1.tif,102,1.3855688796526138
98,m5~53-v1.tif,f1~16-v1.tif,102,1.4051499719131844
99,m5~51-v1.tif,f1~11-v1.tif,102,1.3067623703114224
100,m3~35-v1.tif,f1~16-v1.tif,102,1.2064599845295014
101,m4~410-v1.tif,f5~58-v1.tif,102,1.1396974233393695
102,m1~12-v1.tif,f4~46-v1.tif,102,1.370154416502871
103,m2~24-v1.tif,f4~43-v1.tif,102,1.4164848635821303
104,m3~34-v1.tif,f5~54-v1.tif,102,1.3395962879319616
105,m4~410-v1.tif,f4~46-v1.tif,102,1.2695354960899723
106,m1~19-v1.tif,f2~26-v1.tif,102,1.482875560679617
107,m1~12-v1.tif,f3~35-v1.tif,102,1.4805273862489077
108,m4~47-v1.tif,f1~12-v1.tif,102,1.227149950093751
109,m4~410-v1.tif,f5~54-v1.tif,102,1.0462558813557497
110,m4~410-v1.tif,f3~36-v1.tif,102,1.1567716225404534
111,m3~34-v1.tif,f3~31-v1.tif,102,1.0593508638482811
112,m5~52-v1.tif,f5~59-v1.tif,102,1.3042906896154456
113,m2~26-v1.tif,f4~45-v1.tif,102,1.2403564095460755
114,m4~47-v1.tif,f3~35-v1.tif,102,1.3920266313713254
115,m1~18-v1.tif,f5~59-v1.tif,102,1.1495253712939468
116,m1~17-v1.tif,f4~43-v1.tif,102,1.0701625666613015
117,m5~51-v1.tif,f5~58-v1.tif,102,1.214804389008688
118,m4~42-v1.tif,f2~26-v1.tif,102,1.1337929359903542
119,m2~28-v1.tif,f2~26-v1.tif,102,1.0329609600040994
120,m5~53-v1.tif,f2~22-v1.tif,102,1.1108882309825745
121,m5~53-v1.tif,f3~35-v1.tif,102,1.4328879942104846
122,m2~26-v1.tif,f2~22-v1.tif,102,1.1764004555155618
123,m4~47-v1.tif,f3~37-v1.tif,102,1.1371014074692347
124,m4~48-v1.tif,f3~31-v1.tif,102,1.1257881390279976
125,m4~43-v1.tif,f1~11-v1.tif,102,1.2022705167961232
126,m4~42-v1.tif,f3~37-v1.tif,102,1.3247273071151675
127,m2~26-v1.tif,f4~43-v1.tif,102,1.4265096166768645
128,m4~410-v1.tif,f3~33-v1.tif,102,1.3735390219601615
129,m4~42-v1.tif,f5~51-v1.tif,102,1.4146672677006031
130,m4~42-v1.tif,f3~35-v1.tif,102,1.0087943369685806
131,m5~53-v1.tif,f3~37-v1.tif,102,1.1241910145550391
132,m4~43-v1.tif,f3~33-v1.tif,102,1.3295808660094488
133,m1~17-v1.tif,f1~12-v1.tif,102,1.015018887589524
134,m2~28-v1.tif,f4~43-v1.tif,102,1.4724366670240518
135,m1~15-v1.tif,f4~46-v1.tif,102,1.1490420614443244
136,m2~29-v1.tif,f5~51-v1.tif,102,1.2080298594997236
137,m4~410-v1.tif,f4~45-v1.tif,102,1.0423688480505344
138,m2~27-v1.tif,f1~16-v1.tif,102,1.1812636286454812
139,m1~15-v1.tif,f5~56-v1.tif,102,1.0469092845238972
140,m3~35-v1.tif,f3~35-v1.tif,102,1.3756765657491157
141,m3~34-v1.tif,f5~59-v1.tif,102,1.3109137280603065
142,m3~36-v1.tif,f1~12-v1.tif,102,1.0573095444033
143,m5~51-v1.tif,f2~21-v1.tif,102,1.3358718682099977
144,m3~35-v1.tif,f3~37-v1.tif,102,1.208675399783429
145,m2~26-v1.tif,f5~59-v1.tif,102,1.0081551127194917
146,m5~51-v1.tif,f4~46-v1.tif,102,1.0460737024633824
147,m3~36-v1.tif,f5~58-v1.tif,102,1.395595635868394
148,m2~27-v1.tif,f3~37-v1.tif,102,1.0494503849904604
149,m5~52-v1.tif,f3~31-v1.tif,102,1.2222467410771816
150,m4~43-v1.tif,f4~43-v1.tif,102,1.3205586984520274
151,m1~18-v1.tif,f3~35-v1.tif,102,1.2456943223582182
152,m5~51-v1.tif,f1~16-v1.tif,102,1.4374870627585652
153,m4~42-v1.tif,f3~36-v1.tif,102,1.046307182372774
154,m4~410-v1.tif,f2~26-v1.tif,102,1.3404580293519286
155,m3~34-v1.tif,f3~37-v1.tif,102,1.2343273790336644
156,m4~48-v1.tif,f5~58-v1.tif,102,1.0971188156483147
157,m3~36-v1.tif,f5~51-v1.tif,102,1.3057434132461343
158,m4~410-v1.tif,f3~36-v1.tif,102,1.4385928368494292
159,m4~42-v1.tif,f4~46-v1.tif,102,1.3811202105787177
160,m3~36-v1.tif,f3~31-v1.tif,102,1.0109415904962051
161,m5~52-v1.tif,f5~59-v1.tif,102,1.4827053293465944
162,m1~15-v1.tif,f4~46-v1.tif,102,1.1865143987842204
163,m4~47-v1.tif,f4~46-v1.tif,102,1.2865337762050926
164,m2~28-v1.tif,f2~22-v1.tif,102,1.0249284781964474
165,m4~48-v1.tif,f3~35-v1.tif,102,1.3509736831796384
166,m1~12-v1.tif,f5~51-v1.tif,102,1.2426343540569464
167,m1~19-v1.tif,f3~36-v1.tif,102,1.4436909121264858
168,m4~47-v1.tif,f1~11-v1.tif,102,1.036340359226963
169,m1~17-v1.tif,f5~51-v1.tif,102,1.3411894588311912
170,m4~410-v1.tif,f3~37-v1.tif,102,1.3612054213005138
171,m4~43-v1.tif,f3~35-v1.tif,102,1.0973296199236444
172,m2~29-v1.tif,f5~56-v1.tif,102,1.13928802107231
173,m5~51-v1.tif,f2~26-v1.tif,102,1.3677524084869972
174,m3~34-v1.tif,f1~11-v1.tif,102,1.0973942285959533
175,m4~47-v1.tif,f1~11-v1.tif,102,1.2953098571288757
176,m4~42-v1.tif,f4~45-v1.tif,102,1.2572489851829831
177,m4~43-v1.tif,f5~58-v1.tif,102,1.4883731235017017
178,m1~19-v1.tif,f5~56-v1.tif,102,1.3584906983456697
179,m3~36-v1.tif,f2~21-v1.tif,102,1.053219268122236
180,m3~34-v1.tif,f3~33-v1.tif,102,1.1196031359816807
181,m2~26-v1.tif,f1~11-v1.tif,102,1.069471254188477
182,m4~43-v1.tif,f2~21-v1.tif,102,1.4072532855266542
183,m5~52-v1.tif,f3~33-v1.tif,102,1.3835959288388806
184,m2~27-v1.tif,f3~31-v1.tif,102,1.0382798161510878
185,m2~26-v1.tif,f4~46-v1.tif,102,1.211789846757534
186,m4~47-v1.tif,f1~12-v1.tif,102,1.4329930311942534
187,m4~48-v1.tif,f3~37-v1.tif,102,1.2302588059430009
188,m1~19-v1.tif,f3~35-v1.tif,102,1.402085811056594
189,m2~29-v1.tif,f2~21-v1.tif,102,1.0925722031649414
190,m5~51-v1.tif,f2~21-v1.tif,102,1.2279317071326972
191,m4~47-v1.tif,f3~35-v1.tif,102,1.0075120910733342
192,m2~24-v1.tif,f1~12-v1.tif,102,1.4265633368403074
193,m1~15-v1.tif,f4~43-v1.tif,102,1.081943674177381
194,m1~19-v1.tif,f1~11-v1.tif,102,1.3850582367633204
195,m4~47-v1.tif,f3~33-v1.tif,102,1.3310481722871728
196,m3~35-v1.tif,f3~35-v1.tif,102,1.4582074666198293
197,m1~15-v1.tif,f3~31-v1.tif,102,1.0064077170116492
198,m3~36-v1.tif,f5~56-v1.tif,102,1.0271850613909257
199,m1~12-v1.tif,f4~43-v1.tif,102,1.1431832936130175
200,m4~42-v1.tif,f3~35-v1.tif,102,1.4189660230493095
201,m4~48-v1.tif,f3~33-v1.tif,102,1.2243716892298548
202,m3~36-v1.tif,f5~58-v1.tif,102,1.0004450915482552
203,m2~27-v1.tif,f4~45-v1.tif,102,1.3271494991194872
204,m1~15-v1.tif,f4~45-v1.tif,102,1.1375106696072506
205,m3~36-v1.tif,f2~26-v1.tif,102,1.4394668101855388
206,m2~29-v1.tif,f1~11-v1.tif,102,1.3476854574860142
207,m4~410-v1.tif,f5~54-v1.tif,102,1.3580676870957555
208,m1~19-v1.tif,f5~51-v1.tif,102,1.4758683036787879
209,m1~18-v1.tif,f3~35-v1.tif,102,1.4860525100491406
210,m2~26-v1.tif,f5~56-v1.tif,102,1.467960217252661
211,m5~52-v1.tif,f3~31-v1.tif,102,1.006913484720308
212,m4~43-v1.tif,f5~58-v1.tif,102,1.3304613771767442
213,m2~28-v1.tif,f3~35-v1.tif,102,1.4989632933132562
214,m2~29-v1.tif,f4~43-v1.tif,102,1.0650438297874605
215,m4~48-v1.tif,f4~45-v1.tif,102,1.0216980918170824
216,m2~29-v1.tif,f5~59-v1.tif,102,1.488600370087113
217,m2~27-v1.tif,f5~59-v1.tif,102,1.0810377236192148
218,m4~48-v1.tif,f3~36-v1.tif,102,1.1508540189407142
219,m1~18-v1.tif,f5~51-v1.tif,102,1.46419570562192
220,m1~18-v1.tif,f3~31-v1.tif,102,1.4607968665302342
221,m3~34-v1.tif,f4~43-v1.tif,102,1.3394973900485518
222,m1~12-v1.tif,f1~16-v1.tif,102,1.3830575410846961
223,m2~28-v1.tif,f5~54-v1.tif,102,1.3337536568722872
224,m2~29-v1.tif,f4~46-v1.tif,102,1.0590077167381584
225,m4~43-v1.tif,f1~11-v1.tif,102,1.25730249602335
