trial,m_image,f_image,p_id_solution,iti
0,m2~29-v1.tif,f3~31-v1.tif,102,1.4234737307267613
1,m4~42-v1.tif,f2~22-v1.tif,102,1.2688178084593975
2,m4~42-v1.tif,f5~59-v1.tif,102,1.2908217681108578
3,m4~48-v1.tif,f5~59-v1.tif,102,1.1565628168453224
4,m4~42-v1.tif,f3~37-v1.tif,102,1.1134605447155912
5,m5~51-v1.tif,f5~54-v1.tif,102,1.487608918402696
6,m1~12-v1.tif,f5~59-v1.tif,102,1.2816633992474173
7,m3~36-v1.tif,f2~22-v1.tif,102,1.0151715104672907
8,m2~26-v1.tif,f4~46-v1.tif,102,1.0363883200531743
9,m1~18-v1.tif,f3~33-v1.tif,102,1.0687382419581004
10,m1~19-v1.tif,f5~51-v1.tif,102,1.3052489873359232
11,m2~29-v1.tif,f5~56-v1.tif,102,1.2097600550873613
12,m1~19-v1.tif,f3~37-v1.tif,102,1.0227574700611233
13,m5~52-v1.tif,f3~33-v1.tif,102,1.0424835496057276
14,m4~43-v1.tif,f1~16-v1.tif,102,1.1371401068815024
15,m2~26-v1.tif,f5~56-v1.tif,102,1.3669808455938663
16,m1~17-v1.tif,f2~21-v1.tif,102,1.3458191149366687
17,m5~53-v1.tif,f5~59-v1.tif,102,1.3540033554051596
18,m5~53-v1.tif,f5~56-v1.tif,102,1.3731899780936467
19,m5~52-v1.tif,f2~26-v1.tif,102,1.2881171833831884
20,m5~52-v1.tif,f1~16-v1.tif,102,1.276511406528403
21,m5~52-v1.tif,f5~59-v1.tif,102,1.2753742028899107
22,m1~15-v1.tif,f5~54-v1.tif,102,1.2445833525549082
23,m3~35-v1.tif,f1~16-v1.tif,102,1.1450268304155427
24,m2~24-v1.tif,f3~36-v1.tif,102,1.176051080484582
25,m4~47-v1.tif,f3~31-v1.tif,102,1.3525665848005817
26,m2~26-v1.tif,f2~26-v1.tif,102,1.309189019293652
27,m4~410-v1.tif,f5~56-v1.tif,102,1.2418147452914072
28,m1~17-v1.tif,f2~22-v1.tif,102,1.2409367567954317
29,m4~43-v1.tif,f4~46-v1.tif,102,1.4928133431519313
30,m4~47-v1.tif,f3~37-v1.tif,102,1.1211340331296857
31,m2~28-v1.tif,f1~16-v1.tif,102,1.20360458720938
32,m4~42-v1.tif,f5~54-v1.tif,102,1.2939387556479585
33,m4~410-v1.tif,f5~54-v1.tif,102,1.1583431061255525
34,m4~43-v1.tif,f4~43-v1.tif,102,1.189066481348915
35,m1~12-v1.tif,f2~26-v1.tif,102,1.152227932979967
36,m5~53-v1.tif,f1~12-v1.tif,102,1.2402748887415354
37,m4~47-v1.tif,f5~51-v1.tif,102,1.461305282014963
38,m4~48-v1.tif,f3~31-v1.tif,102,1.207973242756636
39,m3~36-v1.tif,f4~45-v1.tif,102,1.0866774987578092
40,m1~19-v1.tif,f4~46-v1.tif,102,1.157023734363845
41,m1~12-v1.tif,f2~21-v1.tif,102,1.0465015483112277
42,m1~12-v1.tif,f4~46-v1.tif,102,1.330782506935139
43,m5~53-v1.tif,f4~43-v1.tif,102,1.2164994301947123
44,m2~26-v1.tif,f2~26-v1.tif,102,1.2607800097758481
45,m1~18-v1.tif,f5~59-v1.tif,102,1.466966206544839
46,m5~53-v1.tif,f3~31-v1.tif,102,1.3921802047943055
47,m2~28-v1.tif,f1~12-v1.tif,102,1.2921495792179243
48,m4~48-v1.tif,f1~16-v1.tif,102,1.0840158068006274
49,m5~52-v1.tif,f2~22-v1.tif,102,1.1059427530604042
50,m1~12-v1.tif,f2~22-v1.tif,102,1.4962504552508418
51,m1~17-v1.tif,f3~31-v1.tif,102,1.195354848762546
52,m5~52-v1.tif,f4~46-v1.tif,102,1.163140511267211
