trial,m_image,f_image,p_id_solution,iti
0,m4~48-v1.tif,f1~11-v1.tif,102,1.4791928533871261
1,m1~18-v1.tif,f5~58-v1.tif,102,1.0847219344174734
2,m4~410-v1.tif,f1~12-v1.tif,102,1.0863509755445016
3,m5~53-v1.tif,f5~54-v1.tif,102,1.4567066119135856
4,m1~18-v1.tif,f5~59-v1.tif,102,1.1356150677266879
5,m2~26-v1.tif,f5~59-v1.tif,102,1.1443293333585787
6,m1~15-v1.tif,f1~16-v1.tif,102,1.2390254698068541
7,m1~15-v1.tif,f3~31-v1.tif,102,1.308514642872605
8,m4~410-v1.tif,f5~58-v1.tif,102,1.3795256131849085
9,m2~28-v1.tif,f4~43-v1.tif,102,1.4237273910202606
10,m4~410-v1.tif,f2~22-v1.tif,102,1.2517363508671981
11,m4~48-v1.tif,f5~56-v1.tif,102,1.3790540689203465
12,m5~52-v1.tif,f5~58-v1.tif,102,1.466360433999052
13,m3~36-v1.tif,f1~11-v1.tif,102,1.1309769114103063
14,m1~12-v1.tif,f3~31-v1.tif,102,1.3457807692047572
15,m2~27-v1.tif,f5~56-v1.tif,102,1.4950585584412779
16,m5~51-v1.tif,f5~59-v1.tif,102,1.4117220401268928
17,m1~19-v1.tif,f4~43-v1.tif,102,1.422571989405355
18,m4~410-v1.tif,f5~56-v1.tif,102,1.4401497325322425
19,m2~24-v1.tif,f4~45-v1.tif,102,1.3679128640000042
20,m1~19-v1.tif,f5~59-v1.tif,102,1.4425202418725505
21,m4~43-v1.tif,f1~16-v1.tif,102,1.2955128267022804
22,m3~36-v1.tif,f4~43-v1.tif,102,1.3298722316838614
23,m1~17-v1.tif,f5~51-v1.tif,102,1.3014710777057534
24,m2~24-v1.tif,f3~37-v1.tif,102,1.175931218653181
25,m4~43-v1.tif,f3~36-v1.tif,102,1.2937944037179543
26,m1~17-v1.tif,f5~51-v1.tif,102,1.2647317801493925
27,m3~36-v1.tif,f2~26-v1.tif,102,1.0589341111857138
28,m4~48-v1.tif,f3~37-v1.tif,102,1.3278547370661855
29,m2~27-v1.tif,f2~26-v1.tif,102,1.3254850886644167
30,m4~42-v1.tif,f3~36-v1.tif,102,1.460635920285305
31,m4~410-v1.tif,f3~35-v1.tif,102,1.3930018909398922
32,m1~18-v1.tif,f1~11-v1.tif,102,1.271087852767507
33,m4~410-v1.tif,f5~59-v1.tif,102,1.2353741727330223
34,m4~42-v1.tif,f5~51-v1.tif,102,1.3353978511960696
35,m2~26-v1.tif,f1~16-v1.tif,102,1.2534649256259889
36,m4~42-v1.tif,f5~59-v1.tif,102,1.0437151038760606
37,m1~19-v1.tif,f2~26-v1.tif,102,1.170488114603681
38,m3~36-v1.tif,f2~21-v1.tif,102,1.1583021177407606
39,m4~43-v1.tif,f5~56-v1.tif,102,1.3678429682608186
40,m1~15-v1.tif,f1~11-v1.tif,102,1.4947851420215486
