trial,m_image,f_image,p_id_solution,iti
0,m4~410-v1.tif,f4~46-v1.tif,102,1.1123403626008357
1,m3~36-v1.tif,f5~59-v1.tif,102,1.2998666771655247
2,m2~24-v1.tif,f1~12-v1.tif,102,1.095770950455082
3,m1~12-v1.tif,f1~16-v1.tif,102,1.2581892406801936
4,m5~53-v1.tif,f4~46-v1.tif,102,1.4333871688650548
5,m5~51-v1.tif,f1~16-v1.tif,102,1.021933386294254
6,m4~48-v1.tif,f2~26-v1.tif,102,1.0809219090337159
7,m1~12-v1.tif,f3~33-v1.tif,102,1.20004615028212
8,m4~47-v1.tif,f2~22-v1.tif,102,1.0986955977945385
9,m1~17-v1.tif,f4~43-v1.tif,102,1.2013338930510558
10,m3~35-v1.tif,f2~26-v1.tif,102,1.1875553031359005
11,m1~18-v1.tif,f4~43-v1.tif,102,1.195030929895245
12,m2~24-v1.tif,f1~11-v1.tif,102,1.260608218850534
13,m3~34-v1.tif,f4~43-v1.tif,102,1.2116433397877961
14,m2~26-v1.tif,f3~36-v1.tif,102,1.4515361575589738
15,m2~27-v1.tif,f1~12-v1.tif,102,1.1015466228190594
16,m5~52-v1.tif,f3~35-v1.tif,102,1.4094373793567212
17,m5~51-v1.tif,f3~31-v1.tif,102,1.4320353700285977
18,m1~18-v1.tif,f2~26-v1.tif,102,1.4349672528901507
19,m2~24-v1.tif,f3~37-v1.tif,102,1.0575717096561015
20,m4~43-v1.tif,f5~51-v1.tif,102,1.2883041112905627
21,m4~43-v1.tif,f5~59-v1.tif,102,1.392508506014543
22,m2~26-v1.tif,f3~33-v1.tif,102,1.2753582414427247
23,m1~12-v1.tif,f3~31-v1.tif,102,1.39498771712101
24,m4~410-v1.tif,f5~54-v1.tif,102,1.4548213618003867
25,m4~43-v1.tif,f4~46-v1.tif,102,1.4468816550387609
26,m1~15-v1.tif,f3~33-v1.tif,102,1.0449192754316656
27,m3~36-v1.tif,f1~12-v1.tif,102,1.26445339547067
28,m2~27-v1.tif,f5~54-v1.tif,102,1.1772411667606535
29,m2~27-v1.tif,f4~45-v1.tif,102,1.0579027380955464
30,m2~26-v1.tif,f5~58-v1.tif,102,1.00607945195352
31,m4~48-v1.tif,f3~36-v1.tif,102,1.1254628178836295
32,m2~24-v1.tif,f2~21-v1.tif,102,1.4550978367157237
33,m2~29-v1.tif,f2~22-v1.tif,102,1.0512665530661773
34,m2~26-v1.tif,f5~59-v1.tif,102,1.3253599327543326
35,m3~35-v1.tif,f1~11-v1.tif,102,1.266653412477212
36,m3~35-v1.tif,f1~12-v1.tif,102,1.3461627092669062
37,m1~15-v1.tif,f2~22-v1.tif,102,1.1312273439930915
38,m3~35-v1.tif,f3~36-v1.tif,102,1.2545712285978556
39,m4~410-v1.tif,f3~31-v1.tif,102,1.0322840913572915
40,m3~36-v1.tif,f3~37-v1.tif,102,1.1232353252094964
41,m2~24-v1.tif,f5~59-v1.tif,102,1.449780256665361
42,m4~43-v1.tif,f4~46-v1.tif,102,1.3168839942640143
43,m5~53-v1.tif,f4~46-v1.tif,102,1.1570070263258412
44,m4~47-v1.tif,f5~54-v1.tif,102,1.2946870135290132
45,m2~29-v1.tif,f5~59-v1.tif,102,1.4982442661070106
