trial,m_image,f_image,p_id_solution,iti
0,m2~28-v1.tif,f5~54-v1.tif,102,1.3234074832863991
1,m2~26-v1.tif,f5~59-v1.tif,102,1.0442094457155235
2,m4~47-v1.tif,f3~37-v1.tif,102,1.3068004672994156
3,m3~36-v1.tif,f4~45-v1.tif,102,1.37520762660593
4,m1~17-v1.tif,f1~16-v1.tif,102,1.363473755436339
5,m2~26-v1.tif,f4~45-v1.tif,102,1.1479846613291067
6,m4~42-v1.tif,f5~54-v1.tif,102,1.1032899088912556
7,m1~18-v1.tif,f3~33-v1.tif,102,1.0918679306641186
8,m4~47-v1.tif,f2~22-v1.tif,102,1.350668870407012
9,m2~24-v1.tif,f3~33-v1.tif,102,1.2577237598339266
10,m3~34-v1.tif,f4~46-v1.tif,102,1.2104332155037738
11,m1~15-v1.tif,f3~35-v1.tif,102,1.3147195696804959
12,m4~47-v1.tif,f5~59-v1.tif,102,1.1942870270796857
13,m4~48-v1.tif,f3~31-v1.tif,102,1.3805864673025026
14,m1~12-v1.tif,f1~12-v1.tif,102,1.2005340671985372
15,m4~48-v1.tif,f5~58-v1.tif,102,1.1999604172832803
16,m1~19-v1.tif,f3~37-v1.tif,102,1.2201037117180809
17,m3~35-v1.tif,f3~35-v1.tif,102,1.2330274512818709
18,m1~18-v1.tif,f2~22-v1.tif,102,1.1542897053097558
19,m1~17-v1.tif,f4~46-v1.tif,102,1.2017595015717366
20,m2~26-v1.tif,f3~33-v1.tif,102,1.1766603495106986
21,m1~17-v1.tif,f5~59-v1.tif,102,1.1492748061078233
22,m2~27-v1.tif,f4~45-v1.tif,102,1.1521956895658236
23,m1~18-v1.tif,f2~21-v1.tif,102,1.0534223152851898
24,m4~43-v1.tif,f4~45-v1.tif,102,1.240736536491703
25,m2~29-v1.tif,f5~59-v1.tif,102,1.2550795799985128
26,m2~29-v1.tif,f1~12-v1.tif,102,1.426551064800208
27,m1~15-v1.tif,f1~11-v1.tif,102,1.443342672614915
28,m3~35-v1.tif,f3~31-v1.tif,102,1.341462216004942
29,m2~24-v1.tif,f2~22-v1.tif,102,1.1092888257456992
30,m4~42-v1.tif,f2~21-v1.tif,102,1.049514461571368
31,m4~43-v1.tif,f3~33-v1.tif,102,1.4328851935973503
32,m5~53-v1.tif,f1~12-v1.tif,102,1.1572794270996347
33,m4~47-v1.tif,f3~36-v1.tif,102,1.1814202637031164
34,m5~51-v1.tif,f2~22-v1.tif,102,1.4867925542553977
35,m1~15-v1.tif,f1~12-v1.tif,102,1.28089027348636
36,m1~17-v1.tif,f4~43-v1.tif,102,1.0318210148663072
37,m4~43-v1.tif,f3~37-v1.tif,102,1.2384795660435095
38,m3~34-v1.tif,f4~46-v1.tif,102,1.3764057066869633
39,m4~47-v1.tif,f5~58-v1.tif,102,1.3542820956534842
40,m2~24-v1.tif,f1~11-v1.tif,102,1.3840657819897866
41,m3~34-v1.tif,f3~31-v1.tif,102,1.1977395266691706
42,m4~48-v1.tif,f4~43-v1.tif,102,1.2491283710086498
43,m1~15-v1.tif,f5~59-v1.tif,102,1.3394435840917525
44,m1~15-v1.tif,f5~56-v1.tif,102,1.1409401734215108
45,m1~19-v1.tif,f3~35-v1.tif,102,1.4006217561642238
46,m5~53-v1.tif,f1~16-v1.tif,102,1.2645953056522643
47,m1~12-v1.tif,f5~56-v1.tif,102,1.4825101443712925
48,m5~51-v1.tif,f5~54-v1.tif,102,1.41515389150483
49,m1~12-v1.tif,f1~16-v1.tif,102,1.1825993903625134
50,m1~12-v1.tif,f1~16-v1.tif,102,1.372798716686936
51,m1~17-v1.tif,f1~12-v1.tif,102,1.3238862112166292
52,m5~53-v1.tif,f5~51-v1.tif,102,1.0218067837573588
53,m4~42-v1.tif,f4~43-v1.tif,102,1.3879336442801231
54,m2~26-v1.tif,f3~35-v1.tif,102,1.4241927421438618
55,m1~18-v1.tif,f5~59-v1.tif,102,1.1140351863341829
56,m2~29-v1.tif,f3~31-v1.tif,102,1.259987736874753
57,m4~48-v1.tif,f3~36-v1.tif,102,1.1100582308787166
58,m1~15-v1.tif,f3~33-v1.tif,102,1.4827811643096118
59,m5~53-v1.tif,f4~46-v1.tif,102,1.2629447196289754
60,m4~410-v1.tif,f3~31-v1.tif,102,1.2232093871576737
61,m4~42-v1.tif,f3~33-v1.tif,102,1.2632425685948063
62,m2~29-v1.tif,f5~59-v1.tif,102,1.1169418064418444
63,m2~27-v1.tif,f4~43-v1.tif,102,1.4203722128143492
64,m3~34-v1.tif,f4~46-v1.tif,102,1.4358682246404513
65,m3~34-v1.tif,f3~31-v1.tif,102,1.1336595869761643
66,m3~35-v1.tif,f1~11-v1.tif,102,1.0783211271383342
67,m1~17-v1.tif,f1~11-v1.tif,102,1.052637772061149
68,m1~12-v1.tif,f4~45-v1.tif,102,1.0245436688548697
69,m3~35-v1.tif,f1~16-v1.tif,102,1.0986905411147905
70,m4~410-v1.tif,f3~36-v1.tif,102,1.0536847610622615
71,m4~48-v1.tif,f4~46-v1.tif,102,1.2106356934738376
72,m4~410-v1.tif,f1~12-v1.tif,102,1.2302676414161533
73,m1~15-v1.tif,f3~35-v1.tif,102,1.4323587327215028
74,m3~36-v1.tif,f5~56-v1.tif,102,1.0943894211632677
75,m2~29-v1.tif,f5~51-v1.tif,102,1.3509934808895394
76,m4~48-v1.tif,f5~54-v1.tif,102,1.0895181139365502
77,m1~15-v1.tif,f2~26-v1.tif,102,1.1268334514984262
78,m5~53-v1.tif,f3~35-v1.tif,102,1.4910581253369923
79,m1~18-v1.tif,f4~46-v1.tif,102,1.3476581987969944
80,m2~27-v1.tif,f2~26-v1.tif,102,1.395980077017288
81,m5~53-v1.tif,f3~31-v1.tif,102,1.4447859575706812
82,m3~36-v1.tif,f1~11-v1.tif,102,1.4792124862940277
83,m2~26-v1.tif,f4~43-v1.tif,102,1.0007558935042844
84,m3~36-v1.tif,f5~59-v1.tif,102,1.364619829899185
85,m2~29-v1.tif,f1~16-v1.tif,102,1.0386839111267547
86,m4~42-v1.tif,f1~12-v1.tif,102,1.1610253442290204
87,m5~53-v1.tif,f1~16-v1.tif,102,1.460691709051027
88,m5~52-v1.tif,f1~16-v1.tif,102,1.1748678098339187
89,m3~34-v1.tif,f5~54-v1.tif,102,1.1321950016060751
90,m1~17-v1.tif,f4~46-v1.tif,102,1.2146996045483305
91,m1~19-v1.tif,f5~54-v1.tif,102,1.4497634722588113
92,m4~410-v1.tif,f2~26-v1.tif,102,1.3426446780047143
93,m2~28-v1.tif,f4~45-v1.tif,102,1.3455083134404338
94,m2~29-v1.tif,f3~36-v1.tif,102,1.2567619526462281
95,m1~19-v1.tif,f3~35-v1.tif,102,1.3136769965940265
96,m5~51-v1.tif,f1~16-v1.tif,102,1.3930999569916507
97,m4~410-v1.tif,f2~26-v1.tif,102,1.3473058712140789
98,m1~12-v1.tif,f5~56-v1.tif,102,1.3948751936834007
99,m2~27-v1.tif,f3~31-v1.tif,102,1.4635274296897811
100,m5~52-v1.tif,f1~16-v1.tif,102,1.1018293538245345
101,m4~410-v1.tif,f1~16-v1.tif,102,1.3417470181780022
102,m1~19-v1.tif,f5~59-v1.tif,102,1.411060579769068
103,m4~47-v1.tif,f3~31-v1.tif,102,1.3107826034264114
104,m2~27-v1.tif,f5~59-v1.tif,102,1.3624232144579485
105,m5~51-v1.tif,f5~51-v1.tif,102,1.2908608052297863
106,m2~27-v1.tif,f1~16-v1.tif,102,1.0353989653400273
107,m1~17-v1.tif,f3~33-v1.tif,102,1.3297842570093723
108,m1~19-v1.tif,f3~36-v1.tif,102,1.4612608396684932
109,m1~12-v1.tif,f3~33-v1.tif,102,1.3716776956541499
110,m5~51-v1.tif,f5~58-v1.tif,102,1.4066880308941787
111,m2~26-v1.tif,f3~31-v1.tif,102,1.1641963160816409
112,m5~53-v1.tif,f5~56-v1.tif,102,1.0514574577703286
113,m1~12-v1.tif,f2~26-v1.tif,102,1.1244065915418229
114,m2~27-v1.tif,f5~56-v1.tif,102,1.2286182394467289
115,m5~52-v1.tif,f2~26-v1.tif,102,1.0746280902401888
116,m1~17-v1.tif,f3~31-v1.tif,102,1.424295172096481
117,m1~12-v1.tif,f1~16-v1.tif,102,1.0790886313555763
118,m1~17-v1.tif,f5~51-v1.tif,102,1.1108028864565458
119,m5~53-v1.tif,f4~45-v1.tif,102,1.113408141251221
120,m1~15-v1.tif,f5~56-v1.tif,102,1.0341770687700471
121,m4~410-v1.tif,f3~33-v1.tif,102,1.4261765157701318
122,m2~24-v1.tif,f4~45-v1.tif,102,1.21915357307102
123,m2~24-v1.tif,f4~46-v1.tif,102,1.1871659761670554
124,m1~18-v1.tif,f4~46-v1.tif,102,1.0771043947430161
125,m2~29-v1.tif,f3~31-v1.tif,102,1.0417671349868174
126,m2~24-v1.tif,f3~33-v1.tif,102,1.1018346935244263
127,m1~18-v1.tif,f4~43-v1.tif,102,1.2098319627896523
128,m2~28-v1.tif,f3~37-v1.tif,102,1.3178099708275086
129,m1~17-v1.tif,f4~45-v1.tif,102,1.4774559825835936
130,m1~19-v1.tif,f3~31-v1.tif,102,1.436104636709305
131,m2~24-v1.tif,f3~33-v1.tif,102,1.2254173409320346
132,m1~15-v1.tif,f5~54-v1.tif,102,1.0965546423507473
133,m1~15-v1.tif,f2~21-v1.tif,102,1.4919894291886513
134,m1~17-v1.tif,f5~51-v1.tif,102,1.4395691187150517
135,m1~18-v1.tif,f3~36-v1.tif,102,1.2467067933777305
136,m2~28-v1.tif,f3~33-v1.tif,102,1.194345543248122
137,m4~48-v1.tif,f4~43-v1.tif,102,1.1351827461458937
138,m4~43-v1.tif,f4~46-v1.tif,102,1.3448796982052578
139,m3~36-v1.tif,f3~36-v1.tif,102,1.490732395789656
140,m3~34-v1.tif,f5~59-v1.tif,102,1.379816393705546
141,m3~34-v1.tif,f2~26-v1.tif,102,1.3437400878926198
142,m1~18-v1.tif,f1~16-v1.tif,102,1.2692492020848305
143,m4~47-v1.tif,f3~36-v1.tif,102,1.1039274227194669
144,m5~53-v1.tif,f1~16-v1.tif,102,1.2189710561407254
145,m2~27-v1.tif,f2~21-v1.tif,102,1.0061941332744804
146,m5~52-v1.tif,f5~56-v1.tif,102,1.240220835374487
147,m4~43-v1.tif,f4~46-v1.tif,102,1.3742886272672863
148,m2~24-v1.tif,f1~16-v1.tif,102,1.4295498353435612
149,m1~18-v1.tif,f3~33-v1.tif,102,1.1166246275672922
150,m1~19-v1.tif,f5~51-v1.tif,102,1.2912697353260998
151,m5~51-v1.tif,f3~35-v1.tif,102,1.4615672012524392
152,m1~15-v1.tif,f3~36-v1.tif,102,1.2333212189486549
153,m1~18-v1.tif,f4~46-v1.tif,102,1.4791685473850684
154,m4~42-v1.tif,f5~51-v1.tif,102,1.03680078931853
155,m1~19-v1.tif,f4~46-v1.tif,102,1.4362115158056632
156,m3~36-v1.tif,f5~54-v1.tif,102,1.460070237739841
157,m1~12-v1.tif,f5~56-v1.tif,102,1.4703178703874695
158,m5~52-v1.tif,f2~26-v1.tif,102,1.0775898298146265
159,m2~27-v1.tif,f4~45-v1.tif,102,1.4657252061500314
160,m2~28-v1.tif,f2~22-v1.tif,102,1.2706446097193045
161,m1~15-v1.tif,f1~11-v1.tif,102,1.4605434317299415
162,m2~27-v1.tif,f5~51-v1.tif,102,1.1572309542031824
163,m1~15-v1.tif,f3~36-v1.tif,102,1.4968133533059325
164,m5~51-v1.tif,f3~33-v1.tif,102,1.4121386375777718
165,m1~12-v1.tif,f1~11-v1.tif,102,1.205702419440561
166,m4~47-v1.tif,f2~22-v1.tif,102,1.4531727568539234
167,m1~18-v1.tif,f5~54-v1.tif,102,1.3541614476937576
168,m4~48-v1.tif,f4~46-v1.tif,102,1.2377765777955119
169,m5~53-v1.tif,f1~16-v1.tif,102,1.1791987157517374
170,m5~52-v1.tif,f3~37-v1.tif,102,1.3781244092458569
171,m2~27-v1.tif,f3~35-v1.tif,102,1.1508686252638674
172,m5~52-v1.tif,f3~37-v1.tif,102,1.0835466610007556
173,m1~18-v1.tif,f5~59-v1.tif,102,1.1915250158500812
174,m5~52-v1.tif,f1~11-v1.tif,102,1.3885811585377623
175,m4~43-v1.tif,f3~33-v1.tif,102,1.0706465617942489
176,m1~12-v1.tif,f1~12-v1.tif,102,1.3160409283296337
177,m4~47-v1.tif,f2~21-v1.tif,102,1.266823196690821
178,m4~47-v1.tif,f2~21-v1.tif,102,1.4406013744739252
179,m4~43-v1.tif,f3~36-v1.tif,102,1.1933409654779077
180,m5~52-v1.tif,f5~56-v1.tif,102,1.3197196643210778
