trial,m_image,f_image,p_id_solution,iti
0,m3~35-v1.tif,f5~51-v1.tif,102,1.0388055407442591
1,m2~29-v1.tif,f5~56-v1.tif,102,1.4582239139553728
2,m2~26-v1.tif,f5~59-v1.tif,102,1.2172533211204168
3,m1~18-v1.tif,f5~54-v1.tif,102,1.2414732523283822
4,m5~51-v1.tif,f3~36-v1.tif,102,1.1106228705301253
5,m1~19-v1.tif,f3~36-v1.tif,102,1.262867026669778
6,m3~34-v1.tif,f3~37-v1.tif,102,1.1979645865501523
7,m4~48-v1.tif,f3~35-v1.tif,102,1.3009043816848398
8,m5~52-v1.tif,f2~26-v1.tif,102,1.0347681283730692
9,m4~42-v1.tif,f5~51-v1.tif,102,1.0850177521607507
10,m3~35-v1.tif,f2~26-v1.tif,102,1.2148274064692095
11,m2~27-v1.tif,f5~58-v1.tif,102,1.1729000427796534
12,m2~29-v1.tif,f5~51-v1.tif,102,1.0218830272908217
13,m1~15-v1.tif,f1~16-v1.tif,102,1.0115285265323466
14,m2~24-v1.tif,f1~16-v1.tif,102,1.145476823635457
15,m4~410-v1.tif,f5~58-v1.tif,102,1.4244386874836228
16,m2~27-v1.tif,f3~36-v1.tif,102,1.3034639832605057
17,m4~410-v1.tif,f1~12-v1.tif,102,1.3310156979765877
18,m5~52-v1.tif,f5~56-v1.tif,102,1.4712413949551115
19,m5~52-v1.tif,f3~36-v1.tif,102,1.3854488306448054
20,m4~43-v1.tif,f4~45-v1.tif,102,1.3543751112475437
21,m1~19-v1.tif,f2~26-v1.tif,102,1.4104598169567406
22,m4~410-v1.tif,f3~37-v1.tif,102,1.406813355021401
23,m2~28-v1.tif,f3~36-v1.tif,102,1.108032909595231
24,m5~52-v1.tif,f4~43-v1.tif,102,1.2316530699357062
25,m5~52-v1.tif,f1~12-v1.tif,102,1.2093146163043977
26,m2~28-v1.tif,f2~22-v1.tif,102,1.2408907993781324
27,m2~26-v1.tif,f5~59-v1.tif,102,1.4313930116704485
28,m2~27-v1.tif,f5~54-v1.tif,102,1.3107402045829086
29,m1~12-v1.tif,f4~46-v1.tif,102,1.0074705607037198
