trial,m_image,f_image,p_id_solution,iti
0,m2~29-v1.tif,f1~16-v1.tif,102,1.3505050655188024
1,m4~410-v1.tif,f2~21-v1.tif,102,1.0235953241764426
2,m2~28-v1.tif,f2~21-v1.tif,102,1.4087067201333994
3,m2~27-v1.tif,f4~43-v1.tif,102,1.280984029672401
4,m1~18-v1.tif,f3~35-v1.tif,102,1.0433528914938763
5,m2~24-v1.tif,f5~51-v1.tif,102,1.326531090419068
6,m3~36-v1.tif,f5~59-v1.tif,102,1.0830461259566775
7,m3~34-v1.tif,f4~46-v1.tif,102,1.1826770465553484
8,m2~28-v1.tif,f5~51-v1.tif,102,1.1239931104888476
9,m2~28-v1.tif,f5~56-v1.tif,102,1.3547887129337783
10,m1~18-v1.tif,f5~56-v1.tif,102,1.00095717763908
11,m3~34-v1.tif,f3~35-v1.tif,102,1.2700523247267592
12,m4~410-v1.tif,f4~45-v1.tif,102,1.347656743229651
13,m3~35-v1.tif,f3~37-v1.tif,102,1.2981568315644596
14,m2~29-v1.tif,f3~33-v1.tif,102,1.0024518648707967
15,m1~17-v1.tif,f2~21-v1.tif,102,1.3000299774810988
16,m4~410-v1.tif,f3~35-v1.tif,102,1.3169370823403186
17,m1~17-v1.tif,f4~46-v1.tif,102,1.397983000533437
18,m1~12-v1.tif,f4~45-v1.tif,102,1.2780305535069636
19,m2~28-v1.tif,f2~21-v1.tif,102,1.48310938129953
20,m4~42-v1.tif,f4~46-v1.tif,102,1.1022149671927015
21,m3~34-v1.tif,f5~59-v1.tif,102,1.0220898722211702
22,m5~52-v1.tif,f3~36-v1.tif,102,1.3328364218303825
23,m2~27-v1.tif,f3~36-v1.tif,102,1.4661504527673188
24,m3~36-v1.tif,f2~26-v1.tif,102,1.3931856306206574
25,m4~43-v1.tif,f2~26-v1.tif,102,1.4837964706683524
26,m2~26-v1.tif,f1~12-v1.tif,102,1.1157649855120624
27,m2~27-v1.tif,f4~43-v1.tif,102,1.1054136260746001
28,m2~26-v1.tif,f2~26-v1.tif,102,1.374397952594095
29,m4~47-v1.tif,f4~43-v1.tif,102,1.0919866370860363
30,m3~35-v1.tif,f3~33-v1.tif,102,1.2958261960830764
31,m1~18-v1.tif,f1~16-v1.tif,102,1.0183158424482741
32,m4~410-v1.tif,f1~11-v1.tif,102,1.4257338190785915
33,m1~19-v1.tif,f5~58-v1.tif,102,1.2405102880072039
34,m2~28-v1.tif,f2~21-v1.tif,102,1.330696470912415
35,m1~12-v1.tif,f2~21-v1.tif,102,1.4550801435733514
36,m1~12-v1.tif,f4~45-v1.tif,102,1.0296235246783771
37,m1~15-v1.tif,f2~22-v1.tif,102,1.4431371879247332
38,m4~410-v1.tif,f5~51-v1.tif,102,1.3153825712331344
39,m1~18-v1.tif,f3~35-v1.tif,102,1.2312237319020123
40,m2~29-v1.tif,f5~58-v1.tif,102,1.4681269675259028
41,m2~24-v1.tif,f2~21-v1.tif,102,1.1080764415583972
42,m5~52-v1.tif,f1~16-v1.tif,102,1.3785594591400074
43,m2~28-v1.tif,f5~58-v1.tif,102,1.0310329805844491
44,m4~47-v1.tif,f1~11-v1.tif,102,1.0713655861683695
45,m3~34-v1.tif,f3~31-v1.tif,102,1.0966158999370643
46,m2~24-v1.tif,f2~26-v1.tif,102,1.3888002364253254
47,m3~34-v1.tif,f5~54-v1.tif,102,1.4394760600972432
48,m5~52-v1.tif,f5~58-v1.tif,102,1.4904634840740703
49,m5~53-v1.tif,f4~43-v1.tif,102,1.4301088091481384
50,m5~51-v1.tif,f4~43-v1.tif,102,1.0886994651311417
51,m2~27-v1.tif,f1~16-v1.tif,102,1.345975441408744
52,m4~48-v1.tif,f2~26-v1.tif,102,1.0208714525814941
53,m4~42-v1.tif,f5~58-v1.tif,102,1.0582595159014294
54,m5~53-v1.tif,f3~31-v1.tif,102,1.115879886742999
55,m1~19-v1.tif,f2~21-v1.tif,102,1.1041571518898983
56,m2~27-v1.tif,f5~58-v1.tif,102,1.3686562964257583
57,m2~24-v1.tif,f5~56-v1.tif,102,1.1075280007948733
58,m3~34-v1.tif,f5~59-v1.tif,102,1.2030583589828203
59,m5~51-v1.tif,f1~11-v1.tif,102,1.0272950371548082
60,m1~17-v1.tif,f4~43-v1.tif,102,1.189456367689816
61,m2~27-v1.tif,f3~35-v1.tif,102,1.1889727475771195
62,m1~15-v1.tif,f1~12-v1.tif,102,1.0844431791668754
63,m2~29-v1.tif,f3~31-v1.tif,102,1.4922988485195225
64,m5~51-v1.tif,f4~45-v1.tif,102,1.2767394147288016
65,m5~52-v1.tif,f3~35-v1.tif,102,1.1419202916304028
66,m5~52-v1.tif,f2~22-v1.tif,102,1.0884704549821602
