trial,m_image,f_image,p_id_solution,iti
0,m2~28-v1.tif,f5~56-v1.tif,102,1.3150566785047857
1,m4~410-v1.tif,f5~56-v1.tif,102,1.0726125390970898
2,m2~27-v1.tif,f3~33-v1.tif,102,1.3933906533525928
3,m5~51-v1.tif,f5~59-v1.tif,102,1.2574826246519086
4,m1~15-v1.tif,f2~21-v1.tif,102,1.0757530997213904
5,m1~17-v1.tif,f3~33-v1.tif,102,1.4380850905691598
6,m4~410-v1.tif,f2~22-v1.tif,102,1.4766464109261308
7,m3~36-v1.tif,f2~22-v1.tif,102,1.156080144982229
8,m3~36-v1.tif,f2~22-v1.tif,102,1.341423344073681
9,m1~17-v1.tif,f5~59-v1.tif,102,1.4399438596250127
10,m4~47-v1.tif,f3~36-v1.tif,102,1.170725657259054
11,m2~29-v1.tif,f5~51-v1.tif,102,1.4353855311396122
12,m3~34-v1.tif,f1~16-v1.tif,102,1.0718715133340249
13,m4~48-v1.tif,f5~56-v1.tif,102,1.3206782356127904
14,m2~24-v1.tif,f3~35-v1.tif,102,1.208258787068316
15,m3~36-v1.tif,f3~37-v1.tif,102,1.4502385614745548
16,m4~43-v1.tif,f5~51-v1.tif,102,1.462239898740061
17,m3~35-v1.tif,f5~59-v1.tif,102,1.130617869751707
18,m1~12-v1.tif,f3~33-v1.tif,102,1.0801219944764762
19,m3~34-v1.tif,f3~35-v1.tif,102,1.0290883355787142
20,m1~18-v1.tif,f3~31-v1.tif,102,1.1622850686202129
21,m5~53-v1.tif,f3~33-v1.tif,102,1.2751078627216552
22,m3~36-v1.tif,f3~37-v1.tif,102,1.034812232290484
23,m1~18-v1.tif,f3~31-v1.tif,102,1.3582723332595157
24,m2~29-v1.tif,f3~31-v1.tif,102,1.124894679395185
25,m5~51-v1.tif,f3~31-v1.tif,102,1.0762113683660541
26,m4~47-v1.tif,f2~21-v1.tif,102,1.1655866229314156
27,m5~53-v1.tif,f1~12-v1.tif,102,1.3292946141594428
28,m3~36-v1.tif,f4~45-v1.tif,102,1.1508947371252842
29,m3~34-v1.tif,f2~26-v1.tif,102,1.1158684982446256
