trial,m_image,f_image,p_id_solution,iti
0,m4~47-v1.tif,f3~33-v1.tif,102,1.1810687940403561
1,m2~29-v1.tif,f3~31-v1.tif,102,1.377328662335462
2,m5~53-v1.tif,f4~45-v1.tif,102,1.2791259220947564
3,m4~47-v1.tif,f4~43-v1.tif,102,1.3207686056714265
4,m4~42-v1.tif,f2~22-v1.tif,102,1.1670026769328354
5,m3~34-v1.tif,f5~56-v1.tif,102,1.2967454697391985
6,m5~52-v1.tif,f3~35-v1.tif,102,1.1860442807444171
7,m2~29-v1.tif,f3~35-v1.tif,102,1.1019351907062123
8,m2~26-v1.tif,f5~58-v1.tif,102,1.1685138457655637
9,m1~12-v1.tif,f5~56-v1.tif,102,1.0782486695003837
10,m4~42-v1.tif,f4~46-v1.tif,102,1.027101907818504
11,m3~36-v1.tif,f1~16-v1.tif,102,1.3558131042886015
12,m5~51-v1.tif,f5~51-v1.tif,102,1.2227002757365228
13,m2~26-v1.tif,f1~11-v1.tif,102,1.0216125252165564
14,m2~27-v1.tif,f5~59-v1.tif,102,1.0368705240001208
15,m1~17-v1.tif,f3~36-v1.tif,102,1.2399983833856523
16,m5~53-v1.tif,f3~33-v1.tif,102,1.3713865257917315
17,m2~28-v1.tif,f1~16-v1.tif,102,1.1717638379178377
18,m5~52-v1.tif,f1~12-v1.tif,102,1.0507943891325058
19,m5~52-v1.tif,f5~51-v1.tif,102,1.287604658825948
20,m5~53-v1.tif,f1~16-v1.tif,102,1.2489032985337931
21,m1~19-v1.tif,f2~26-v1.tif,102,1.296303070016831
22,m5~51-v1.tif,f1~16-v1.tif,102,1.3742614872558618
23,m2~27-v1.tif,f5~59-v1.tif,102,1.0477895208949477
24,m1~12-v1.tif,f4~45-v1.tif,102,1.1740603781125514
25,m2~27-v1.tif,f4~43-v1.tif,102,1.117081101372251
26,m5~51-v1.tif,f4~45-v1.tif,102,1.4597060883217494
27,m3~35-v1.tif,f4~46-v1.tif,102,1.1419963335201937
28,m3~34-v1.tif,f4~45-v1.tif,102,1.0717081091951797
29,m4~43-v1.tif,f2~26-v1.tif,102,1.4750004791779656
30,m4~410-v1.tif,f3~31-v1.tif,102,1.1713524922026168
31,m3~34-v1.tif,f5~56-v1.tif,102,1.2386546842198185
32,m2~28-v1.tif,f3~37-v1.tif,102,1.4215255652820613
33,m4~48-v1.tif,f1~16-v1.tif,102,1.3395843321954
34,m2~28-v1.tif,f3~31-v1.tif,102,1.3785351759126634
35,m3~34-v1.tif,f5~58-v1.tif,102,1.131456457384326
36,m4~43-v1.tif,f2~26-v1.tif,102,1.490063285622967
37,m1~12-v1.tif,f4~45-v1.tif,102,1.1868626086943825
38,m2~24-v1.tif,f4~43-v1.tif,102,1.3398555202870912
39,m3~35-v1.tif,f5~51-v1.tif,102,1.4571430265513368
40,m3~35-v1.tif,f1~11-v1.tif,102,1.0334502853144778
41,m2~24-v1.tif,f5~51-v1.tif,102,1.264766782686698
