trial,m_image,f_image,p_id_solution,iti
0,m4~43-v1.tif,f3~35-v1.tif,102,1.1270239648457427
1,m1~17-v1.tif,f4~45-v1.tif,102,1.2269874654458943
2,m4~42-v1.tif,f1~11-v1.tif,102,1.2540225769070634
3,m3~36-v1.tif,f2~21-v1.tif,102,1.145305347755585
4,m2~29-v1.tif,f5~56-v1.tif,102,1.4226061713385898
5,m5~53-v1.tif,f2~26-v1.tif,102,1.0401184366724032
6,m2~26-v1.tif,f3~31-v1.tif,102,1.3551342260056176
7,m2~28-v1.tif,f5~51-v1.tif,102,1.2793635596125648
8,m2~24-v1.tif,f3~33-v1.tif,102,1.2831059727526315
9,m4~42-v1.tif,f5~51-v1.tif,102,1.0320920818014474
10,m5~52-v1.tif,f5~51-v1.tif,102,1.3558131042886017
11,m5~53-v1.tif,f2~22-v1.tif,102,1.3915375306269593
12,m4~42-v1.tif,f5~56-v1.tif,102,1.2490816846166992
13,m1~15-v1.tif,f3~35-v1.tif,102,1.0094540336446478
14,m1~18-v1.tif,f4~43-v1.tif,102,1.4808430037594105
15,m3~34-v1.tif,f3~31-v1.tif,102,1.3740498875578515
16,m1~15-v1.tif,f5~59-v1.tif,102,1.1778026497434222
17,m2~26-v1.tif,f4~45-v1.tif,102,1.0403511522438982
18,m2~26-v1.tif,f1~11-v1.tif,102,1.1445445245972892
19,m4~43-v1.tif,f5~54-v1.tif,102,1.4616283373050365
20,m1~18-v1.tif,f5~54-v1.tif,102,1.1123700111234316
21,m1~18-v1.tif,f4~46-v1.tif,102,1.0635344928264143
22,m4~48-v1.tif,f1~12-v1.tif,102,1.3913586637029731
23,m2~29-v1.tif,f4~46-v1.tif,102,1.1669512277639027
24,m1~17-v1.tif,f3~36-v1.tif,102,1.038448808622079
25,m3~34-v1.tif,f4~45-v1.tif,102,1.4687545279355978
26,m2~26-v1.tif,f3~36-v1.tif,102,1.369906801872152
27,m2~28-v1.tif,f5~51-v1.tif,102,1.0368725736654922
28,m2~26-v1.tif,f3~31-v1.tif,102,1.2907201288412526
29,m4~48-v1.tif,f3~37-v1.tif,102,1.4207676414442436
30,m5~51-v1.tif,f3~37-v1.tif,102,1.0037693574386384
31,m5~53-v1.tif,f5~59-v1.tif,102,1.217455058564988
32,m1~12-v1.tif,f2~21-v1.tif,102,1.3140406819639503
33,m3~36-v1.tif,f3~31-v1.tif,102,1.2064703129950098
34,m4~42-v1.tif,f1~12-v1.tif,102,1.4541801897812012
35,m1~15-v1.tif,f3~31-v1.tif,102,1.02001851319281
36,m4~47-v1.tif,f4~45-v1.tif,102,1.0216125252165564
37,m2~27-v1.tif,f3~37-v1.tif,102,1.3387919537485655
38,m4~410-v1.tif,f4~46-v1.tif,102,1.2052622740814167
39,m5~53-v1.tif,f3~35-v1.tif,102,1.330244334547498
40,m2~27-v1.tif,f3~31-v1.tif,102,1.2877270609861862
41,m4~48-v1.tif,f2~21-v1.tif,102,1.152224948617646
42,m2~26-v1.tif,f4~46-v1.tif,102,1.0040002790082372
43,m4~410-v1.tif,f2~21-v1.tif,102,1.1357829817231222
44,m3~36-v1.tif,f2~26-v1.tif,102,1.2605473356826893
45,m2~27-v1.tif,f4~43-v1.tif,102,1.078849082297434
46,m3~36-v1.tif,f3~33-v1.tif,102,1.0143140004778592
47,m2~24-v1.tif,f3~33-v1.tif,102,1.3696418245669777
48,m2~26-v1.tif,f5~54-v1.tif,102,1.1370694182923329
49,m2~29-v1.tif,f5~54-v1.tif,102,1.1446442789688858
