trial,m_image,f_image,p_id_solution,iti
0,m2~29-v1.tif,f5~51-v1.tif,102,1.2547108888819665
1,m3~36-v1.tif,f3~33-v1.tif,102,1.3643814387263076
2,m1~12-v1.tif,f5~59-v1.tif,102,1.075336720950494
3,m2~28-v1.tif,f5~59-v1.tif,102,1.42191555124254
4,m2~26-v1.tif,f1~16-v1.tif,102,1.0985079376039066
5,m5~51-v1.tif,f4~43-v1.tif,102,1.2247057016791638
6,m5~51-v1.tif,f1~16-v1.tif,102,1.4555901677524947
7,m4~42-v1.tif,f4~43-v1.tif,102,1.4958753669690157
8,m4~43-v1.tif,f2~22-v1.tif,102,1.4177158903831868
9,m5~53-v1.tif,f5~54-v1.tif,102,1.0750869387568258
10,m4~48-v1.tif,f3~37-v1.tif,102,1.1194535635161595
11,m4~410-v1.tif,f3~36-v1.tif,102,1.2317180567046797
12,m1~17-v1.tif,f3~33-v1.tif,102,1.4780570417235002
13,m1~19-v1.tif,f5~59-v1.tif,102,1.4386985152864449
14,m3~34-v1.tif,f3~36-v1.tif,102,1.3686399392905442
15,m2~26-v1.tif,f5~51-v1.tif,102,1.2953339904257184
16,m1~15-v1.tif,f2~26-v1.tif,102,1.402757867284702
17,m2~27-v1.tif,f1~16-v1.tif,102,1.0625664537984854
18,m2~29-v1.tif,f4~45-v1.tif,102,1.42671214706036
19,m2~24-v1.tif,f3~33-v1.tif,102,1.137601744633442
20,m2~28-v1.tif,f3~37-v1.tif,102,1.3250384170273832
21,m5~53-v1.tif,f3~31-v1.tif,102,1.1414908873206076
22,m3~34-v1.tif,f4~46-v1.tif,102,1.1863062664818913
23,m4~48-v1.tif,f5~51-v1.tif,102,1.0953117239438142
24,m3~36-v1.tif,f5~58-v1.tif,102,1.2288361628255868
25,m4~42-v1.tif,f2~21-v1.tif,102,1.037437795291038
26,m3~36-v1.tif,f5~58-v1.tif,102,1.0707566122673944
27,m2~26-v1.tif,f3~37-v1.tif,102,1.4215167702328475
28,m1~15-v1.tif,f1~16-v1.tif,102,1.438736545902811
29,m5~51-v1.tif,f1~11-v1.tif,102,1.2703270646174831
30,m2~29-v1.tif,f5~58-v1.tif,102,1.0244433843570828
31,m5~51-v1.tif,f5~51-v1.tif,102,1.4535780006352308
32,m1~18-v1.tif,f1~11-v1.tif,102,1.3752349360973388
33,m4~48-v1.tif,f2~22-v1.tif,102,1.3040458424000148
34,m5~51-v1.tif,f5~59-v1.tif,102,1.0257464422201856
35,m2~28-v1.tif,f4~46-v1.tif,102,1.2156607916882067
36,m3~36-v1.tif,f2~21-v1.tif,102,1.25818373615496
37,m3~35-v1.tif,f2~22-v1.tif,102,1.263315535966343
38,m4~48-v1.tif,f1~12-v1.tif,102,1.2793296898569126
39,m3~36-v1.tif,f3~37-v1.tif,102,1.4365234836907168
40,m5~51-v1.tif,f5~54-v1.tif,102,1.3913180966326086
41,m5~51-v1.tif,f5~51-v1.tif,102,1.2988402195381674
42,m3~36-v1.tif,f1~16-v1.tif,102,1.0791458940437453
43,m1~19-v1.tif,f5~58-v1.tif,102,1.1363131555126114
