trial,m_image,f_image,p_id_solution,iti
0,m4~43-v1.tif,f5~59-v1.tif,102,1.209357312129331
1,m3~34-v1.tif,f3~37-v1.tif,102,1.0221203783375568
2,m2~28-v1.tif,f3~33-v1.tif,102,1.132735143163119
3,m2~28-v1.tif,f2~21-v1.tif,102,1.4089645458012336
4,m4~48-v1.tif,f2~21-v1.tif,102,1.2195713419283392
5,m4~410-v1.tif,f2~26-v1.tif,102,1.386414772690165
6,m2~27-v1.tif,f1~12-v1.tif,102,1.2237264655934734
7,m1~15-v1.tif,f5~51-v1.tif,102,1.41015501598621
8,m2~29-v1.tif,f2~21-v1.tif,102,1.4445504295421692
9,m2~24-v1.tif,f5~54-v1.tif,102,1.282588494648852
10,m1~19-v1.tif,f2~21-v1.tif,102,1.293914730122389
11,m4~410-v1.tif,f5~54-v1.tif,102,1.0511049489370496
12,m5~52-v1.tif,f4~45-v1.tif,102,1.209051568146935
13,m5~52-v1.tif,f3~36-v1.tif,102,1.3504559608998556
14,m2~26-v1.tif,f4~45-v1.tif,102,1.264086006412935
15,m3~35-v1.tif,f1~11-v1.tif,102,1.4240034284698389
16,m3~34-v1.tif,f2~21-v1.tif,102,1.2842190507352773
17,m3~36-v1.tif,f2~26-v1.tif,102,1.2302177497561666
18,m5~53-v1.tif,f2~22-v1.tif,102,1.3813193050605632
19,m5~52-v1.tif,f4~46-v1.tif,102,1.2366389464406922
20,m3~35-v1.tif,f2~21-v1.tif,102,1.4986658266269555
21,m1~15-v1.tif,f4~46-v1.tif,102,1.0278119160887633
22,m4~42-v1.tif,f2~21-v1.tif,102,1.2028186891738275
23,m3~35-v1.tif,f4~46-v1.tif,102,1.4555065040891615
24,m4~47-v1.tif,f2~22-v1.tif,102,1.0666297642917861
25,m5~53-v1.tif,f5~59-v1.tif,102,1.1821041249512922
26,m2~27-v1.tif,f1~16-v1.tif,102,1.1271551621985059
27,m4~48-v1.tif,f4~46-v1.tif,102,1.4489650373428569
28,m3~34-v1.tif,f3~33-v1.tif,102,1.2473107618051968
29,m2~29-v1.tif,f5~51-v1.tif,102,1.3156557724855191
30,m4~43-v1.tif,f5~54-v1.tif,102,1.2766441276600229
31,m2~28-v1.tif,f3~37-v1.tif,102,1.1082460691736982
32,m1~17-v1.tif,f4~46-v1.tif,102,1.2562814864102696
33,m5~52-v1.tif,f5~56-v1.tif,102,1.0147700092715177
34,m3~35-v1.tif,f3~31-v1.tif,102,1.109798482545485
35,m1~12-v1.tif,f2~22-v1.tif,102,1.1568344013638199
36,m1~15-v1.tif,f3~36-v1.tif,102,1.2415905292861082
37,m3~34-v1.tif,f2~22-v1.tif,102,1.4047558106616023
38,m4~42-v1.tif,f5~51-v1.tif,102,1.3283127093144274
39,m4~47-v1.tif,f3~36-v1.tif,102,1.4292192331173457
40,m2~26-v1.tif,f1~12-v1.tif,102,1.0662876938676142
41,m4~43-v1.tif,f2~22-v1.tif,102,1.3352749642313015
42,m5~52-v1.tif,f3~31-v1.tif,102,1.4929802066593953
43,m1~12-v1.tif,f1~16-v1.tif,102,1.4665746890619427
44,m1~15-v1.tif,f5~54-v1.tif,102,1.2587489869129747
45,m5~53-v1.tif,f1~12-v1.tif,102,1.0820809179124071
46,m1~15-v1.tif,f1~11-v1.tif,102,1.3271647972533056
47,m4~43-v1.tif,f4~43-v1.tif,102,1.351249307386414
48,m3~35-v1.tif,f5~51-v1.tif,102,1.46456918335848
49,m3~36-v1.tif,f5~58-v1.tif,102,1.136093939117638
50,m2~26-v1.tif,f1~11-v1.tif,102,1.1010425749373183
51,m4~48-v1.tif,f4~45-v1.tif,102,1.0185858657187568
